23416 1561
18676 17083 17475
17772 18478 16471
17676 16329 19026
16932 16749 19460
16792 19059 16840
16110 18464 18258
17700 18526 16540
17516 16382 19115
16139 18338 18453
16198 18787 17724
17700 18515 16624
17654 18580 16676
17233 18856 16643
16855 19037 16970
17155 16710 19381
17758 18435 16583
17652 16407 19006
16891 18998 16822
16946 16732 19435
16576 17870 18610
18009 17994 16874
18373 17257 17735
16557 17606 18760
17936 18259 16572
18235 17129 18022
17844 18127 16979
18583 17230 17511
17743 18376 16744
17456 16607 19136
16252 18806 17688
18005 16728 18475
16848 17337 18983
17070 18895 16983
17867 16415 18788
16982 16532 19449
16447 18905 17344
16124 18548 18211
16859 18985 16845
16799 19048 16903
18216 17491 17667
18600 17116 17615
17764 16959 18639
18393 17580 17231
18460 17405 17390
16703 19025 17027
16475 17609 18860
16284 18031 18526
17627 16430 19021
17899 18037 17156
17120 16587 19398
16754 19008 17038
17483 18565 16930
17433 16492 19173
17445 18617 16798
17829 18001 17270
17926 17430 17994
16290 18778 17793
17088 16859 19123
16713 18427 18187
17274 18767 16718
17856 17878 17506
18284 17149 18005
18042 17440 17924
18128 17127 18175
16606 18990 17194
17177 18739 16940
17183 18698 16944
16400 18754 17672
17974 17848 17437
18533 17195 17661
16338 18686 17857
18029 16802 18332
16351 18312 18267
17823 17454 18123
16967 18957 16882
17784 18108 17223
17104 16739 19338
18113 17483 17811
16364 18297 18304
17917 17509 17964
17604 18502 16699
16328 18307 18361
16528 17516 18893
16772 18964 17172
16316 18216 18417
17286 17272 18724
17660 18103 17280
17913 18302 16690
18251 17677 17400
18066 17885 17048
18301 17000 18027
16418 17597 18901
17491 18692 16728
17241 16509 19292
16634 17920 18553
18628 17090 17479
16956 18982 16896
17761 16570 18784
16509 18726 17607
17547 16423 19111
18062 17898 17351
17010 16828 19365
17775 18144 17102
17134 18160 17869
17504 18436 17080
16773 16978 19281
17425 18608 16916
16937 16881 19297
18165 17817 17151
16393 18181 18431
18430 17475 17309
17712 17309 18288
16722 17011 19208
17631 18327 17131
17242 16558 19278
17274 16582 19270
17687 16551 18923
18573 17036 17634
17282 18397 17332
17599 16668 19001
16764 16910 19349
17200 18454 17416
17677 16791 18780
16319 18791 17695
17309 18507 17188
16746 17978 18377
16618 18184 18309
18314 17042 17895
17933 17370 18098
17217 16780 19219
18273 17672 17257
18405 17254 17737
16244 18497 18175
17211 17006 18969
16370 18653 17806
18157 16757 18342
17557 16518 19069
18546 17275 17494
16218 18675 17952
17514 16485 19147
17750 17629 18044
17410 17662 18331
17350 18355 17295
16781 17246 19033
18551 17097 17628
18207 17774 17411
17051 17801 18340
16790 18939 17034
16235 18809 17700
17528 17146 18560
16466 18455 18079
17395 18404 17128
18474 17206 17715
18056 17021 18301
17885 17324 18160
18514 17263 17553
18610 17109 17490
18179 17522 17783
17450 18256 17373
18638 17202 17434
17589 18482 16836
16524 18591 17826
17617 16439 19048
16998 16962 19234
17343 18604 17054
18668 17116 17458
17942 16932 18518
16694 17461 18948
18450 17423 17509
16902 18593 17363
17522 16837 18908
18303 17340 17761
16485 18518 17940
18194 17561 17566
16912 17954 18369
17437 16614 19165
17310 16594 19251
