94 6.42801
34720 34797 33259
34912 34257 33591
33399 35060 34036
34653 34183 33794
34752 34550 33666
35024 34314 33455
34882 34567 33115
34484 35379 32634
34145 34008 34414
34223 33985 34344
34136 35393 33234
34960 34761 32963
34797 34920 33000
34622 34735 33612
34486 34453 33944
34427 33830 34074
34411 34909 33696
34335 33910 34220
34173 35382 32975
35018 34456 32758
34978 34369 33393
34869 34582 33234
34786 34446 33519
34784 34338 33644
34702 35223 32684
34693 34623 33573
34653 34287 33719
34532 34994 33544
34504 34406 33783
34370 35373 32962
34232 35019 33865
34137 34683 34164
34070 35411 33179
34061 35433 33108
34047 34994 33914
34031 35502 33389
34029 35592 33037
34003 34421 34394
33659 35410 33575
33549 35917 33621
33399 35339 33728
34927 34092 33504
34834 34908 33018
34801 34683 33347
34739 33797 33847
34640 34667 33413
34617 35074 32786
34559 33482 33978
34538 33991 34060
34506 35212 33049
34477 35304 33228
34238 35097 33820
34210 34095 34280
34191 34607 34155
34116 35403 33131
34086 35373 33375
33957 35566 33429
33691 35015 34177
33381 35150 34055
34771 34703 33230
34748 34639 33402
34644 35263 32721
34593 34343 33795
34571 34288 33958
34430 35368 33657
34390 35450 32821
34339 35372 33350
34320 34660 34084
34217 34213 34238
34211 34240 34232
34166 34694 34049
34161 35477 33053
34117 35596 32835
34115 34142 34329
34080 35656 32682
34069 34791 34366
34068 35162 33826
34012 34803 34085
33962 35106 33835
33946 35722 32586
33898 35673 33053
33889 34979 33920
33883 33913 34518
33687 35249 33868
33559 35325 33841
33334 35459 33812
34971 34514 33433
34827 34303 33525
34743 34894 33122
34709 34812 33275
34633 34646 33671
34605 35403 32402
34605 33994 33966
34601 35090 33236
34566 35244 33006
34503 35300 33318
34498 35335 32756
34485 34856 34034
34456 34987 33611
34422 34343 34181
34389 35544 32691
34363 35568 32909
34292 34502 34184
34253 34184 34190
34209 34962 34045
34170 35341 33659
34103 34310 34513
34070 35405 33301
33985 35624 33057
33762 35696 33092
33728 35237 33934
