19119 3184.81
29428 26234 25757
28858 27103 25316
27342 24939 28604
27290 28098 26213
25967 25107 29201
25711 25465 29132
27434 25002 28488
26048 25071 29198
27396 25033 28475
28991 27008 25353
25917 25169 29190
26157 25139 29185
26520 25612 28880
28889 27060 25384
26599 25976 28599
29194 26736 25505
26934 25852 28454
27528 26548 27649
27240 27733 26678
25731 25741 28929
27436 28024 26198
28526 27252 25903
27360 27981 26382
26442 25868 28723
27402 27901 26314
27355 26016 27972
25888 25486 29118
26828 27135 27483
25951 25188 29183
25851 25410 29149
29209 26628 25572
26717 26079 28498
25828 25557 29061
27378 27841 26537
28459 27226 26035
27762 26301 27450
28380 27386 25622
26122 25808 28813
26374 26363 28391
27413 27819 26438
27118 26492 27840
27676 26272 27500
26111 26105 28645
29206 26404 25800
26791 25783 28565
25802 25543 29093
26696 25386 28891
28265 27447 25601
28014 26781 26819
26569 26659 27933
29383 26163 25764
26173 25329 29103
27225 26874 27514
27135 27475 26869
27308 27916 26481
26804 25683 28638
28765 26699 26066
26963 27647 26847
27813 25987 27561
27458 27867 26351
26418 25830 28761
26795 27577 27037
28719 26623 26135
26555 26174 28534
28283 27370 26186
26725 26578 28076
26630 25664 28774
27107 27154 27386
26585 25502 28941
26138 25878 28734
27697 27488 26461
26923 26639 27993
27163 26034 28178
27285 28075 26280
27295 27966 26431
27599 27681 26450
26663 25422 28913
29226 26688 25452
28816 26983 25683
26951 27265 27238
28506 27072 26110
29414 26180 25759
27861 25908 27607
27055 27503 26906
27816 27700 26054
26841 25631 28667
26238 25522 28983
26264 25443 29041
27321 28010 26269
27375 27930 26462
26773 25727 28742
27058 26418 27984
26377 25759 28800
26544 26949 27781
26884 25691 28624
26646 25477 28887
26325 25827 28812
28333 26088 27038
26193 25718 28945
27670 26961 27012
29273 26359 25809
25859 25294 29175
28832 27068 25460
26021 25818 28848
27427 26063 27856
27769 27721 25935
26458 25342 28994
29262 26080 25985
29019 26977 25415
27047 25404 28467
27255 27293 27146
28884 27057 25586
28387 27185 26158
28437 27302 25792
29288 26439 25709
28916 26931 25611
25780 25474 29124
28132 26427 26895
27125 25888 28267
27569 27888 26098
27845 27664 25864
27700 27765 26130
27923 26281 27311
27072 25967 28258
27658 27755 26218
28091 27403 26045
28167 26334 26944
27711 27397 26805
26541 26187 28436
28146 27342 26221
29164 26668 25560
27272 26790 27583
29072 26857 25482
26284 25727 28860
27980 27313 26507
27496 27690 26480
26150 25206 29152
26251 25199 29179
26043 25843 28778
25942 25339 29165
27890 26398 27262
26484 26557 28149
28847 26198 26396
26091 25440 29082
28651 26537 26293
27318 28039 26260
28004 27542 26119
25791 25515 29108
27518 26170 27799
27500 27022 27197
27631 26757 27395
27485 27603 26629
27750 26608 27369
28699 26971 25934
26493 26753 27813
28575 27276 25697
28031 27317 26250
27903 27538 26172
26057 25271 29170
28307 26897 26586
26895 26436 28112
26930 26807 27737
28022 27553 26092
29011 26728 25781
27370 27948 26321
25877 25709 28969
26105 25217 29159
26409 25321 29021
27010 27434 26967
27948 26188 27299
29146 26721 25561
29315 26467 25636
26162 25582 29016
29180 26589 25731
27465 27774 26496
27174 26516 27796
