39482 300.036
24524 23476 24160
24296 24151 23670
23962 23904 24690
24790 23861 23448
24811 23131 24393
23972 22722 24670
24463 23507 24250
23977 23719 24409
24231 23201 24389
25000 23317 24388
25329 23262 23558
24377 23580 24359
24195 22706 24723
24566 23571 24129
25088 23070 24106
24784 24067 23269
24701 24060 23455
24747 23940 23553
24425 23536 24385
24122 24168 24356
25254 23473 23406
25096 23571 23717
24655 23940 23568
25214 22946 23806
24782 23410 24305
24687 23390 24373
24537 24041 24142
24680 23902 24117
24203 23868 24260
25128 23747 23652
25026 23841 23977
24496 23185 24404
24539 23432 24169
24924 23554 24114
24284 23821 24213
24320 23873 24161
24172 23011 24428
24171 23251 24469
25156 23462 23975
24978 23555 23980
24742 23782 24098
