42274 2341
17927 17123 16355
17896 17181 16214
17394 16290 18065
17086 18025 16319
16528 16637 18378
15871 17661 18099
17402 16325 18060
15960 17604 18150
17338 16392 18112
17890 17227 16247
15918 17764 17989
16999 17964 16740
16721 16688 18323
16718 16673 18365
16018 17570 18181
16004 17591 18146
17146 18002 16650
17346 16427 18107
15890 17696 18069
16689 16721 18268
16048 17660 18131
17853 17200 16345
17832 17397 16284
16766 16813 18192
17869 16785 16795
17668 17035 17114
17914 16932 16470
17731 16756 17329
17046 16547 18261
16095 17552 18188
17552 17101 17446
17904 16964 16441
17395 16403 18041
17784 16877 17166
17733 16526 17563
17767 16740 17306
17571 17673 16286
17076 18011 16332
17661 17130 16925
17016 17163 18080
16670 16881 18272
16280 17865 17760
17762 17277 16720
16203 17788 17889
17751 16584 17545
17827 17417 16392
16533 17251 18218
17216 16446 18259
17421 16839 17870
17181 16716 18163
17748 16829 17295
17772 16819 17300
17176 17880 16636
16221 17757 17971
17302 16766 18007
17631 16858 17399
16072 17715 18050
16402 17320 18201
17724 17215 16744
17892 16975 16491
17559 17339 17137
16267 17066 18291
17138 17020 18118
16476 17807 17754
17721 16964 17129
16186 17408 18212
16664 17682 17801
17270 17708 16935
16299 17749 17853
16456 17920 17613
16351 17873 17700
17140 16460 18279
17491 17286 17216
16547 17878 17589
16891 17796 17152
17049 17930 16901
17223 16849 18131
17864 16676 17052
16359 17520 18072
17874 16625 17213
17198 16861 18114
17591 16500 17840
16424 17595 17983
17541 16518 17956
17061 18008 16418
17679 16821 17405
17430 17646 16758
17090 17637 17387
17764 17049 16780
16830 17588 17768
16583 17490 18067
17646 16936 17283
16844 17448 17940
17821 16894 16835
17365 16481 18104
16648 17803 17687
16568 17863 17626
16590 17891 17557
17354 17391 17354
17397 17816 16524
16129 17536 18162
17261 17703 16965
17758 17452 16397
17526 17723 16461
16625 17009 18264
17655 17054 17206
17676 17113 17025
17099 17319 17946
16501 17262 18226
17474 16953 17743
16290 17108 18286
17451 16732 17865
16232 17906 17703
16975 17958 16898
16710 17546 17898
16915 16628 18300
17611 16804 17540
16695 17254 18158
17295 17364 17642
17833 16602 17417
16883 16649 18254
17469 17632 16772
17216 17596 17365
17371 17623 16956
17792 16613 17296
16627 16709 18308
17020 17605 17467
17318 16592 18096
17806 17063 16661
17628 17311 16838
17313 17303 17703
16800 17237 18145
17617 17094 17172
17606 17371 16848
16102 17561 18153
16958 17604 17655
17488 17209 17412
17147 17836 16870
16389 17497 18083
17436 16795 17819
16822 17814 17490
17427 16662 17924
17845 16693 17011
17154 17618 17286
16415 17643 18017
17247 17563 17237
16863 17744 17567
17659 17026 17189
16271 17900 17693
17835 16959 16675
17021 17484 17832
16727 17602 17826
16871 17834 17081
17685 17580 16359
17189 17271 17900
17212 17343 17841
17070 17349 17874
16136 17887 17804
17229 16448 18245
17430 17815 16541
16949 17676 17529
17337 17243 17747
16926 17621 17648
17107 17357 17861
16735 17478 17974
16110 17791 17924
16993 16994 18120
16806 17184 18158
17641 16668 17635
16942 17701 17507
17399 17737 16800
17480 17473 16878
16462 17515 18065
17797 16602 17522
16119 17861 17835
17279 17692 16912
17562 17108 17269
16250 17933 17680
17504 17653 16688
17306 17787 16788
17054 16472 18293
17433 17781 16606
17250 17931 16493
17546 17386 17089
16788 17825 17185
17335 16869 17955
17483 17666 16728
17349 17584 17100
17648 17575 16446
17158 17296 17910
17806 17174 16621
17800 17256 16627
17449 17852 16376
17602 16883 17667
17610 17193 16993
16155 17915 17713
16140 17625 18102
16435 17897 17653
16430 17810 17723
16855 17743 17581
17564 17266 17199
16739 17774 17606
17577 17204 17158
17115 17953 16703
17081 16992 18137
17608 17510 16816
17042 17361 17957
17333 17740 16809
17307 17617 17005
17625 17140 17033
17693 16941 17241
17289 16956 17967
16514 17609 17932
17375 16559 18092
16508 17614 17949
17535 16906 17688
17517 17099 17481
17872 16986 16579
17245 17855 16666
17068 17698 17256
17133 17622 17342
16936 17733 17471
16608 17825 17682
17440 17040 17669
17853 16633 17260
17303 17937 16374
17384 17766 16683
17311 17434 17319
17130 17828 16886
16409 17893 17673
16171 17414 18237
17734 17432 16553
17810 16497 17480
16378 17842 17786
16615 17684 17779
17558 17688 16567
16550 17916 17585
16491 17671 17927
17632 17168 16994
16599 17431 18026
17829 17370 16368
17637 17100 17042
17195 17380 17636
16848 17438 17934
16783 16655 18263
16639 16889 18264
17345 17459 17183
17034 17436 17877
16056 17798 17914
16916 17841 17073
16986 17655 17518
16908 17353 18035
16192 17667 18062
16384 17942 17655
17529 17073 17513
17241 17710 16854
17693 17475 16597
16442 17402 18174
17174 17500 17432
16306 17889 17750
16247 17846 17847
17839 16466 17313
16162 17731 18005
17633 16998 17386
17710 16801 17525
17716 17510 16332
16830 16653 18244
16632 17367 18057
17688 17490 16648
17178 17531 17376
17621 17267 16919
17448 17211 17373
17360 17217 17763
17755 16758 17314
16454 17933 17599
17387 17141 17776
17739 16897 16983
16519 17777 17756
17597 16643 17719
17219 17503 17383
16331 17789 17803
16317 17182 18254
17435 16568 18019
17441 17770 16591
17313 16916 17972
16933 17230 18058
17847 16683 17036
16563 17652 17913
17348 17327 17438
16369 17369 18206
17519 16925 17672
17494 16640 18005
16311 17442 18188
16070 17586 18173
16242 17328 18271
16339 17719 17969
16144 17527 18163
17673 16462 17683
17696 17075 16943
17636 16487 17810
17519 16928 17558
16816 16678 18223
17513 17255 17225
16974 17826 17064
17740 17058 16909
17123 17946 16653
16878 17679 17617
17466 17799 16454
17207 16912 18039
17508 16682 17917
17419 17540 16972
17581 17537 16738
16644 17594 17963
17546 16575 17894
17789 17299 16459
16323 17846 17813
17298 17850 16709
16919 17769 17424
17399 17160 17739
16874 17779 17501
17326 17220 17777
17766 16982 16968
17236 17713 16977
16153 17583 18135
17664 17590 16436
17542 16948 17526
17277 17291 17793
17643 17229 16892
17542 17462 16859
17722 16705 17534
16969 16469 18295
17636 17005 17316
16815 17084 18149
17769 17426 16424
16745 17731 17711
16752 17444 18018
16482 17299 18236
17256 17831 16769
16114 17840 17880
16757 17822 17496
17605 17638 16405
16559 17515 18037
17740 17399 16521
17209 17378 17679
