20823 2102
27593 25141 24831
27525 25565 24677
26940 24161 26350
26653 26063 25056
26237 24597 26450
26051 25755 26247
26132 25714 26380
27519 25546 24681
27216 25903 24750
27190 24982 25851
27319 24275 26103
27569 25160 24915
27030 24192 26311
27483 24318 25751
27071 24218 26273
26264 24620 26437
27333 24944 25706
26815 26012 25305
27549 25396 25097
26184 25740 26346
27071 25977 25079
26852 25182 26090
27028 25796 25403
27240 25891 24826
27399 25664 24963
27089 25947 24989
27551 25199 24861
27586 25224 24839
27474 24353 25774
27409 25775 24794
27313 25008 25768
27075 25753 25434
27209 25848 24937
26321 24668 26423
27141 24739 26132
27561 24841 25253
27156 24512 26223
27398 24374 25957
27431 25739 24758
27530 25355 25131
26929 25995 25221
27474 25698 24788
26932 25911 25292
27488 25648 24862
26922 24236 26355
26158 25620 26414
26678 26034 25227
27418 25623 25033
27263 25421 25651
26596 25232 26241
26568 25374 26211
27377 25526 25280
26164 25735 26359
26543 25495 26183
27386 25203 25539
26853 24405 26370
26400 24684 26393
27057 25123 25960
27452 25212 25467
27304 25397 25649
26972 24923 26100
26983 24254 26309
27025 26002 25075
26430 25919 25721
26679 26032 25190
27031 25434 25820
26793 25246 26136
26158 25675 26398
27163 25059 25828
27100 25046 25869
27050 25759 25483
27104 25799 25354
27504 25589 24894
26994 25746 25635
26886 25956 25309
26636 25780 25911
27337 25410 25520
26438 25381 26250
27012 25147 25929
27460 25579 25020
26583 25755 26023
27132 25498 25668
27107 25290 25805
27085 24328 26247
27072 25130 25841
26719 24578 26339
27550 25347 24844
26419 25455 26253
27237 24837 26029
27524 24840 25325
26744 25220 26171
27526 25413 25110
27136 25095 25818
27284 25776 25134
26623 25551 26102
26955 24653 26201
27183 25943 24946
26709 25207 26245
26689 25407 26108
27344 24437 26052
27087 25163 25807
27009 25205 25883
27438 25268 25461
26295 25410 26320
26720 25874 25506
27387 25688 25005
27502 25429 25235
26404 25361 26331
26661 25221 26240
26550 24694 26297
26482 25765 26068
26980 24454 26268
27388 24854 25589
26451 25252 26240
26755 25863 25672
27271 24398 26142
26457 24783 26323
27516 25032 25154
27378 25064 25560
26527 24734 26252
27358 25659 25210
26414 25277 26327
27021 25305 25865
27073 25821 25309
27377 24474 25987
26734 25216 26234
27283 25732 25269
27188 25015 25809
26381 24670 26412
26340 25950 25921
27263 24336 26171
26909 26033 25152
27192 25089 25732
26790 25354 26118
26512 25837 25972
27044 25745 25713
27432 25591 24995
26325 25624 26257
26673 25900 25582
26897 24749 26195
27465 24494 25754
26278 25578 26377
26561 25903 25905
26350 25535 26236
26372 25912 25951
27323 24907 25735
27372 25703 25047
26976 24550 26205
27045 24883 26068
26309 25798 26115
27067 25119 25891
26766 25553 26067
26796 25450 26074
27437 24709 25736
26589 25801 25936
26328 24588 26420
27334 25442 25512
26958 24641 26203
27276 24526 26115
27471 25620 24957
27326 24569 26043
27165 25934 25163
26808 25078 26226
26195 25801 26212
26991 25722 25763
27363 25657 25180
27106 25542 25695
27079 25101 25907
27366 25511 25345
26322 25309 26363
26388 25804 26039
26643 25754 25945
27329 24648 26008
27059 25831 25366
26240 25890 26020
27287 24893 25780
26486 25636 26214
26462 24696 26337
27485 24818 25440
26280 25479 26350
27231 25751 25245
26437 25472 26234
27113 24932 26034
27330 25279 25603
26965 25502 25897
27078 25107 25888
27311 24727 25953
26289 25906 25968
26250 25776 26188
26203 25704 26315
27358 24381 26059
26778 25811 25783
26600 25531 26166
26214 25841 26096
26876 25941 25341
27188 24773 26092
27524 25504 24889
27510 25565 24790
27180 25865 25167
27372 24535 25996
26869 24868 26190
27401 25644 25047
26610 25666 26139
26498 24596 26353
27314 24393 26113
27244 24602 26155
27378 25639 25116
27269 25847 25016
27465 24542 25681
26821 25596 25988
26346 25688 26177
27476 25627 24881
26938 25813 25500
26911 25850 25570
27222 25888 24871
26947 24691 26207
27294 25822 24903
26850 25811 25699
27170 25428 25712
27383 25489 25452
27268 25787 25066
27413 25514 25301
27047 25515 25790
26806 25497 26044
26471 25795 26001
26356 25278 26388
26833 25838 25683
26285 25286 26388
26950 25670 25858
27091 25678 25677
26863 24878 26179
27302 24248 26122
26996 25755 25615
26782 25634 25998
26366 25838 26013
26956 24459 26285
26892 24678 26272
27194 25922 24853
27448 25567 25082
27209 25630 25559
27125 24942 25862
27293 24820 25918
26361 25700 26175
27130 24519 26240
26819 24862 26192
26846 25895 25394
27063 25162 25876
27278 24713 26047
27207 25568 25607
27515 25450 25203
27242 25641 25495
26871 24506 26310
26257 25871 26038
26684 25712 25974
26495 25790 26066
26920 24733 26230
26224 25726 26279
27287 24758 25978
27204 24466 26202
26886 25332 26039
27433 24484 25870
26737 25870 25575
27249 24897 25779
26470 25741 26147
27262 24723 26026
27227 24770 26054
27199 25837 25126
27182 25049 25810
26649 25881 25783
26969 25924 25237
26638 25856 25791
27470 25286 25456
26267 25884 26025
27291 25826 24845
26503 25721 26117
27443 25704 24905
27301 24447 26104
26702 25229 26193
26218 25771 26232
26810 25074 26184
27219 24562 26165
26333 25758 26138
27395 24608 25902
27194 24803 26058
27308 24645 26048
26458 24627 26393
26312 25616 26308
27329 25461 25570
27416 25392 25446
27219 25758 25259
26829 25436 26060
27016 25567 25748
27229 25878 24838
27385 25306 25548
26762 25706 25982
27234 25391 25728
26760 25829 25773
26997 24934 26094
26908 24481 26269
26884 24430 26361
26699 24614 26310
27075 25936 25089
27166 25053 25838
26271 25863 26056
26838 25857 25626
26834 24452 26382
27351 25681 25194
26984 25873 25332
27381 24537 25939
27350 25584 25238
27024 24241 26304
27120 24687 26158
26863 24912 26115
26619 25707 26017
27234 25692 25328
27351 25697 25186
27451 25327 25374
27569 24785 25236
26857 24501 26315
27214 24699 26063
26879 25897 25385
27048 25482 25786
27299 25361 25676
26888 24415 26317
27368 25735 25061
26317 25426 26309
27197 24635 26160
27001 25318 25890
26913 24464 26304
27221 25797 25219
27315 25371 25621
27389 25656 25091
27247 24494 26149
27302 25635 25274
26375 25834 26041
26953 25530 25854
26288 25358 26335
27002 25841 25202
26565 25872 25896
26415 25605 26233
27349 24872 25800
26705 24613 26282
26385 25653 26225
27023 24848 26177
26903 24411 26315
26942 25694 25809
27168 24762 26115
27391 25558 25230
26844 24580 26281
27511 25373 25225
27428 25603 25114
27300 24421 26113
26864 24851 26235
26451 25762 26078
27347 24672 25927
27197 25037 25794
27072 24795 26168
27188 24810 26083
27320 25753 24908
26518 25710 26059
27410 24723 25620
27013 25266 25873
26990 25875 25255
27253 25387 25708
27286 25621 25368
27424 24511 25866
27404 24583 25834
26905 25808 25583
27415 25366 25488
27066 25365 25833
27300 25706 25170
27392 25416 25397
26200 25834 26108
27293 25459 25627
26527 24557 26343
27391 24424 25918
26231 25704 26233
26615 25805 25918
27249 24745 26039
26435 25800 26074
26900 24540 26279
27426 25710 24876
26215 25309 26414
27223 25745 25384
26364 25263 26355
27134 25394 25775
27251 25748 25197
26488 25748 26130
27455 24611 25786
26830 24586 26293
27353 25792 24755
27090 25797 25376
27068 25279 25850
26501 24630 26350
27167 25267 25742
27164 25642 25518
26522 25678 26192
27333 24793 25910
27450 24434 25839
26912 25580 25924
27002 25840 25338
27117 25790 25227
27422 25320 25483
27125 25917 25191
26292 25786 26172
26780 25260 26167
26811 25863 25511
27256 24463 26124
27184 25849 25127
26883 25792 25901
27350 24789 25795
26780 25613 26041
26693 25922 25547
27031 24930 26062
26840 25568 26002
27205 24490 26189
27456 24601 25819
27361 24450 26041
27371 25574 25233
27356 25385 25574
27407 24816 25769
27364 25386 25489
27218 25708 25389
26999 24700 26196
26968 25438 25907
27233 24814 26032
26906 25717 25888
27420 25324 25451
27452 25330 25343
26293 25602 26327
27192 25831 25158
27405 24553 25913
26795 25539 26029
26291 25952 25903
27276 25544 25503
27158 25575 25580
27292 25514 25597
26917 25383 25973
26254 25814 26139
27385 24674 25915
27252 24415 26129
27482 25511 25126
27000 25998 25168
26163 25669 26413
26544 25669 26079
27259 25823 25190
27121 25738 25578
26432 25905 25863
27319 24702 25914
26526 25572 26179
26314 25842 26085
27225 25676 25454
26254 25652 26246
27070 25747 25544
27339 25705 25236
27279 24874 25937
26694 25698 26046
27205 24623 26131
26987 25428 25929
26645 25598 26055
26221 25383 26381
26857 25541 26018
26675 25872 25717
27127 25775 25396
27306 25795 25057
26381 25713 26161
27354 25366 25597
27325 25864 24827
26735 25552 26085
26819 25620 25989
26286 25826 26106
27074 25504 25745
26809 25896 25398
27076 25036 26058
27249 25629 25451
26415 25531 26293
26611 25862 25897
26226 25809 26166
27078 25254 25834
