128110 1800
9914 7912 7230
9878 8097 7169
7876 9943 7513
7857 7168 9565
7017 7310 9762
6909 7948 9636
6966 7648 9723
7821 7206 9570
9855 8235 7201
7073 7959 9632
7106 7991 9606
9355 8642 8261
9305 9046 7933
8603 9364 8311
8780 9460 7714
7977 9915 7498
9884 7836 7366
7611 9003 9014
7922 9485 8464
9892 7982 7323
8488 9653 7772
7627 7511 9616
8616 9561 8011
7725 9320 8778
8967 9246 8024
9274 7931 8580
7741 8862 9091
7932 9888 7675
7006 7362 9757
7687 7797 9583
8294 9739 7924
8829 8510 8797
9860 7969 7404
8195 8857 8996
7259 7660 9686
8661 8932 8693
8652 9575 7815
7796 7689 9537
8431 9498 8350
8771 8924 8631
8215 9402 8559
7754 8956 9056
9747 8291 7637
7844 8552 9260
7654 7266 9631
7142 8240 9482
7291 8364 9447
9819 8314 7351
7182 7404 9747
9286 8877 8109
9872 7940 7421
8507 9445 8376
8869 9271 8234
8398 9728 7861
8058 7619 9455
7055 7303 9761
9824 8329 7251
8384 9681 8070
9911 7946 7277
7373 8360 9424
8702 9540 7953
8322 9221 8672
9604 8169 8053
9666 7880 7848
8468 9518 8150
9373 8946 7909
7816 8577 9297
7669 8246 9444
7619 7379 9642
9813 8343 7372
7773 9928 7531
8995 8800 8588
9638 8445 7719
7208 7424 9728
7221 7413 9734
9850 8265 7212
7305 7395 9710
7230 7326 9738
7600 7569 9626
9228 9075 7894
9626 8633 7652
7340 7679 9682
9835 8272 7260
9839 7791 7474
7732 7627 9600
7153 8810 9160
8310 9760 7899
8583 8695 8878
8668 8491 8889
7113 7370 9751
8819 7953 8934
7567 7440 9651
9735 8499 7602
9261 8771 8384
8136 8403 9267
8122 8453 9216
8318 9641 8226
9901 7967 7345
6988 8034 9603
9767 8418 7229
9875 8082 7306
8381 9021 8828
7783 7455 9594
8915 8278 8808
8680 8374 8923
7982 8059 9435
8923 8765 8622
8447 9584 8163
8126 9785 7980
7061 7810 9664
7831 8937 8950
7128 7482 9744
7039 7353 9754
8180 9773 7948
7885 9925 7561
9804 8202 7571
9695 8517 7430
7543 7491 9647
8005 9473 8449
7581 7848 9561
8117 9533 8403
9146 9109 7990
8600 7865 9075
7271 7229 9726
8348 9547 8191
7412 7605 9677
9447 8648 8027
9019 8631 8598
8369 9665 8090
8636 9344 8353
8187 9831 7684
8013 9860 7790
8155 9228 8742
9219 8958 8036
8573 9352 8397
7552 8140 9530
8854 8324 8900
9539 8744 7575
8041 9619 8305
8117 8006 9345
9473 8605 8001
8406 8636 9034
8273 9797 7711
8942 9014 8372
9526 8735 7779
8512 7773 9131
9713 8504 7519
9051 8582 8706
9324 8816 8282
7942 8917 9062
8288 8785 9003
9210 8258 8651
8886 8410 8809
8336 9604 8168
9120 9134 8182
8416 9699 8023
8394 8672 9085
7986 8188 9365
8171 8826 9030
8695 9198 8511
8846 9379 7962
9673 8487 7697
7479 7471 9677
9460 8752 7980
7453 7918 9626
8308 7899 9289
9613 7862 7970
9165 9061 8102
9705 8339 7703
8048 9596 8322
8517 8727 8859
7461 7289 9690
7343 7335 9716
7486 7219 9678
9344 8974 7724
8737 9214 8483
9194 8689 8441
9058 9157 8199
8208 8268 9286
8742 8989 8612
8930 8252 8730
8350 7702 9206
8146 9748 8083
8798 9415 7930
7527 7636 9629
7420 7278 9700
8272 9430 8461
8263 8357 9214
8082 9853 7548
8515 9308 8490
9867 8148 7315
8421 7833 9172
7403 7283 9697
7379 7709 9668
8975 8891 8526
8730 9377 8151
8062 8476 9276
7361 7948 9581
9792 8315 7484
7043 7853 9659
9067 8700 8456
7660 8025 9521
9660 8582 7489
8609 9139 8593
8566 8646 8913
7333 7346 9721
8760 9338 8213
8260 8965 8839
8754 8793 8720
9126 9168 8040
7200 7599 9741
9314 8878 7968
9383 8682 8207
9026 8941 8502
8587 9023 8663
8044 9881 7686
8424 9112 8677
8689 9409 8241
9749 8431 7558
7720 8749 9188
9394 8737 8144
8838 8347 8851
9761 8415 7385
9001 8643 8516
9108 9187 8080
8872 8256 8818
8895 8873 8534
8308 9713 8058
9743 8178 7741
8028 8991 8946
8363 9420 8392
9479 8759 7914
7354 8708 9236
8342 9717 7919
9728 8214 7737
