48084 1440.34
26654 24836 25196
26638 24977 25035
26583 25135 24864
26663 24862 24976
26666 24815 24987
26494 24954 25325
26367 25225 25465
26386 24970 25473
26413 25116 25424
26362 24997 25521
26602 24858 25258
26423 25103 25346
26382 25179 25415
26328 25073 25513
26438 25001 25422
26198 25364 25152
26182 25379 25240
26067 25379 25281
26302 25318 25324
26559 25038 25298
26423 25050 25460
26549 25089 25254
26029 25406 25287
26269 25353 25250
26370 25306 25178
26404 25214 25377
26329 25255 25388
26371 25206 25438
26407 25228 25325
26448 25151 25344
26377 25057 25470
26506 24931 25356
26464 25045 25355
26513 25135 25287
26316 25349 25257
26428 25001 25433
26438 25077 25395
26426 25085 25457
26173 25370 25337
26441 25303 25131
26362 25285 25384
26437 25396 24982
26564 25084 25239
26476 25231 25231
26451 25265 25013
26473 25238 25086
26402 25393 24988
26207 25385 25142
26493 25210 25322
26321 25168 25517
26604 25030 25162
26593 25127 25224
26557 25154 24995
26667 24939 24919
26656 24910 25100
26545 25140 25198
26431 25090 25358
26557 25077 25272
26640 24957 25243
26534 25101 25255
26487 25063 25338
26614 25015 25116
26555 25166 25103
26599 25057 25176
26400 25241 25402
26463 25237 25304
26619 24994 25126
26523 25223 25048
26539 25007 25310
26477 25235 25051
26517 25083 25259
26504 25156 25185
26554 25198 24978
26568 25139 25237
26526 25167 25142
26412 25193 25352
26494 25214 25079
26458 25220 25341
26453 25258 25194
26363 25164 25469
26400 25305 25290
26466 24994 25362
26332 25092 25508
26446 25060 25410
26358 25311 25355
26515 25104 25322
26520 25049 25278
26421 25176 25356
26245 25356 25426
26205 25359 25303
26360 25347 25265
26228 25361 25267
26180 25392 25274
26270 25319 25315
26256 25315 25333
26301 25281 25542
26096 25373 25308
26291 25298 25455
26055 25087 25563
26122 25410 25231
26107 25125 25549
26260 24981 25561
26247 25315 25415
