63857 2521
29324 25553 24951
28097 27438 24818
27836 24303 28028
26125 28392 25799
25414 25159 29108
24798 25566 28898
25058 25474 29042
25205 25880 28844
24860 26750 28317
25247 25536 28944
24994 26225 28640
24882 26328 28549
24939 27001 27928
25334 27503 27427
28743 26826 24873
28515 26722 25944
29242 25922 24895
27914 26354 27032
25573 24823 29077
25137 27232 27909
26062 28345 25856
28247 26499 26858
28318 27224 25143
28435 25186 27309
25918 27825 26728
26793 28067 26185
28304 26918 25681
26170 26275 28324
28864 26180 25662
27753 24351 28067
27775 25616 27897
27161 26660 27590
26415 27707 26790
25946 27927 26645
26051 24967 28968
25377 26377 28544
28638 26733 25604
27214 27837 25246
26785 28185 25576
26457 28176 26018
27434 27747 25768
27455 27794 25635
27795 26971 26454
26970 25215 28340
28881 26760 24938
26348 28101 26289
25638 27550 27357
25539 24831 29065
25111 25687 28895
26337 28300 25758
27552 24700 28230
27247 24508 28501
27346 27307 26778
27949 26892 26467
26539 27915 26558
29306 25635 25368
29125 26298 25078
25161 26824 28260
27366 27372 26570
27979 27526 24970
27633 24309 28273
25994 27079 27787
26898 26144 27824
25491 27364 27452
27670 24656 28009
28449 27008 25342
26959 24764 28612
28829 25519 26582
25641 28011 26750
25674 25279 28977
27582 24647 28112
29157 25734 25824
27279 24625 28474
26352 28197 25991
28824 26069 26122
27734 25660 27572
26560 27256 27331
29208 26158 25272
29190 25899 25554
28726 26001 26597
26076 27875 26681
25598 25447 28864
26286 27812 26576
28603 26611 26176
28028 25849 27291
25088 27211 27926
28572 25865 26891
25320 25392 28995
26943 28023 25870
27570 24494 28296
26291 25308 28887
26684 26673 27845
26566 27695 26744
28125 27300 25061
27269 27682 26274
25401 25174 29097
27594 24467 28302
26779 24380 28722
27564 24686 28096
28401 25101 27445
28376 27053 25336
25400 27759 27086
29284 25750 25259
26004 24946 29015
26067 26852 27749
28589 25543 26955
25267 25465 28866
28710 26814 25118
28181 25815 27080
25288 25952 28705
26628 27620 26820
28085 24857 27731
25813 27276 27491
26645 25153 28454
26655 25070 28590
28100 27412 25002
28806 26623 25204
26384 28274 25697
28981 26407 25296
27603 25297 28040
27828 27486 25519
28787 26127 25984
28483 25405 27100
25455 25776 28766
28738 26831 25047
24984 26025 28774
26859 28043 25907
27646 27626 25771
28266 24981 27537
26193 25605 28611
26153 25372 28710
25917 27349 27474
27397 27107 27019
27767 27137 26096
26205 28338 25924
28044 25507 27276
26434 27122 27334
26362 27388 27168
27096 26327 27623
25612 26753 28129
27296 25047 28311
28553 27036 24902
