8023 1563
27799 26498 27515
28159 26506 27127
27864 26903 27201
27516 26916 26847
27482 26985 27022
28164 26675 26977
28208 26428 27110
28250 26276 26981
27762 26608 27516
27878 26573 27493
27827 26445 27519
28243 26384 27013
27851 26418 27527
28046 26504 27381
27788 26687 27484
27697 26597 27530
27797 26863 27350
27751 26693 27500
27941 26682 27435
27859 26611 27507
27815 26448 27543
27902 26657 27474
27958 26633 27438
28055 26460 27362
27921 26568 27469
27910 26654 27481
27876 26609 27507
28214 26537 27109
27934 26664 27446
28135 26633 27129
28167 26145 27122
28105 26592 27255
28188 26623 26952
28100 26621 27263
27904 26628 27489
27991 26546 27486
28170 26667 27039
28028 26597 27387
27742 26489 27528
28225 26620 27060
28115 26557 27274
28046 26766 27305
27758 26682 27490
28166 26594 27075
28106 26743 27163
28147 26723 27099
27971 26707 27404
27835 26632 27505
27953 26784 27383
28130 26621 27234
28106 26747 27049
28041 26570 27368
28100 26661 27257
28076 26779 27205
28030 26826 27259
28061 26794 27217
28047 26804 27224
28126 26741 27223
28035 26791 27238
28113 26709 27253
28008 26849 27218
28136 26590 27176
27918 26824 27357
28067 26745 27262
28100 26580 27265
28156 26437 27185
27916 26675 27448
28016 26608 27423
28001 26831 27265
28076 26712 27301
27860 26601 27514
27965 26819 27327
28021 26843 27178
28118 26638 27254
28114 26567 27260
27966 26835 27290
28010 26595 27443
28076 26776 27235
28055 26710 27318
28134 26663 27121
27866 26718 27478
27949 26705 27432
28025 26854 27176
27964 26602 27448
28032 26792 27228
27966 26703 27419
27898 26888 27264
28145 26586 27211
28041 26584 27362
27839 26630 27484
27917 26578 27466
28152 26564 27167
27980 26659 27435
28154 26562 27151
28005 26802 27310
27947 26722 27424
28124 26432 27240
28074 26842 27147
28054 26798 27149
28047 26700 27332
27950 26832 27312
27980 26767 27386
27943 26827 27349
28108 26491 27294
27924 26786 27389
28044 26703 27325
27974 26840 27257
27827 26803 27396
27938 26718 27443
27929 26788 27385
28042 26776 27298
27973 26743 27389
27926 26870 27318
28101 26503 27283
28095 26543 27287
27940 26762 27394
27972 26814 27330
27944 26659 27438
27928 26662 27457
28003 26784 27321
27919 26624 27458
27868 26796 27400
27861 26859 27350
27927 26783 27422
28007 26734 27382
27990 26777 27352
28039 26717 27333
27877 26801 27393
27989 26770 27364
27931 26672 27446
27954 26829 27319
27874 26794 27404
28009 26713 27377
27980 26749 27388
27944 26832 27325
27947 26818 27379
27918 26724 27430
27907 26704 27470
27900 26680 27475
27932 26776 27390
27826 26892 27275
28085 26787 27169
27807 26828 27396
27956 26678 27435
27744 26743 27516
27979 26705 27400
27908 26798 27394
28037 26695 27364
28020 26701 27397
27892 26720 27456
28004 26710 27396
28011 26710 27382
27948 26824 27330
27957 26780 27377
28027 26763 27328
27990 26861 27253
27835 26888 27318
27960 26773 27387
28000 26635 27416
28015 26859 27211
27956 26761 27409
27839 26855 27358
27919 26877 27281
27911 26828 27368
27822 26872 27329
27928 26671 27450
27934 26656 27457
27938 26678 27445
27961 26851 27254
27796 26843 27397
27992 26831 27309
27992 26872 27225
27839 26784 27455
27981 26733 27387
27913 26835 27346
28040 26681 27377
28067 26787 27259
27985 26836 27287
27967 26726 27402
27949 26847 27293
27806 26840 27412
27960 26863 27245
27919 26672 27455
27935 26852 27336
27910 26733 27446
28005 26765 27352
28036 26756 27363
28054 26757 27314
27998 26710 27399
27937 26795 27384
27908 26657 27465
27889 26854 27343
27985 26816 27327
27923 26876 27267
27914 26789 27402
28049 26759 27302
28049 26755 27322
28004 26876 27089
27976 26698 27422
28032 26781 27302
27956 26823 27343
28036 26780 27281
27866 26841 27345
27952 26869 27264
27997 26654 27423
27895 26781 27429
27941 26753 27429
27983 26689 27414
27923 26893 27232
28020 26772 27309
28000 26743 27379
27982 26823 27318
27980 26809 27368
27959 26744 27390
28022 26814 27304
27841 26753 27468
28031 26803 27284
27966 26828 27315
27859 26737 27438
27902 26765 27436
28026 26684 27412
27919 26760 27426
27956 26864 27276
27837 26856 27374
27872 26883 27285
27952 26854 27277
27963 26845 27297
27951 26887 27211
27991 26775 27349
27877 26910 27199
27837 26852 27379
27893 26810 27390
28040 26528 27400
28019 26759 27360
28010 26770 27316
27991 26715 27386
27970 26811 27345
27901 26792 27409
27881 26752 27437
28013 26769 27336
27964 26837 27268
27910 26838 27368
27907 26604 27482
28017 26751 27372
28150 26510 27197
28010 26795 27307
27972 26877 27227
27758 26695 27481
27817 26789 27461
27940 26676 27438
27999 26809 27344
27877 26880 27316
27832 26798 27426
27908 26830 27378
28017 26770 27311
27928 26854 27311
27875 26795 27398
28071 26760 27252
27962 26800 27370
27852 26797 27399
27853 26904 27257
28030 26721 27374
27842 26819 27384
27807 26823 27418
27953 26866 27240
27981 26891 27184
27917 26803 27380
27884 26838 27377
28002 26830 27224
28082 26740 27295
27939 26838 27304
27864 26820 27382
28092 26689 27361
27940 26887 27242
