400090 3600
4081 3229 3122
3507 3026 3833
3221 4149 2855
3041 3067 3948
2856 4093 3213
4031 3473 2915
4057 3105 3254
2895 4081 3288
3384 3090 3904
2873 4060 3297
3224 3084 3947
2902 4021 3424
3538 3039 3828
4004 3557 2946
2917 4076 3295
2866 3755 3701
3413 3067 3879
3681 3055 3705
3526 3046 3825
3345 4107 2934
3069 3275 3924
3212 4144 2920
3014 3742 3713
4077 3195 3156
2928 3642 3761
3669 3980 3009
2934 4006 3448
3179 4145 2930
2953 3995 3478
3580 4021 3043
2999 3877 3606
3395 3707 3646
4060 3287 3244
3516 3169 3808
4054 3356 3093
3156 3184 3942
3171 4137 3020
4070 3210 3234
3130 3517 3819
3297 4132 2966
3229 3385 3882
3893 3632 3248
3953 3645 2998
3760 3222 3657
3226 3278 3912
2913 3953 3522
4050 3342 3166
3328 3492 3773
3976 3526 3193
2964 4034 3403
2984 3751 3723
3012 3972 3469
3334 3250 3889
3978 3609 2962
3024 3950 3514
3372 4027 3276
3159 4082 3226
3611 3112 3770
3602 3920 3217
4033 3427 3108
3140 4072 3273
3548 4057 3014
3256 3166 3934
3661 3260 3690
3472 3198 3837
3174 3337 3920
3900 3746 3085
3591 3888 3375
3380 3175 3894
3848 3728 3312
3733 3562 3517
3480 3062 3839
3626 3701 3511
3151 3191 3936
3076 4079 3242
3594 3988 3115
2947 4116 3171
3971 3378 3389
3429 3792 3586
3828 3431 3515
3108 4000 3436
3546 3116 3816
3337 4122 2980
3003 4117 3143
3353 3769 3592
4000 3394 3362
3700 3908 3154
3684 3966 3032
3758 3121 3673
3219 3265 3918
3116 4053 3302
3514 3764 3528
3833 3779 3059
3605 3985 3024
3121 3869 3599
3310 3513 3768
3152 3365 3900
3642 3128 3757
3478 3602 3682
3852 3776 2959
3532 3407 3735
4074 3304 3076
3306 3469 3843
3887 3500 3430
3874 3711 3269
2994 3715 3744
3081 3848 3624
2973 3796 3689
3060 3954 3487
4068 3268 3162
3221 3349 3907
3609 3147 3756
4044 3390 3053
3348 4068 3132
3291 3542 3813
3505 4062 2988
3425 4088 3005
3885 3655 3283
3525 3155 3800
3421 3293 3814
