960 14.4454
3972 3406 3285
3593 3298 3701
3527 3396 3738
3510 3961 3110
3376 3784 3543
3638 3900 3210
3672 3897 3135
3727 3349 3651
3449 3957 3125
3438 3483 3714
3384 3780 3569
3410 3930 3370
3458 3944 3271
3932 3495 3388
3899 3358 3489
3954 3392 3381
3619 3940 3221
3637 3387 3672
3945 3575 3341
3566 3460 3700
3794 3774 3244
3584 3940 3254
3498 3527 3678
3474 3913 3387
3755 3861 3229
3419 3862 3475
3571 3925 3309
3436 3944 3291
3476 3919 3344
3429 3934 3344
3806 3772 3237
3567 3493 3690
3597 3906 3346
3878 3373 3528
3763 3372 3616
3413 3872 3467
3533 3430 3709
3455 3911 3442
3447 3806 3541
3578 3454 3688
3504 3519 3672
3922 3533 3399
3488 3844 3469
3517 3502 3676
3742 3435 3630
3700 3414 3669
3467 3824 3511
3524 3658 3624
3561 3657 3622
3825 3726 3251
3574 3886 3363
3849 3705 3260
3639 3890 3297
3535 3432 3702
3493 3523 3683
3953 3429 3332
3587 3424 3676
3543 3682 3614
3913 3540 3350
3482 3814 3527
3480 3900 3395
3619 3510 3653
3772 3782 3281
3533 3893 3365
3537 3567 3652
3592 3728 3597
3634 3502 3657
3614 3884 3388
3493 3937 3331
3593 3852 3458
3920 3440 3426
3718 3832 3355
3680 3419 3637
3555 3542 3660
3516 3584 3649
3545 3866 3414
3698 3533 3636
3645 3848 3385
3588 3490 3667
3535 3535 3663
3829 3684 3310
3738 3511 3619
3715 3877 3287
3700 3880 3303
3777 3482 3606
3665 3695 3574
3886 3487 3445
3949 3472 3404
3919 3522 3424
3430 3858 3486
3530 3703 3608
3886 3581 3385
3600 3605 3645
3464 3638 3630
3669 3864 3330
3550 3822 3502
3569 3771 3573
3857 3551 3455
3716 3828 3383
3589 3881 3409
3512 3897 3402
3846 3654 3336
3766 3495 3602
3653 3444 3646
3737 3853 3314
3458 3867 3427
3894 3591 3283
3826 3468 3568
3623 3457 3662
3863 3407 3528
3911 3530 3406
3602 3778 3517
3506 3791 3509
3497 3567 3668
3904 3552 3366
3952 3433 3367
3596 3840 3452
3789 3532 3552
3896 3446 3491
3696 3544 3603
3685 3815 3421
3879 3474 3477
3830 3719 3267
3694 3799 3394
3505 3931 3307
3859 3682 3293
3900 3441 3453
3892 3464 3476
3853 3464 3523
3734 3741 3423
3712 3630 3584
3673 3845 3377
3828 3708 3317
3749 3500 3617
3872 3515 3470
3784 3392 3590
3763 3626 3506
3891 3577 3387
3606 3684 3581
3564 3745 3594
3550 3790 3509
3657 3806 3441
3631 3671 3590
3557 3558 3650
3907 3578 3326
3902 3430 3463
3461 3839 3476
3614 3531 3661
3586 3735 3577
3907 3454 3435
3664 3653 3583
3460 3932 3341
3895 3571 3353
3773 3763 3329
3651 3755 3505
3806 3622 3497
3737 3507 3626
3733 3817 3319
3826 3715 3268
3834 3478 3514
3793 3635 3468
3730 3723 3485
3781 3738 3389
3777 3740 3368
3652 3706 3559
3627 3566 3642
3834 3470 3518
3808 3744 3337
3774 3759 3362
3725 3801 3375
3688 3842 3338
3755 3811 3263
3876 3417 3511
3874 3596 3360
3795 3564 3527
3642 3837 3418
3492 3784 3537
3841 3655 3398
3811 3678 3416
3609 3665 3613
3559 3785 3524
3898 3541 3413
3866 3605 3376
3855 3644 3378
3844 3680 3361
3692 3704 3537
3690 3777 3436
3629 3554 3640
3456 3825 3513
3868 3606 3370
3843 3630 3403
3833 3614 3424
3707 3691 3524
3641 3812 3438
3611 3795 3507
3527 3781 3528
3622 3683 3588
3818 3735 3305
3770 3785 3284
3687 3672 3557
3545 3859 3443
3891 3677 3264
3876 3642 3300
3743 3663 3535
3706 3873 3323
3652 3646 3612
3621 3673 3608
3785 3720 3405
3750 3807 3330
3722 3795 3404
3720 3669 3553
3718 3793 3406
3684 3560 3612
3660 3820 3407
3585 3798 3491
3512 3855 3462
3739 3620 3561
3705 3660 3571
3881 3587 3351
3863 3632 3358
3798 3450 3570
3774 3585 3530
3761 3537 3594
3647 3829 3408
3884 3448 3484
3874 3498 3460
3862 3561 3431
3803 3476 3556
3740 3809 3354
3705 3769 3431
3674 3889 3315
3637 3876 3400
3601 3698 3580
3851 3633 3391
3786 3680 3452
3667 3645 3590
3662 3818 3427
3847 3623 3419
3831 3640 3399
3814 3615 3481
3792 3703 3412
3660 3666 3587
3643 3700 3567
3576 3862 3422
3465 3542 3669
3877 3596 3327
3810 3496 3547
3807 3765 3305
3766 3670 3457
3765 3751 3391
3762 3678 3466
3702 3625 3586
3677 3549 3641
3676 3729 3544
3656 3858 3347
3620 3681 3596
3449 3863 3444
3809 3569 3494
3884 3569 3418
3883 3496 3429
3882 3473 3475
