30 0.248856
3708 3452 3440
3480 3599 3543
3692 3524 3455
3422 3626 3583
3347 3433 3647
3325 3699 3591
3852 3602 3104
3802 3616 3020
3682 3604 3307
3523 3573 3583
3507 3590 3584
3298 3428 3648
3646 3658 3387
3593 3736 3322
3583 3499 3563
3376 3882 3366
3344 3630 3593
3276 3762 3464
3109 3665 3606
3798 3495 3269
3693 3662 3253
3577 3765 3305
3424 3676 3560
3800 3464 3171
3747 3587 3333
3685 3528 3424
3684 3711 3281
3408 3604 3641
3295 3452 3694
3279 3771 3422
3822 3395 3388
3762 3453 3330
3695 3489 3476
3684 3764 3223
3673 3414 3511
3672 3493 3522
3648 3692 3364
3643 3686 3449
3631 3746 3271
3623 3701 3353
3590 3729 3383
3574 3755 3359
3568 3389 3577
3463 3539 3646
3451 3655 3539
3296 3639 3618
3807 3396 3233
3767 3648 3158
3767 3597 3307
3728 3528 3422
3721 3532 3358
3709 3644 3226
3705 3628 3305
3676 3600 3405
3668 3622 3451
3660 3568 3561
3642 3700 3440
3544 3761 3476
3518 3564 3619
3435 3749 3482
3788 3553 3171
3771 3642 3073
3771 3396 3412
3757 3639 3169
3750 3659 3154
3713 3547 3414
3711 3596 3362
3674 3526 3497
3672 3551 3433
3670 3640 3435
3660 3715 3284
3653 3654 3498
3634 3737 3273
3602 3588 3499
3572 3584 3505
3571 3801 3326
3570 3688 3535
3546 3783 3343
3538 3643 3536
3526 3813 3411
3459 3592 3595
3456 3718 3518
3448 3595 3548
3403 3641 3580
3403 3627 3619
3347 3621 3623
3340 3858 3421
3334 3753 3545
