16223 1441
18750 17064 17024
18212 16287 18143
17868 18375 16233
16997 16627 19377
16265 19081 17155
15880 18916 17747
15933 18895 17743
15892 18877 17777
16092 18886 17738
15953 18704 17970
18227 16323 18137
18720 17045 17089
15986 18319 18344
18288 17398 17247
16168 18906 17705
18009 18293 16479
18635 17250 17113
18187 17941 16527
18205 18019 16456
18159 18139 16411
16953 16653 19342
16939 16755 19325
18480 17555 16556
17737 16511 18775
17947 18298 16543
18049 18204 16391
17048 17321 18879
18042 18273 16272
17843 18403 16447
16853 16705 19359
15992 18959 17610
17910 18369 16288
18002 17685 17151
16129 18309 18364
17179 17028 19009
17611 18587 16256
17760 17074 18456
16071 18919 17676
17368 17975 17768
17930 18362 16378
16021 18830 17905
17580 16378 18944
18445 17602 16736
18047 16483 18289
17793 18432 16321
17419 16723 18918
16335 18992 17401
16220 19041 17300
18131 16455 18230
16040 18935 17671
16233 19059 17277
18579 17180 17292
18179 16391 18202
18670 16912 17142
16016 18872 17803
18230 16348 18084
17937 17623 17377
16960 16941 19186
16243 18264 18245
16935 16877 19257
16572 18039 18388
16665 17780 18604
18502 17308 17071
17008 16744 19304
16388 18952 17371
16717 17614 18722
17776 17901 17127
16118 19015 17494
18302 17709 16837
16532 18054 18338
18498 17159 17326
16846 17016 19214
16353 18920 17449
17477 16869 18896
16107 18967 17604
16735 18660 17577
17529 18483 16595
18552 17262 17268
16882 17930 18475
18607 17266 16856
18027 18273 16431
17808 18349 16652
18211 17997 16503
17623 18440 16750
18146 16714 17901
17693 17727 17540
17214 16690 19128
17098 17634 18509
18254 17868 16792
18623 17144 17226
18360 17598 16958
16912 18498 17512
17970 18221 16687
17383 18618 16512
17848 18376 16303
18263 17838 16623
16487 17548 18814
17306 17649 18091
17387 17186 18734
18737 17093 17056
18138 16544 18198
16612 18857 17187
17558 16958 18694
18230 16407 18018
16691 18280 18033
18323 17678 16867
17828 17361 17888
18271 17470 17166
16258 18684 17950
16497 18712 17610
17972 16564 18224
16578 17863 18616
18461 17568 16693
18337 16644 18000
18228 16440 18057
18054 17168 17966
16185 18585 18119
17258 17110 18855
17283 17081 18926
18709 17096 17133
17963 16466 18527
17509 18511 16665
16437 18412 18070
18238 17857 16932
17670 18545 16311
18582 17330 16840
17372 16819 18903
17385 16766 18978
17056 17006 19135
16890 16886 19248
17493 18135 17466
18537 17475 16705
17024 16830 19202
16316 18971 17483
17453 16451 19044
17144 16838 19115
18196 16475 18148
16802 18653 17274
18062 18210 16365
16893 17610 18583
17503 18490 16729
18662 16949 17174
17856 16732 18477
17989 18303 16359
18509 17497 16974
16300 18927 17566
17133 16586 19226
18100 16336 18254
18236 16362 18061
17571 16998 18495
16872 17418 18906
16792 18634 17317
18143 16591 18162
17064 17819 18324
17710 18318 16798
17539 18423 16812
16113 18825 17751
17113 17222 18999
16674 18604 17718
18077 16431 18275
16922 17439 18681
18065 18105 16679
18224 16417 18142
18081 17963 16759
17546 16835 18833
16634 18230 18250
18543 17297 17181
16552 17346 19019
18098 18179 16602
16729 17542 18719
16211 19070 17181
18532 17528 16963
16993 16707 19333
16565 18865 17084
18392 17712 16817
17397 16975 18799
16584 18738 17551
17772 17824 17200
17873 17456 17822
17823 18143 16776
17136 17240 18855
18436 17560 16896
17524 18549 16644
18034 17920 16889
16278 18981 17424
16595 17278 18932
17185 17656 18179
18100 17910 16911
17639 17589 17925
18221 16552 18045
16284 17953 18438
17700 18125 17043
16402 18188 18277
16247 18725 17883
16523 18816 17419
16997 18590 16877
16815 18597 17399
18557 16952 17350
17460 17808 17598
18125 18069 16422
17959 18153 16725
16842 18552 17434
16679 17767 18596
17595 17286 18282
17380 17102 18768
17361 17698 18004
17403 16638 18938
18705 17127 16981
16056 18876 17760
18426 17641 16953
16450 18484 17982
16904 17874 18422
17295 18581 16716
18214 16684 18075
17993 17201 17727
17275 17515 18379
17724 17888 17365
17634 17964 17259
17293 16865 19032
18590 17300 17166
16411 18663 17811
18177 18027 16583
17438 17341 18487
16977 17428 18758
16518 18186 18305
17680 18371 16927
16658 18033 18401
17409 17198 18714
18311 17815 16754
17722 16799 18464
17812 16577 18516
15946 18939 17681
16323 19027 17285
16759 18459 17858
18701 17197 16937
17077 18076 17897
17390 16814 18950
17160 16896 19049
17728 17230 17965
18031 18212 16342
17191 18015 17655
17041 17720 18538
17176 18692 16788
16622 18840 17228
17470 18462 16855
17427 16632 18968
17341 17838 17935
17991 17764 17015
18015 16529 18317
18322 17357 17310
16975 16893 19169
18469 17536 16947
18599 16945 17278
16457 18625 17799
18650 17216 17004
18050 18232 16335
16770 18046 18355
16501 17849 18626
17036 17267 18957
17069 16754 19278
18401 16968 17640
17170 17671 18159
16291 19067 17189
17336 16738 19059
17753 16493 18643
17148 18194 17589
17226 17024 18996
16479 17904 18560
17350 17244 18673
17614 16695 18638
16141 18947 17498
16587 18358 17971
17358 16970 18845
18207 16368 18168
18570 17338 16767
17208 17274 18794
18409 17372 17160
16986 18533 17333
16604 18781 17480
16158 18693 17915
16333 19010 17263
16897 16851 19276
16470 18286 18099
17953 18305 16241
17094 16927 19077
17424 17955 17712
17483 17399 18121
17902 18373 16494
16630 18678 17641
16417 18331 18132
16050 18945 17631
17646 17483 18065
16510 18167 18405
16344 18799 17563
16679 18767 17387
18519 17119 17355
17407 16992 18750
16560 18607 17805
18369 17578 17006
16704 17702 18690
16049 18848 17850
17118 16925 19097
17708 16932 18536
17479 17781 17700
17793 17421 17954
17125 16776 19142
17076 16660 19294
17067 18005 18013
17274 17055 18962
17836 16955 18259
16757 17642 18698
17228 17947 17873
16198 18846 17692
17028 17830 18171
17015 17547 18568
17891 16515 18552
16357 18862 17521
17600 16492 18791
16700 18159 18278
17249 17987 17744
17600 17627 17789
18119 18049 16491
16621 18450 17941
18135 16669 18107
16987 16905 19148
18378 17492 17055
18170 16531 18102
18647 17108 17233
16373 18806 17499
17715 18476 16559
17153 16675 19195
17664 16631 18645
17278 16941 18983
17894 16679 18447
16743 18343 17961
17817 18213 16828
18103 17881 16947
17202 16875 19056
17748 16609 18521
16781 18669 16884
17588 18398 16777
16200 18631 17990
18381 17315 17476
16423 18426 18067
16683 18393 17909
18451 17327 17028
18257 17746 16900
16267 18977 17487
17878 18109 16916
16303 18803 17545
18183 16849 17662
17521 17773 17622
17130 17987 17854
16857 17850 18571
18111 18012 16620
17011 18170 17845
16963 18760 16821
16946 18613 17199
16807 17213 19071
17883 18328 16570
17590 18524 16563
17310 18501 16699
17447 17353 18272
16902 17502 18685
16752 18682 17456
16381 18568 17830
17864 16699 18311
18070 17662 17027
18019 16787 18153
17702 16605 18716
16434 19005 17092
16904 17408 18811
18690 17154 16994
16134 18745 17886
16189 18879 17671
17920 17322 17702
18074 18091 16644
17086 16797 19231
16968 18638 17171
17309 17462 18407
17514 17383 18216
17351 17446 18661
17243 17527 18493
17468 17141 18528
18315 17743 16718
18095 17050 17921
16947 17158 19083
18197 17337 17385
17553 18446 16660
16768 17250 19101
17123 18321 17504
16811 17113 19152
17728 16619 18575
17270 17091 18838
16949 16917 19203
18162 17639 17062
16153 18796 17835
16433 18666 17779
17953 17390 17689
16459 18756 17678
16265 19040 17336
18174 17548 17099
17312 17722 18028
18330 17800 16573
17544 17794 17606
18384 16803 17741
16366 18473 18041
17491 16862 18779
16504 17554 18740
16832 18647 17164
17684 17773 17413
18113 16570 18186
18683 17212 16975
17444 17936 17596
18115 18118 16578
17660 17922 17191
16463 18939 17429
17782 17739 17526
17238 17863 17866
17651 18080 17166
18677 17214 16997
17704 18418 16613
16505 18931 17207
16206 19026 17338
16649 18237 18159
18523 16794 17409
17346 18420 17050
17322 18423 17035
17583 18386 16819
17085 18336 17411
16239 18898 17589
18347 17375 17109
18697 17149 17095
17220 17583 18158
16156 18777 17868
17982 17613 17360
18125 16556 18207
18437 17136 17327
17316 18380 17242
16786 16924 19242
17887 16897 17988
17315 18055 17614
16549 18744 17510
17218 16616 19159
16568 18572 17758
17232 18647 16831
17074 18452 17461
18168 16846 17820
16711 18667 17557
17260 16774 19040
17670 17880 17394
16157 19046 17364
17781 17132 18263
17507 16987 18685
17552 18467 16615
16701 18727 17488
17270 17494 18433
17813 16979 18319
17926 17803 17212
17005 17001 19145
17365 17069 18769
18091 18066 16672
17040 16858 19168
17103 18566 17031
16828 17020 19109
18369 17350 17213
16779 18559 17409
17572 17280 18447
17330 18183 17339
16785 17533 18664
17654 17284 18109
16747 17535 18910
17184 17005 19025
16896 18095 18249
18349 17311 17561
17332 17738 18015
16824 18486 17560
17265 17592 18153
16899 16836 19290
17626 18124 17417
18167 17447 17284
17545 17755 17724
17051 17674 18419
17261 17571 18380
18023 17380 17530
18073 16729 18192
16928 18451 17687
17351 17749 17880
17956 18254 16614
17617 17091 18414
17802 18031 17006
17657 16923 18551
16866 18136 18068
16540 18557 17834
18565 17375 16993
17909 17628 17285
16897 16809 19301
16839 17519 18926
17197 17645 18217
17518 17320 18209
