25801 1800
9608 8592 8176
9530 8748 8121
9368 8346 8567
8842 9251 8468
8741 8600 8919
8574 8877 8813
8606 8858 8832
8906 9231 8382
8616 9117 8688
9336 8404 8624
8630 8946 8782
9052 8393 8844
9518 8359 8385
9508 8764 8139
9422 8413 8512
9126 9098 8326
8696 8643 8918
9258 8369 8693
9469 8824 8128
9582 8695 8157
9152 8376 8761
9589 8610 8131
9454 8446 8472
9464 8817 8166
8650 9119 8657
8639 8864 8823
9045 8452 8836
8670 8694 8896
8894 9093 8600
8728 8664 8912
9418 8734 8307
9538 8532 8319
8966 9177 8372
8679 9030 8737
8690 9060 8709
8944 8650 8797
9575 8444 8265
9264 8634 8571
9604 8463 8195
9277 8524 8609
8840 9226 8489
9016 8835 8715
9555 8664 8225
8644 8812 8868
9435 8596 8413
9522 8739 8153
8827 8707 8881
9113 8569 8741
9605 8427 8182
8976 9079 8510
8920 9171 8486
9594 8563 8229
9216 8508 8673
8704 9032 8726
9497 8793 8148
9459 8592 8389
9427 8731 8309
9237 8762 8522
8931 8578 8860
9453 8807 8169
9040 8363 8855
8686 8936 8790
9087 8859 8696
8832 8840 8801
9583 8585 8216
9013 9139 8432
9096 8366 8819
9241 8926 8429
9567 8709 8144
9533 8639 8270
9502 8685 8294
9473 8429 8450
8847 8567 8906
8963 9167 8412
8797 9200 8531
8731 9064 8703
8854 9203 8495
8743 8703 8892
8971 8555 8853
8714 8986 8774
9225 8419 8739
9206 8542 8652
8904 9190 8466
9342 8389 8550
8862 9211 8453
8981 8744 8785
9159 9002 8357
8957 9008 8598
8763 8960 8763
8707 8862 8830
9027 8917 8640
9202 8562 8646
9163 8997 8491
8719 8995 8764
9293 8385 8676
9560 8642 8204
8947 8571 8870
8675 8748 8884
9080 9039 8459
8754 8799 8849
9283 8951 8286
9377 8854 8330
8748 8834 8812
9068 9021 8475
8642 8757 8873
9425 8442 8501
8774 8820 8838
9489 8494 8407
9339 8904 8284
9099 9068 8425
9446 8655 8384
9232 8685 8582
8782 9011 8718
9326 8565 8604
9302 8677 8540
9304 8486 8608
8807 9129 8645
9438 8423 8483
8815 8652 8904
8654 8844 8840
9290 8683 8553
9281 8628 8596
8913 8892 8699
9568 8539 8263
9189 8535 8680
9166 8604 8719
8777 9157 8586
8739 9231 8546
8901 9198 8463
9442 8848 8180
8908 8530 8878
8860 8911 8734
9077 8920 8587
9516 8630 8303
8852 8825 8792
9061 9135 8361
8818 8718 8875
8756 9183 8587
9514 8743 8208
8811 8516 8915
8794 8893 8791
9548 8682 8186
9541 8726 8151
9525 8701 8269
8937 8709 8847
9588 8501 8244
9581 8438 8251
9554 8503 8347
8865 9043 8649
8909 9108 8575
9579 8505 8249
9476 8779 8232
9472 8475 8423
9328 8547 8564
9154 8888 8544
8856 8747 8863
8849 8612 8897
9486 8519 8355
9323 8838 8370
9227 8635 8595
8941 9187 8391
8771 8957 8757
9268 8467 8659
8787 9215 8525
8916 8620 8866
9520 8704 8214
9168 8588 8686
9020 9089 8498
8975 9082 8521
8879 9102 8589
8819 9207 8518
9600 8532 8223
9597 8548 8194
9063 8978 8515
9034 8899 8665
8829 8890 8782
8745 8983 8728
9148 8614 8705
9121 8458 8810
8993 9104 8492
8873 9122 8585
9540 8712 8199
8743 8674 8900
9260 8945 8406
9220 8868 8480
8711 9025 8744
8691 8876 8809
8663 9152 8641
9004 9144 8387
9403 8670 8436
9333 8907 8247
8908 8770 8803
9178 8856 8531
9373 8804 8363
8891 8948 8710
9562 8670 8189
9526 8691 8219
9572 8567 8230
9198 8979 8352
9085 8868 8623
8789 9066 8661
8682 8997 8745
9435 8841 8202
8985 8509 8857
9307 8662 8538
9048 8756 8747
8923 8953 8670
9031 8922 8606
8767 9019 8719
9557 8712 8174
8936 8527 8888
9483 8584 8380
9381 8573 8507
9040 8660 8750
8965 8966 8638
8816 8673 8884
8665 8939 8789
8970 9160 8448
8852 9218 8462
9400 8802 8296
9266 8727 8569
9550 8514 8301
9500 8574 8351
9408 8759 8345
9245 8988 8283
9186 8461 8730
9074 9124 8415
9053 9018 8557
9309 8470 8635
8996 9056 8520
9591 8580 8184
8721 9065 8701
9348 8780 8402
9244 8594 8643
9174 8984 8444
9137 9087 8394
9134 8646 8671
9362 8699 8463
8926 9075 8576
8915 9015 8622
9439 8380 8475
9586 8631 8209
9512 8738 8221
9317 8758 8465
9255 8970 8253
9211 8530 8677
9142 8767 8632
8870 9067 8631
8785 8921 8807
8779 9045 8714
9544 8680 8231
9366 8577 8496
9147 8491 8751
9110 8490 8769
9009 8537 8826
9118 9034 8462
8812 9222 8518
8659 8651 8914
9195 8481 8692
9043 9108 8487
8657 9151 8654
9395 8551 8467
9314 8717 8493
9247 8880 8452
9074 8967 8551
8888 9032 8621
9536 8440 8363
9066 9050 8443
8799 9041 8688
9495 8689 8289
9480 8649 8316
8953 8968 8646
8838 9180 8541
9451 8833 8171
9496 8506 8375
