77216 1860.43
17205 16956 17061
17238 16975 16956
17249 16855 17044
17229 17046 16928
17159 17025 17025
17158 17071 16995
17188 16935 17077
17227 16864 17048
17257 16929 17014
17186 17075 16872
17138 16908 17173
17164 17047 16950
17232 17001 16994
17387 16875 16860
17248 17064 16896
17355 16951 16890
17282 16992 16730
17287 16989 16949
17354 16840 16912
17208 17089 16800
17202 16928 17065
17302 16971 16855
17289 16805 17011
17295 16888 16968
17269 16910 16990
17242 16968 17001
17206 16879 17024
17292 16980 16774
17254 17008 16869
17394 16874 16782
17332 16926 16923
17307 16714 16949
17212 16873 17081
17224 16879 17015
17367 16911 16878
16772 17048 17456
16877 16992 17423
16679 16927 17511
16872 16879 17435
16826 16993 17446
16781 17360 17093
16767 17422 17085
16577 17461 16878
16777 17395 16960
16752 16921 17491
16785 16868 17510
16853 16754 17443
16810 17016 17436
16909 17329 17061
16714 17426 17026
16881 17359 16941
16640 17482 16855
16747 17442 16940
16694 17354 17129
16753 17333 17146
16796 17383 16943
16855 16816 17438
16812 16862 17455
16793 16760 17473
17006 16743 17373
16838 17328 17182
16705 17334 17146
16813 17349 17050
16690 17357 17162
16874 17309 17156
16858 16969 17435
16850 17221 17332
16773 17136 17437
16743 17051 17477
16802 17192 17358
16752 17013 17486
16717 16892 17538
16717 17145 17420
16937 16939 17389
16743 17138 17472
16781 17255 17387
16898 16956 17394
16821 17103 17430
16825 17347 17058
16790 17236 17313
16735 17309 17186
16891 17311 17091
16849 17329 17086
16721 17280 17396
16884 17056 17400
16762 17212 17394
16827 17149 17384
17152 16832 17194
16546 16899 17530
17149 16907 17129
17069 17047 17329
16895 16903 17417
17064 17197 17163
17041 17208 17211
17175 17021 17126
17170 16820 17171
17019 16861 17330
17166 16799 17211
17080 16921 17293
17133 16949 17139
17072 17088 17268
17006 17322 16992
17073 17255 17115
17018 17070 17289
17006 17349 16833
17022 17300 16926
16935 17358 17047
17034 17287 17088
16926 16946 17391
16980 17150 17357
17087 17164 17160
16808 17373 17071
17006 17308 17266
16896 17280 17304
16998 16964 17376
16907 17314 17079
16919 17078 17378
17126 17151 17260
16897 17167 17308
17131 17060 17157
17053 17199 17133
16930 17188 17300
16971 16991 17371
17114 17295 17043
17027 17100 17285
16997 17105 17331
17161 17236 16980
