8176 105
4066 3274 3215
3916 3692 2928
3456 3017 3855
3179 4145 2930
3160 3035 3944
2876 3984 3477
2920 3922 3576
3659 3066 3748
3383 4097 2960
3099 3908 3603
3013 4080 3328
3728 3927 2935
3263 4139 2996
3007 4122 3152
2931 4092 3279
3381 4106 2948
3347 4113 2978
3433 3097 3867
3765 3513 3537
3140 3812 3674
3337 3199 3915
3022 4076 3291
3241 4129 3040
3670 3137 3725
3743 3494 3544
3041 4009 3421
3631 4005 2948
4057 3105 3254
3850 3796 3000
3221 3647 3760
2978 3577 3807
4053 3303 3206
3210 3085 3938
3574 3093 3786
3962 3490 3320
3599 3416 3680
3759 3557 3515
3895 3466 3467
3618 3950 3178
3030 3839 3638
3278 4117 3034
3814 3519 3504
3297 4132 2966
2960 3714 3745
3639 3350 3719
3037 4037 3392
3165 3218 3941
3469 3421 3789
3707 3436 3663
3135 3237 3933
3137 3295 3907
3590 3807 3458
3546 3837 3409
3571 3207 3799
3870 3737 3198
3350 3545 3753
3272 3821 3606
3897 3628 3189
3913 3659 3140
2943 3677 3750
3466 3949 3402
3704 3881 3186
3406 3299 3834
3398 3215 3877
3144 3971 3491
3994 3351 3425
3052 3911 3566
3072 3762 3694
2997 3571 3821
3507 3131 3839
3905 3675 2987
3955 3499 3282
3130 3742 3699
3235 3997 3394
2987 3853 3653
3355 4097 3012
3791 3429 3612
3900 3378 3455
3340 3230 3892
3789 3875 2989
4001 3309 3371
3624 3938 3194
3568 3313 3769
3120 4115 3125
4009 3246 3339
3812 3848 2968
3370 4033 3260
3489 4052 3068
3286 3618 3762
3457 3124 3851
2965 3862 3616
3505 3679 3623
3258 4110 3137
4037 3275 3288
3003 3772 3690
3055 3941 3554
3917 3642 2971
2953 4098 3252
3374 3767 3645
3093 3718 3728
3541 3290 3794
3203 3654 3734
3307 4099 3145
3842 3631 3295
3803 3861 3006
3514 4064 3044
3738 3586 3521
3266 3256 3929
3218 3988 3429
3840 3758 3093
3641 3264 3739
3416 3212 3856
3452 3974 3312
3878 3732 3050
3858 3478 3482
3524 3688 3595
3563 4013 3116
3994 3432 3246
3487 3127 3845
3062 3825 3635
3732 3914 3103
3074 3843 3633
3890 3703 3105
3876 3549 3342
3604 3344 3746
3163 3959 3526
3986 3399 3257
3937 3523 3376
3865 3555 3335
3768 3620 3474
3494 3084 3847
3535 3079 3810
4061 3211 3232
3719 3445 3621
3498 3271 3817
2971 3923 3574
3821 3546 3461
3647 3987 3098
