66528 1680.62
9318 8675 8460
9179 8609 8602
9020 8654 8734
8678 9193 8237
8639 9185 8273
8710 9165 8330
8647 9174 8266
8775 9164 8283
9175 8612 8630
9161 8650 8628
8946 8687 8716
8851 9164 8249
8750 9113 8518
8986 9141 8287
9268 8839 8293
9271 8800 8309
8653 9090 8525
8738 9057 8582
9278 8669 8481
8855 9156 8438
8857 9080 8530
8883 8770 8710
8864 9160 8362
8897 8842 8675
8800 9073 8538
8739 9071 8550
8823 9121 8504
8964 8708 8703
8926 9133 8317
9046 8661 8689
9308 8737 8443
9295 8752 8460
9316 8742 8347
8893 9158 8286
8809 8970 8630
8789 9065 8548
9050 9062 8337
9029 8709 8697
9287 8749 8474
8983 8797 8667
9057 9055 8353
8833 9037 8582
8982 8829 8683
8819 9030 8601
9165 8956 8344
8795 9123 8471
9127 8997 8356
9160 8983 8324
9042 8692 8681
8906 8819 8690
8917 8884 8655
9066 9042 8317
9173 8661 8595
8911 9117 8427
9227 8729 8525
9023 8716 8680
9023 8704 8702
9240 8725 8506
8898 9086 8513
8789 9095 8519
8841 9123 8439
9023 9088 8339
8897 9137 8386
9129 8721 8635
8940 8835 8653
8877 9107 8460
9025 8715 8677
9013 9090 8389
8968 9082 8432
9053 9056 8366
9244 8704 8502
8848 9110 8477
9080 9022 8398
9276 8788 8438
9198 8939 8367
8865 9129 8402
9229 8703 8539
9099 9013 8378
9311 8761 8411
8971 8982 8589
9237 8682 8511
9235 8678 8538
8837 9098 8507
8913 9101 8471
9074 8697 8663
9263 8811 8347
8864 9122 8455
9157 8732 8600
9216 8699 8584
9131 8675 8634
8956 9093 8434
8930 8840 8657
9224 8879 8412
9192 8876 8455
8835 8967 8619
9017 8752 8694
9256 8793 8485
9211 8747 8536
8953 8924 8629
8838 9132 8461
8821 9130 8462
8806 9069 8543
8903 8893 8639
8883 9066 8532
9185 8919 8380
9092 9021 8383
9032 8759 8665
9292 8760 8428
9078 9028 8370
9231 8695 8555
8888 9122 8426
8962 8986 8557
9189 8921 8375
9152 8958 8370
8934 8725 8695
9263 8781 8445
9225 8738 8522
9186 8744 8564
9165 8806 8551
9125 8773 8597
9107 8693 8642
9070 8995 8474
8963 9047 8520
8819 9052 8576
8837 9126 8470
9020 9064 8376
9111 9005 8387
8870 9104 8461
9248 8878 8414
8933 9042 8541
8845 9048 8563
9246 8754 8495
9181 8740 8577
9087 8824 8608
8919 9103 8468
9160 8938 8410
9221 8840 8450
9139 8807 8596
8990 9034 8493
8936 8872 8645
9108 9017 8325
9289 8775 8402
9272 8796 8394
8804 9038 8588
8872 9093 8477
9216 8900 8431
9035 9054 8416
9017 9094 8373
9012 9086 8392
9037 9033 8441
9049 9012 8472
9040 8771 8652
9207 8909 8406
9203 8857 8476
9147 8783 8580
9109 8955 8467
9054 8791 8649
9018 8815 8646
8996 8860 8631
8944 9111 8454
8957 9028 8568
9233 8737 8524
9234 8817 8448
9217 8836 8488
9197 8864 8517
9169 8941 8392
9168 8948 8379
9133 8846 8557
9130 8766 8599
9110 8830 8593
9068 8898 8569
9033 9068 8373
9005 8863 8625
8925 8881 8641
9167 8681 8599
9153 8712 8620
9112 8734 8632
9094 9009 8428
9062 8822 8644
9046 8991 8479
9045 8993 8485
9183 8875 8463
9150 8835 8562
9144 8917 8459
9086 8759 8661
9007 9063 8419
8904 9063 8494
9124 8819 8592
9065 9030 8414
9058 8979 8484
9030 8946 8568
9101 8928 8516
9271 8651 8492
9254 8799 8451
9009 8977 8541
8977 9041 8527
8969 8874 8632
8952 9058 8527
8950 9060 8506
8949 8873 8633
8922 9040 8566
8881 8984 8583
9251 8808 8443
9218 8861 8427
9201 8843 8486
8979 8911 8616
8974 9089 8424
8944 8947 8597
8909 8869 8658
9176 8914 8429
9105 9027 8328
9027 8922 8571
8876 8989 8582
9076 8771 8650
9184 8903 8449
9177 8887 8501
9174 8775 8565
9158 8818 8559
9115 8778 8610
9114 8999 8387
9108 8882 8533
9104 8935 8491
9102 8798 8623
9057 8854 8606
9014 8785 8662
9011 9025 8481
9000 9088 8405
8999 8849 8626
8972 8852 8638
8870 8902 8648
8911 9017 8581
9265 8809 8394
9254 8813 8432
9206 8913 8422
9156 8764 8587
9121 8985 8417
9031 8857 8617
8985 8957 8572
8976 8919 8609
8945 8985 8575
8939 8957 8604
8913 8958 8623
8890 8869 8659
8868 8951 8627
9184 8757 8556
9174 8737 8588
9115 9003 8384
9094 8713 8645
9026 8964 8526
8999 9051 8464
8995 9035 8484
8850 9030 8568
9265 8741 8497
9222 8905 8413
9208 8772 8526
9195 8784 8545
9171 8895 8466
9166 8751 8578
9162 8889 8502
9135 8884 8514
9134 8839 8574
9131 8996 8395
9106 8989 8425
9089 8746 8644
9062 9038 8413
9037 9049 8423
9006 8891 8611
8997 9023 8487
8929 8890 8634
8872 8943 8643
9105 8931 8493
9191 8865 8477
9136 8934 8464
9083 8837 8611
8981 9122 8411
8938 8882 8637
8927 8926 8607
8924 8843 8646
8890 9048 8557
8879 8893 8640
8867 9089 8515
9127 9011 8328
9126 8907 8489
9098 8755 8630
8918 9045 8548
8965 8983 8554
9267 8809 8347
9154 8897 8495
9064 8856 8592
8845 9067 8543
9073 9018 8407
9180 8888 8465
9123 8953 8444
9120 8944 8479
9035 8952 8559
9210 8780 8521
9203 8832 8512
9196 8881 8452
9178 8868 8483
9172 8932 8377
9170 8917 8437
9163 8721 8590
9147 8974 8328
9143 8894 8510
9142 8797 8586
9123 8969 8421
9122 8847 8566
9118 8742 8615
9112 8795 8618
9104 8997 8457
9100 9002 8404
9100 8902 8542
9078 8833 8621
9077 8892 8544
9072 8812 8636
9069 9024 8440
9069 8913 8531
9061 8900 8553
9052 9040 8397
9019 9065 8385
9011 8912 8594
8996 8944 8585
8995 9062 8478
9265 8804 8423
8897 9128 8419
9261 8813 8426
9260 8786 8462
9259 8764 8470
9259 8733 8500
9258 8850 8403
9230 8763 8518
9229 8837 8450
9222 8816 8496
9209 8750 8554
9198 8791 8532
9176 8776 8552
9158 8653 8613
9148 8906 8482
9148 8767 8582
9143 8794 8584
9142 8768 8595
9133 8978 8386
9122 8959 8452
9101 8652 8643
9093 8802 8603
9091 9018 8403
9044 8971 8504
9044 8862 8612
9026 8848 8629
9025 9059 8407
9018 8988 8511
9015 9007 8498
9015 8853 8625
9014 8933 8569
9013 8916 8583
9012 9007 8499
9003 9061 8436
9000 8801 8658
8998 8975 8552
8994 9081 8486
8994 8940 8596
8993 8870 8616
8983 9026 8497
9261 8827 8418
9258 8766 8489
9245 8846 8446
9236 8788 8499
9226 8722 8549
9204 8875 8451
9202 8800 8515
9187 8844 8535
9163 8934 8442
9159 8949 8384
9096 8722 8640
9080 8968 8495
9074 8937 8505
9047 8915 8547
9043 9001 8489
9036 8854 8614
9010 9002 8516
9002 8866 8620
9001 9012 8545
8972 8915 8621
8911 8974 8612
8880 8904 8637
8869 9022 8608
8805 8983 8614
9028 9020 8462
9024 8886 8611
9003 8826 8634
9238 8764 8493
9146 8974 8418
9039 8919 8546
9231 8828 8451
9215 8844 8458
9188 8899 8462
9097 8867 8547
9090 8972 8486
9071 8976 8477
9056 8950 8506
9041 8960 8532
9004 8823 8633
9250 8795 8474
8993 8847 8640
8989 8914 8607
8921 8861 8648
9214 8745 8538
9109 8850 8579
9094 8936 8508
9136 8913 8475
9091 8910 8535
9055 9027 8447
9045 8914 8561
9016 8915 8573
9230 8803 8490
9229 8833 8458
9229 8777 8516
9176 8787 8543
9153 8762 8613
9133 8962 8421
9115 8987 8396
9027 9043 8469
9260 8745 8487
9230 8866 8425
9210 8868 8436
9209 8869 8435
9207 8910 8395
9205 8856 8446
9196 8724 8574
9194 8865 8454
9180 8760 8548
9178 8808 8537
9172 8780 8561
9170 8936 8424
9167 8904 8468
9160 8745 8581
9156 8947 8457
9149 8827 8578
9127 8860 8539
9123 8771 8607
9120 8967 8439
9116 8724 8628
9114 8779 8605
9089 8937 8500
9084 8779 8633
9083 8942 8498
9076 8998 8458
9072 9001 8442
9060 8892 8602
9059 9054 8396
9059 8949 8533
9055 8932 8537
9037 8968 8505
9033 8910 8591
9027 9044 8435
9024 8796 8648
9019 8761 8660
9016 8953 8546
8998 8893 8603
8989 9027 8496
8984 9049 8492
8984 8832 8660
8976 8942 8605
8949 8979 8591
8929 8962 8592
9141 8837 8547
9140 8913 8471
9117 8860 8556
9095 8969 8466
9052 8902 8549
9205 8769 8539
9180 8920 8418
9179 8926 8428
9177 8758 8574
9153 8831 8543
9149 8922 8458
9109 8723 8634
9093 8965 8477
9073 8878 8588
9060 8973 8487
9054 9000 8470
9028 8961 8519
9194 8812 8536
9120 8912 8500
9118 8852 8548
9048 8965 8505
9035 8894 8582
9044 8951 8514
9018 8969 8536
9015 8998 8503
9012 9044 8469
8999 9021 8482
8983 9018 8522
9116 8927 8529
9113 8866 8577
9077 8969 8490
9027 9024 8481
9167 8790 8545
9086 8977 8468
