65784 2701
25562 24175 25052
25638 24175 25021
25476 24049 25086
25632 24122 25079
25421 24050 25096
25544 24210 25056
25514 24276 25024
25660 24127 25043
25419 24102 25090
25485 24277 24996
25232 24110 25080
25222 24041 25115
25545 24271 24963
25578 24207 24993
25602 24156 25070
25743 24691 24400
25610 24712 24488
25568 24263 24991
25823 24588 24431
25507 24318 24966
25468 24581 24742
25837 24561 24349
25606 24467 24826
25560 24472 24817
25671 24423 24875
25722 24382 24900
25684 24408 24893
25531 24397 24899
25647 24326 24960
25561 24414 24882
25651 24595 24721
25875 24498 24681
25833 24566 24676
25780 24487 24788
25716 24628 24717
25569 24563 24776
25848 24529 24691
25676 24698 24593
25641 24706 24534
25573 24695 24712
25582 24728 24568
25597 24450 24831
25550 24718 24570
25495 24752 24603
25665 24744 24396
25728 24672 24667
25586 24571 24729
25734 24569 24757
25759 24538 24701
25495 24598 24738
25702 24690 24633
25574 24661 24684
25642 24552 24800
25777 24661 24681
25458 24499 24850
26100 24295 24710
25414 24787 24588
26243 24157 24560
26188 24346 24549
25824 24437 24872
25872 24486 24754
26185 24249 24636
26206 24231 24535
26002 24362 24807
25902 24542 24659
26065 24407 24611
25961 24402 24828
25853 24603 24252
25519 24728 24582
25548 24737 24536
25462 24483 24860
25647 24502 24795
25365 24571 24743
25330 24511 24811
25528 24718 24707
26057 24429 24484
25954 24282 24946
26084 24226 24844
26012 24200 24957
25855 24222 24967
26227 24165 24691
26124 24108 24877
26105 24159 24929
26074 24303 24772
26154 24117 24827
26207 24168 24620
26053 24338 24779
26177 24271 24782
26073 24262 24881
25902 24391 24859
26220 23954 24700
26198 24120 24758
26103 24301 24683
26197 24175 24721
26135 24078 24935
26084 24325 24731
25980 24221 24902
26292 24033 24499
26017 24180 24949
26183 24191 24709
26208 24118 24716
25806 24652 24645
26038 24389 24758
25869 24145 25038
26198 24024 24864
26128 24021 24946
26099 24021 24999
26026 24080 25078
26081 24175 24874
25885 24168 25013
25890 24239 24962
26101 24038 24940
26031 24118 25016
25997 24170 24959
25996 24171 25010
26050 24158 24966
26189 24146 24773
25905 23922 25105
25813 24156 25014
25827 23939 25116
26060 24120 25000
25872 23932 25142
25871 23990 25109
26022 24176 24937
26028 24178 24916
25861 24038 25106
26140 23955 24948
25786 24104 25048
26041 24265 24849
26073 24305 24787
26266 24008 24681
26126 24294 24835
26196 24237 24648
25761 24204 25013
26120 24188 24847
26080 24046 24964
26132 24225 24798
26207 24112 24765
26030 23883 25025
26160 24042 24791
26189 24238 24646
26021 24153 24994
26180 23938 24947
25959 24096 25080
26022 24422 24762
26250 24052 24650
25953 24432 24799
25968 24360 24844
26070 24356 24710
25798 24356 24933
25826 24375 24927
25968 24465 24666
25999 24527 24367
26237 24220 24600
25826 24333 24957
25794 24344 24936
26044 24415 24693
26184 24398 24656
26195 24301 24570
26146 24401 24661
25880 24363 24902
25897 24394 24836
25897 24223 24949
26034 24466 24662
25858 24298 24933
26003 24347 24882
25964 24486 24726
25973 24485 24512
26087 24353 24709
26038 24467 24604
26197 24232 24620
25845 24475 24809
26097 24421 24598
26069 24377 24759
25861 24240 24947
25966 24489 24552
25999 24449 24783
