112 1.09269
3621 3597 3282
3559 3570 3513
3623 3574 3289
3606 3603 3281
3597 3665 3272
3624 3548 3368
3509 3602 3483
3413 3593 3560
3568 3636 3385
3538 3647 3338
3421 3465 3636
3393 3453 3645
3530 3640 3440
3545 3515 3571
3537 3571 3499
3594 3497 3530
3452 3586 3581
3521 3581 3550
3542 3618 3481
3603 3495 3475
3610 3492 3454
3528 3498 3581
3499 3450 3626
3622 3513 3410
3569 3416 3583
3533 3518 3572
3527 3490 3592
3516 3444 3600
3499 3485 3609
3482 3433 3636
3443 3496 3608
3435 3563 3623
3619 3457 3489
3612 3489 3527
3584 3451 3547
3569 3507 3531
3504 3564 3560
3386 3602 3566
3655 3472 3456
3564 3521 3496
3612 3497 3421
3665 3407 3504
3653 3521 3383
3572 3450 3562
3483 3539 3576
3420 3611 3549
3600 3461 3531
3597 3524 3431
3560 3482 3556
3630 3484 3477
3587 3566 3476
3584 3516 3517
3577 3355 3567
3576 3563 3492
3553 3513 3556
3533 3593 3535
3508 3527 3567
3505 3427 3617
3397 3446 3679
3337 3552 3656
3435 3419 3667
3415 3432 3655
3413 3412 3698
3409 3468 3635
3383 3497 3689
3371 3441 3719
3352 3450 3698
3318 3599 3632
3255 3499 3664
3423 3458 3638
3409 3450 3670
3392 3528 3634
3348 3532 3633
3277 3451 3690
3696 3480 3366
3695 3485 3349
3666 3412 3408
3600 3617 3415
3592 3460 3539
3720 3426 3251
3627 3524 3316
3621 3558 3375
3601 3537 3428
3634 3484 3406
3571 3637 3363
3485 3701 3505
3573 3587 3454
3456 3733 3440
3391 3588 3568
3558 3739 3335
3443 3621 3539
3425 3758 3455
3280 3634 3523
3501 3681 3461
3474 3717 3495
3477 3741 3394
3471 3764 3344
3685 3519 3368
3619 3586 3419
3528 3718 3449
3449 3803 3405
3423 3818 3347
3344 3733 3475
3683 3485 3378
3532 3654 3409
3506 3637 3479
