25037 3600
18621 16898 17230
17901 17582 17769
15582 17562 19140
17917 17895 17190
18314 17565 17036
17034 17427 18691
17023 17663 18478
17393 18266 17449
17109 18198 17800
18432 16791 17680
17537 17399 18311
17154 17383 18660
18833 16324 16995
18283 16969 17835
18268 17701 17087
17343 18294 17415
16715 18943 16799
18209 17286 17612
18293 17117 17655
17520 17418 18263
18343 17053 17636
18255 17175 17608
17233 17340 18583
18490 17549 16718
16847 17895 18366
17352 17596 18319
18076 17003 18075
18656 17289 16950
17425 15977 18970
18197 16765 18072
15742 19106 17142
18406 17431 17234
16919 16958 19062
18708 17146 16854
18305 16927 17876
17740 17262 18311
17007 18892 16740
18469 17261 17254
18374 17050 17556
18047 16729 18275
18076 17657 17393
18159 17740 17341
18763 16650 17165
18351 16955 17731
16882 18170 18062
17905 17041 18261
18560 16502 17590
16792 17264 18985
18554 16786 17503
18456 17320 17160
18520 17622 16424
18552 17399 17104
18121 17661 17355
17370 17633 18200
17965 18176 16523
17711 17950 17502
17731 17003 18501
18795 16998 16796
18260 17126 17656
17243 18215 17729
15626 16842 19562
18057 16597 18281
15526 19072 17160
16655 18056 18307
18181 17283 17789
18374 17774 16554
18267 16860 17971
16058 18818 17640
16133 17248 19283
18789 17019 16786
17433 18236 17360
18199 16816 18028
18362 17022 17596
17425 17983 17888
16614 17249 19049
17768 17244 18292
18651 17337 16768
18408 17679 16588
16459 16815 19399
18518 17207 17319
17681 17777 17725
18247 16875 17941
16886 17655 18600
18507 17214 17300
16712 18479 17708
18250 17188 17758
17378 17380 18482
17003 18586 17326
17775 17519 17917
16672 16424 19450
18307 17020 17651
18276 17137 17651
17677 17678 17856
16274 19141 16627
17204 18011 17938
18829 16850 16695
16002 18767 17812
16265 18644 17786
17367 18048 17891
17716 17433 18102
18542 17538 16607
16296 17413 19113
16455 18882 17261
18058 17281 17849
17482 17390 18363
18377 17035 17543
16094 18867 17402
18402 17664 16684
18051 17599 17607
17995 18081 16770
17062 18768 16883
18316 17772 16715
18236 17070 17789
18336 17568 17002
15582 18433 18253
18743 16974 17039
18075 17038 18073
18913 16926 16554
17385 17559 18279
18593 17291 17080
18401 17779 16332
