1162 39.3714
26457 24566 25731
26042 24615 26231
26140 24665 26101
26129 24656 26151
26432 24693 25726
26005 24568 26251
26452 24649 25670
26465 24541 25624
26451 24682 25729
26116 24661 26171
26381 24548 26021
26163 24586 26136
26142 24578 26187
26132 24474 26233
26274 24780 26028
26065 24641 26230
26378 24715 25867
26002 24659 26230
26150 24654 26105
26012 24630 26246
26425 24731 25703
25947 24521 26275
26392 24609 25998
26129 24592 26203
26036 24757 26110
26067 24644 26209
26449 24399 25859
26411 24684 25846
26381 24722 25739
26139 24626 26188
26036 24647 26235
26227 24700 26086
26210 24786 26060
26093 24557 26225
26424 24650 25818
26115 24539 26243
26407 24418 25995
26245 24610 26098
26357 24560 26103
26386 24783 25722
26178 24578 26149
26127 24503 26255
26394 24382 26016
26265 24541 26105
26168 24628 26098
25970 24682 26216
26256 24789 25990
26118 24822 25956
26009 24718 26147
26365 24775 26083
26082 24727 26093
26471 24365 25957
26219 24477 26206
26120 24577 26218
26395 24625 25957
26210 24787 25995
26140 24805 26034
26402 24712 25790
26382 24615 25961
26377 24554 26056
26396 24372 26017
26264 24589 26134
26202 24423 26207
25971 24743 26119
26486 24249 25811
26440 24673 25790
26427 24486 25980
26421 24422 25991
26380 24628 26026
26252 24802 25990
26152 24707 26092
26088 24706 26177
26404 24542 25992
26402 24577 25982
26394 24342 26031
26263 24558 26185
26236 24488 26189
25967 24725 26149
26244 24570 26171
26150 24499 26221
26126 24480 26299
26030 24707 26149
26475 24386 25940
26419 24436 25988
26137 24718 26130
