56741 1620.74
9644 8428 8016
9617 8621 7940
9394 8226 8541
8974 9235 8159
8927 8642 8796
8837 9051 8513
9436 8251 8483
8857 8918 8651
8863 9028 8539
8960 8363 8789
8878 8804 8738
9510 8329 8371
8909 8873 8685
9052 9223 8125
9559 8723 7951
8977 8681 8787
9602 8627 7963
9462 8292 8432
9418 8306 8493
8890 8739 8766
8953 8839 8711
8901 9055 8503
8883 8969 8607
9044 9234 8174
9571 8398 8217
9610 8317 8142
8916 8736 8769
9379 8336 8573
9108 8477 8759
9484 8272 8426
9593 8560 8084
9472 8269 8431
9500 8317 8380
9029 8537 8773
9084 9205 8201
9487 8835 8040
9435 8389 8474
9262 8720 8577
9127 8565 8741
8933 9009 8583
9366 8995 7980
9196 9135 8037
9304 8348 8645
9213 8673 8613
9420 8715 8258
9115 9195 8244
9131 8982 8500
9218 9059 8236
9469 8281 8427
9203 8992 8341
8950 8878 8681
9582 8344 8204
9372 8354 8580
9579 8675 8010
9636 8401 8069
9555 8740 7957
9542 8745 8087
8990 9182 8322
9466 8308 8416
9443 8852 8102
9236 8893 8451
9465 8261 8437
9609 8402 8151
9152 8434 8729
9059 9148 8332
9607 8480 8115
9565 8638 8095
9439 8262 8446
9280 8912 8398
9231 8618 8590
9628 8557 7941
8923 8908 8669
9416 8357 8478
8900 8824 8716
9088 9119 8345
9605 8604 8045
9320 8644 8507
9165 8685 8660
9243 8947 8376
9540 8762 8077
8936 8934 8647
9363 8690 8402
9301 8484 8602
9011 8799 8686
9046 9154 8320
9387 8430 8511
8920 8861 8696
9640 8498 7976
8998 8715 8749
9491 8642 8254
8963 8861 8689
8927 9216 8190
9404 8385 8479
9558 8739 7989
9425 8407 8471
8895 8822 8726
9585 8339 8203
9581 8581 8100
9568 8369 8261
9599 8674 8014
9390 8867 8135
9047 8658 8745
9294 9049 8004
8983 8568 8779
9206 8977 8417
9625 8620 7959
9570 8697 7998
9504 8826 8007
9026 8888 8618
9324 8441 8595
9520 8664 8195
9544 8667 8123
9430 8903 8021
9371 8485 8526
9287 8436 8636
9197 9123 8221
9617 8515 8109
9563 8586 8191
9518 8516 8300
8982 8701 8777
9284 8456 8624
9078 8646 8712
9038 9167 8315
9514 8554 8274
9249 8890 8401
9135 8926 8523
9117 8634 8699
9017 9041 8493
9325 8787 8388
9191 9069 8265
9517 8528 8286
9360 8506 8535
9021 9171 8329
9438 8470 8430
9013 8973 8592
9614 8520 8106
9072 9151 8303
9398 8612 8405
9181 8783 8629
8985 9215 8205
9527 8285 8356
9176 9113 8271
9169 9139 8272
9053 9217 8156
9604 8569 8081
8897 8881 8722
9634 8525 8049
9477 8817 8163
8966 9074 8489
8985 9210 8312
9495 8822 8024
9413 8766 8244
9422 8704 8325
9227 9075 8231
9573 8588 8130
9221 8860 8482
8940 8778 8757
9329 8955 8174
9092 9158 8285
9631 8439 8071
9464 8856 8053
9447 8846 8132
9390 8957 7984
9219 8651 8634
9171 8652 8676
9076 9162 8278
9048 8663 8735
9307 8858 8361
8993 8921 8631
8980 9160 8338
9576 8661 8033
9644 8410 8047
9623 8524 8065
9588 8521 8180
9352 8458 8555
9257 8750 8509
9230 8936 8452
9200 9039 8288
9158 9176 8182
9481 8836 8118
9125 9083 8366
9001 9022 8517
9505 8497 8315
9294 8796 8420
9160 9081 8334
9264 8635 8587
9350 8931 8223
9338 8452 8564
9192 9174 8119
9124 9163 8225
9114 9125 8302
8986 9110 8441
9209 8584 8642
9122 8542 8755
9296 9037 8121
9008 9144 8352
9539 8670 8140
9526 8448 8310
9378 8373 8532
9064 9044 8475
9139 9117 8309
9336 8503 8547
9619 8612 7994
9598 8559 8139
9331 8999 8167
9498 8834 7970
9357 8913 8169
9210 8879 8495
9023 8901 8640
9164 9097 8331
9626 8558 7993
9531 8790 8063
8942 9086 8466
9254 8850 8449
9428 8922 8027
9030 8772 8720
9621 8539 8075
9481 8475 8362
9393 8842 8184
9247 8567 8631
9223 8573 8650
9169 8953 8445
9096 8809 8648
9066 8803 8682
9026 8872 8672
9629 8532 8030
9525 8725 8148
9061 8710 8724
9310 8775 8411
9535 8732 8097
9347 8963 8154
9206 8863 8520
9163 8572 8677
9160 8984 8424
9225 8801 8484
9110 9087 8386
9041 9121 8409
8972 9156 8348
9520 8748 8112
9334 8769 8458
9274 8855 8414
9175 8375 8739
8995 8923 8622
9538 8547 8227
9530 8605 8215
9528 8624 8198
9342 8971 8090
9266 9000 8282
9094 8910 8557
9188 9012 8415
9509 8807 7985
9454 8816 8175
9361 8692 8450
9289 8414 8608
9031 9187 8321
9628 8460 8067
9215 8742 8567
9137 8608 8733
9057 9185 8260
9575 8687 8018
9190 9132 8176
8969 8987 8584
9086 8804 8654
9546 8365 8282
9534 8595 8242
9461 8426 8433
9004 9064 8473
9298 8789 8419
9260 8835 8443
9050 8825 8665
9477 8377 8411
9154 9102 8289
9057 9092 8416
9590 8569 8091
9577 8520 8187
9375 8655 8468
9103 8819 8626
9595 8611 8066
9536 8599 8209
8973 8746 8752
9112 8884 8549
9019 8780 8726
8938 8849 8701
8925 9030 8530
8917 9016 8553
9054 8599 8765
9512 8678 8219
9401 8729 8364
9365 8834 8213
9208 8969 8390
9129 9108 8328
9100 8881 8562
9003 8907 8638
9506 8382 8361
9549 8627 8181
9252 8760 8533
9245 8730 8534
9156 8944 8472
9146 8602 8704
9141 8964 8461
9036 8883 8624
9403 8829 8250
9632 8410 8059
9586 8657 8020
9556 8610 8147
9509 8771 8111
9414 8928 8054
9409 8767 8239
9302 8864 8407
9285 8654 8551
9277 8570 8584
9272 8540 8621
9271 8575 8619
9150 8967 8434
9148 8677 8663
9121 8961 8537
9033 8960 8565
9025 9025 8505
8996 9128 8428
8969 8828 8705
9575 8446 8211
9417 8463 8463
9367 8958 8074
9339 9010 8060
9016 9192 8268
8983 8805 8732
9451 8706 8276
8988 9047 8487
9585 8683 7975
9458 8453 8425
9356 8752 8358
9315 8509 8591
9267 8765 8487
9238 9057 8277
9204 9077 8158
