396 13.0181
16375 15850 16263
16078 16684 16596
16117 16889 14941
17247 15645 14925
16780 16261 15582
16412 16254 16247
15794 16951 16032
16610 16246 15652
16365 16369 16096
16499 16571 15437
16030 16151 16701
16475 16666 15563
15803 15455 17363
15187 16008 17730
15386 15947 17227
16629 15376 16873
16530 15903 16180
15286 17035 16661
16658 15805 15705
15815 15885 16932
16933 15742 15158
16055 16197 16613
16882 15716 15780
15948 16951 15806
16881 15600 15889
16664 15299 16262
16309 16171 16451
16014 15867 17052
15766 16984 16550
14969 16381 17200
15994 16712 16097
15695 17083 16364
16368 15980 16281
15916 16766 16699
15764 17092 16184
15611 16413 17085
15568 16396 17088
16590 16189 15885
15065 17139 15414
15145 16442 17014
16361 16091 16264
15749 16644 16884
16819 15673 16094
16088 16746 15949
15619 15664 17123
16704 16443 15437
16531 16240 15896
15709 16316 16917
17190 16146 15141
16897 15924 15330
16448 16071 16208
16286 16121 16849
15946 16784 16205
15676 16085 17052
15252 16491 16980
16861 15991 15286
16370 16686 15979
16106 16880 15777
15855 16853 16363
15804 16430 16703
15268 16046 17381
16455 16751 15736
14720 16271 17262
16205 16351 16528
16097 16428 16364
15689 16465 16974
15399 17136 15953
15352 16948 16929
13993 16148 17501
16167 16126 16893
16012 16435 16615
15429 16473 16997
16335 16436 16289
15834 17066 15752
17016 15676 15552
16413 15711 16605
15377 16616 16927
15075 17116 16095
15022 17232 15616
14112 15477 17952
15174 16024 17862
15125 16876 17182
14578 17310 15259
16242 16775 15544
15801 16363 16880
15514 15694 17528
14959 16252 17353
