171046 3600
19304 16267 15835
17687 18639 14359
17055 15011 19315
15562 15726 20056
15530 19615 16157
14127 17948 18843
14332 17919 18854
14442 18111 18746
17476 15211 18865
17047 15112 19370
18279 17985 14500
14394 18462 18370
14622 17418 19200
14680 19088 17346
17546 15078 19002
14698 17534 19080
14750 18058 18783
14911 18957 17718
17799 15267 18675
18456 17202 16325
14512 18650 18098
17769 15475 18560
18510 17744 15065
14807 18091 18686
17501 18782 14829
17913 15301 18527
14525 18397 18346
14777 18270 18539
14868 18737 17872
19121 16908 15199
15235 18621 17786
15878 19522 15995
15174 16653 19676
15322 19461 16695
15108 19271 17293
15193 18769 17575
15920 16160 19792
17509 15403 18830
14596 18753 18017
16203 16503 19365
14938 18045 18619
17879 18428 14623
14557 18513 18242
17488 15459 18759
18080 18287 14785
17668 18665 14749
16376 19161 15962
15189 17122 19422
17496 18819 14853
18973 16608 16518
18375 15426 17812
16341 19171 15681
17596 18754 14669
18317 15235 17963
17898 15439 18558
16746 16596 19034
15741 16870 19449
14761 18697 17996
16460 16716 19320
17703 17353 16992
16721 18437 17313
14852 17810 18933
16193 16635 19440
15086 18608 17798
18939 16797 16010
15412 17769 18929
15574 19438 16461
17263 16476 18492
15848 19410 16308
15444 19390 16700
19188 16817 15584
16031 19106 16503
16532 15995 19557
17365 18878 14647
19076 16748 15807
15020 17646 18946
16174 17393 18534
17573 17689 17156
15264 19336 16764
18907 17273 15386
18022 17416 16962
14983 18913 17605
16503 19130 15866
17966 18342 14709
17728 18565 14725
15152 19198 17110
17374 15931 18712
16001 15841 19978
15795 15884 19997
18330 15580 17764
18130 16943 16868
19253 16375 16083
18122 18311 14536
17228 18552 15652
18346 17819 15139
18106 15224 18259
18777 17162 15787
16755 19117 15918
17911 18449 14559
16492 17784 18189
16857 17362 18335
17945 17830 15857
18822 17342 15370
17287 15969 18806
15385 18866 17437
16626 17857 17686
18787 15627 17120
18984 16535 16234
17110 18928 15225
17336 17960 16918
15480 18330 18082
15752 19186 16732
19019 16987 15439
16406 16217 19508
16988 16145 19057
17474 15342 18898
17970 18423 14601
16056 16384 19585
16361 15773 19630
18573 17545 14767
18836 16650 16801
18760 15900 17169
17164 15912 18975
15242 17475 19136
16942 18847 16059
15646 15976 19959
18093 15382 18220
16890 19053 15167
19281 16228 16028
18524 17383 15743
15340 18348 18417
15719 17108 19285
16225 18850 16573
15924 19504 16221
16151 19365 16077
18579 15819 17422
16950 16932 18395
15689 19356 16401
18803 17326 15407
15897 19288 16532
17830 15094 18690
19206 16345 16151
15622 15697 20037
16280 19142 16204
19141 16458 16161
15593 19311 16527
18610 17302 16140
19046 16973 15338
17194 15805 19170
17622 15720 18620
17866 18406 14894
16679 16082 19435
17903 18375 14865
17434 16194 18511
18894 16965 16418
18390 16522 17227
15611 19539 16410
16084 16236 19699
19008 16544 16168
18737 17440 15453
15469 18024 18329
18631 17541 15112
17279 18705 15255
17745 18503 14588
17788 18364 15025
19220 16557 15814
15283 19552 16562
17154 16315 18791
15668 19064 16878
18700 15548 17513
17192 18935 14888
16085 15778 19756
16484 19221 15628
19273 16396 15820
18007 18077 15126
17415 16757 18296
15943 16843 19254
18413 15503 17805
17211 18801 15648
17783 18532 14518
15604 15989 19947
14568 19059 17498
18309 16581 17277
19101 16472 16538
17178 17662 17367
19173 16400 16043
18095 18008 15482
16971 18297 16557
18722 17169 15625
15710 19490 16366
18418 17902 14918
15248 19211 17039
18471 15555 17700
15143 19101 17171
18366 17379 16448
15437 16215 19881
17384 15613 18874
18300 16104 17468
16285 15941 19713
18489 17700 15563
16921 18391 16095
18947 17032 15893
14962 19320 17016
16250 19153 16357
14822 18186 18579
18362 16366 17432
14972 18384 18173
17711 15589 18592
18477 16490 17209
16318 16061 19647
15473 19577 16373
17692 17140 17054
17525 17104 18064
17299 16204 18608
17611 15359 18793
18951 16912 15932
18185 17076 16823
16588 16023 19490
17588 16249 18292
16463 18238 17389
17610 16671 18055
15436 15876 20014
18565 17570 15213
16497 17676 18154
16833 17009 18471
15858 17309 18843
16770 18202 17088
16141 15727 19827
17214 18251 15725
17133 18160 16725
16418 19252 15577
16561 15791 19611
16444 17150 18700
16116 18754 16903
19031 16948 15441
17639 17738 17128
17746 17697 16606
18025 16768 17837
15550 18274 18027
15466 19002 17298
16599 18482 16581
15681 15765 20029
16005 15849 19899
17870 16520 17901
15542 16125 19928
16430 18709 16945
15291 19414 16742
18668 17320 15848
16427 18885 16464
15070 19039 17382
16273 16833 19221
14862 18592 17955
17097 18986 15011
16913 19014 15042
17319 18646 15353
17350 18196 16262
15466 19472 16594
15823 18833 16789
15343 18128 18315
16649 17622 17985
18347 15520 17720
16666 17248 18376
15811 16283 19813
15804 18494 17726
16046 16111 19737
19237 16421 15380
15375 17869 18464
15776 18177 17876
16711 19027 16285
15099 18799 17661
16633 19205 15051
16072 16745 19535
15000 19017 17457
15656 18278 17947
15624 19561 16393
17234 16261 18962
17806 16712 17919
17514 18122 16123
18439 17814 14943
18273 15312 17882
17859 15536 18480
17554 16441 18273
18649 17222 16188
18178 16826 17256
18644 16661 16553
17616 17339 17247
17534 16143 18642
17065 17484 17652
15889 17720 18455
18858 16436 16676
15985 19451 15972
14833 18576 18234
19166 16677 16158
18198 15504 18217
15297 17934 18523
16615 19209 15239
17397 18206 15909
17486 18584 15280
15008 18786 17711
16510 18522 16286
16886 17506 18121
17187 18875 15090
18871 15750 16827
16135 16567 19564
18866 16051 16778
18207 17918 14989
17562 16688 18101
17031 18891 15605
18596 17537 15248
15495 19325 16841
15925 17240 18986
15564 19593 16289
16270 16963 18917
17066 16033 19020
16256 19198 15704
15360 17263 19154
18049 17602 16246
17024 15864 19119
16346 19105 16432
18152 17952 14957
15828 18116 17747
19063 16725 16111
16306 18746 16708
17311 17085 18097
18926 17174 15546
17684 15669 18730
17099 16858 18576
15765 17292 18984
15355 17107 19393
18072 16502 17614
17049 17059 18383
17844 17630 16167
17645 18141 15984
17076 17716 17328
16877 17781 17504
15972 18798 16758
18241 16426 17739
15958 16777 19656
15585 18904 17358
17955 16174 18143
18942 17184 15171
15428 18209 18164
17247 16251 18594
17715 15648 18569
15815 19600 16104
17121 17228 17854
17816 17588 16909
15823 16132 19921
16794 16028 19463
18650 15736 17328
19199 16565 15533
17659 15864 18445
18552 15693 17636
18248 16338 17549
15714 18620 17486
14925 18720 17823
17391 15676 18647
18743 16168 17140
18058 16924 17263
16655 15948 19518
17086 18133 17017
16841 18981 15763
16273 17655 18205
18276 16306 17446
15527 17043 19477
15521 19097 16931
16185 19235 15712
18321 17521 15607
16016 18473 17519
18399 17037 16649
18433 16286 17349
15049 18675 17917
18676 17284 15548
17468 16789 18226
18957 16698 16303
17453 17024 18116
16821 17925 17180
15884 16091 19800
15486 16207 19849
14917 19069 17362
17992 18240 15318
16783 16128 19258
17327 17999 17066
15783 17244 19037
18162 15949 17846
18160 17847 15672
17989 17118 17631
17351 17833 16619
17630 18656 15083
16019 19287 16622
18973 16891 15497
17441 18341 15520
19043 16896 15472
15504 19157 16932
16303 16180 19580
18492 16115 17407
16004 16783 19239
17418 18443 15504
17783 15612 18533
15037 18725 17692
15414 19229 16961
17827 17614 16812
16070 18684 17384
18996 17001 15458
16551 18217 17500
18792 17052 15762
16368 17880 18022
15258 18763 17555
16947 15792 19304
17135 15345 19290
16244 18465 17063
17012 17143 18135
16802 15682 19388
18562 15570 17450
16105 18570 17269
16315 19254 15467
18691 16147 17218
17009 16027 19105
15638 17895 18262
16802 16000 19167
17813 16572 17977
17979 18079 15837
17143 18725 15763
16092 19378 15597
16700 16745 18674
18000 18307 15296
17722 17909 16034
17442 15325 18984
18619 16497 16814
15988 16413 19655
18295 17494 15749
17217 17453 17719
18084 15829 18439
16695 16703 19187
19104 16881 15777
18493 15850 17427
18858 17227 15423
16095 16042 19751
18850 15751 16839
17390 18226 16069
17428 18630 15282
18232 16694 17196
15701 19328 16388
16300 17523 18408
16033 19376 16382
16184 17187 19189
18270 15664 18115
18220 18143 14508
16850 17872 17189
16248 18317 17593
16581 17979 17358
17450 17637 17381
18250 17892 14932
18143 18220 14974
18426 15758 17586
16812 16460 18973
17739 17774 16661
18541 16418 17071
17217 18673 15310
16267 16113 19604
17998 16014 17846
16904 18284 17003
16983 17986 17085
18147 16447 17299
18557 17591 15002
16571 17092 18413
17631 17212 17291
18227 17000 16662
19105 16734 15721
18556 15535 17564
18251 16150 17534
15956 17206 18816
15979 19029 16746
18252 16739 17141
