2042 55.2636
3956 3423 3389
3769 3764 3234
3649 3326 3722
3553 3924 3335
3359 3480 3784
3308 3711 3666
3481 3863 3427
3549 3353 3770
3611 3839 3300
3733 3766 3285
3323 3696 3703
3763 3776 3266
3731 3788 3245
3571 3828 3319
3375 3548 3759
3779 3373 3629
3408 3477 3775
3342 3648 3736
3797 3714 3312
3814 3729 3273
3391 3589 3752
3673 3778 3328
3344 3750 3654
3938 3380 3435
3942 3472 3378
3762 3758 3340
3779 3731 3349
3364 3620 3730
3678 3778 3302
3814 3735 3241
3442 3525 3756
3627 3794 3390
3919 3494 3358
3630 3788 3414
3446 3499 3763
3431 3633 3702
3484 3451 3772
3780 3719 3386
3552 3809 3462
3401 3547 3753
3509 3493 3747
3587 3824 3458
3569 3834 3384
3486 3804 3545
3542 3800 3538
3497 3428 3760
3453 3784 3557
3825 3648 3396
3925 3432 3446
3414 3628 3704
3894 3544 3367
3419 3619 3712
3608 3771 3508
3851 3413 3562
3678 3386 3707
3530 3814 3514
3917 3415 3471
3870 3421 3524
3601 3407 3724
3500 3825 3524
3463 3680 3662
3805 3668 3401
3915 3457 3497
3479 3686 3658
3822 3644 3408
3879 3441 3514
3837 3638 3406
3931 3428 3470
3805 3691 3363
3908 3467 3454
3876 3636 3353
3663 3774 3357
3573 3446 3737
3598 3760 3543
3784 3378 3622
3610 3796 3435
3522 3819 3476
3897 3540 3370
3593 3396 3733
3907 3538 3398
3847 3603 3468
3614 3716 3591
3581 3806 3517
3555 3835 3448
3929 3404 3478
3911 3470 3419
3492 3562 3724
3474 3491 3767
3538 3398 3766
3883 3477 3484
3396 3706 3696
3460 3651 3677
3487 3597 3725
3606 3464 3718
3591 3495 3728
3745 3659 3521
3557 3546 3708
3503 3478 3758
3489 3483 3766
3566 3747 3574
3838 3417 3571
3655 3792 3376
3841 3619 3369
3471 3549 3749
3680 3752 3461
3398 3694 3687
3809 3512 3540
3942 3450 3433
3766 3584 3541
3548 3616 3675
3543 3762 3559
3525 3816 3497
3855 3454 3521
3429 3696 3685
3426 3653 3701
3534 3727 3605
3560 3432 3751
3517 3550 3742
3467 3624 3704
3889 3548 3480
3844 3493 3523
3864 3613 3373
3566 3465 3742
3834 3605 3421
3722 3772 3453
3520 3559 3722
3449 3565 3740
3930 3457 3425
3835 3647 3354
3579 3534 3715
3747 3643 3518
3741 3576 3588
3578 3681 3636
3654 3755 3470
3647 3784 3492
3909 3532 3381
3902 3485 3450
3831 3649 3375
3586 3458 3734
3529 3444 3755
3858 3437 3549
3721 3667 3522
3654 3630 3615
3635 3517 3694
3532 3818 3481
3755 3625 3535
3645 3557 3660
3634 3593 3673
3625 3698 3594
3605 3390 3730
3507 3591 3711
3692 3510 3659
3850 3601 3446
3786 3439 3601
3668 3556 3661
3637 3744 3534
3903 3530 3430
3892 3549 3427
3514 3705 3629
3423 3752 3651
3361 3632 3704
3854 3590 3423
3773 3704 3437
3701 3569 3633
3826 3622 3431
3819 3676 3381
3805 3599 3489
3791 3505 3576
3491 3703 3647
3869 3501 3486
3868 3611 3417
3833 3618 3439
3730 3520 3645
3632 3503 3698
3583 3506 3710
3576 3516 3718
3522 3528 3732
3827 3430 3586
3817 3573 3496
3713 3405 3678
3674 3749 3483
3610 3609 3667
3498 3721 3639
3632 3392 3724
3853 3566 3441
3840 3628 3419
3802 3673 3450
3782 3539 3581
3682 3682 3555
3670 3468 3681
3620 3656 3618
3607 3403 3714
3591 3655 3632
3588 3781 3546
3575 3707 3623
3563 3671 3641
3520 3689 3642
3488 3614 3686
3462 3740 3624
3856 3479 3504
3848 3644 3300
3696 3660 3558
3641 3692 3580
3568 3590 3690
3424 3742 3617
3728 3701 3486
3574 3724 3585
3536 3780 3566
3717 3714 3485
3886 3442 3507
3874 3473 3498
3760 3500 3619
3707 3582 3604
3698 3444 3661
3623 3551 3674
3473 3642 3693
3399 3783 3584
3709 3677 3517
3872 3446 3499
3689 3543 3657
3643 3645 3613
3506 3745 3616
3443 3651 3700
3727 3665 3517
3754 3731 3364
3865 3578 3428
3861 3562 3444
3817 3529 3536
3799 3693 3442
3746 3491 3630
3740 3732 3389
3724 3738 3416
3687 3447 3688
3769 3683 3472
3468 3480 3768
3804 3640 3447
3800 3611 3467
3777 3577 3542
3723 3657 3528
3716 3524 3626
3673 3522 3663
3655 3600 3627
3651 3773 3377
3636 3708 3550
3632 3388 3729
3557 3449 3750
3447 3661 3679
3447 3637 3696
3827 3515 3512
3858 3564 3466
3829 3631 3414
3813 3634 3448
3811 3547 3509
3784 3651 3473
3783 3543 3530
3775 3534 3609
3761 3537 3600
3758 3722 3474
3757 3578 3560
3750 3462 3637
3748 3523 3610
3725 3727 3397
3659 3474 3682
3640 3583 3653
3580 3639 3643
3577 3588 3680
3550 3729 3579
3450 3649 3692
3903 3436 3506
3876 3496 3494
3829 3434 3561
3822 3519 3534
3791 3587 3506
3725 3585 3585
3702 3527 3644
3636 3554 3662
3816 3461 3586
3795 3531 3559
3793 3429 3605
3752 3615 3548
3738 3482 3641
3732 3734 3376
3729 3533 3616
3706 3379 3684
3704 3688 3553
3701 3504 3652
3672 3458 3684
3667 3571 3628
3662 3399 3690
3660 3731 3516
3658 3745 3490
3649 3575 3655
3619 3713 3567
3618 3621 3649
3612 3484 3705
3602 3672 3614
3570 3641 3664
3565 3663 3656
3562 3563 3695
3536 3739 3601
3531 3664 3666
3524 3712 3628
3498 3758 3572
3898 3440 3507
3886 3425 3512
3823 3571 3492
3743 3638 3527
3736 3528 3625
3710 3506 3650
3693 3520 3649
3684 3714 3511
3665 3490 3676
3603 3476 3706
3595 3632 3637
3584 3650 3636
3519 3723 3625
3512 3693 3633
3511 3756 3603
3503 3683 3652
3469 3710 3644
3451 3692 3655
3675 3595 3625
3699 3652 3565
3639 3742 3538
3900 3509 3478
3527 3607 3706
3789 3476 3578
3701 3729 3460
3687 3729 3464
3487 3619 3669
3788 3492 3583
3827 3580 3475
3819 3646 3445
3799 3390 3597
3794 3537 3554
3777 3482 3606
3768 3607 3526
3764 3633 3510
3753 3709 3480
3753 3401 3639
3749 3545 3589
3709 3700 3515
3703 3618 3592
3685 3516 3665
3676 3732 3465
3674 3502 3671
3670 3644 3598
3660 3654 3607
3631 3703 3552
3631 3686 3608
3541 3735 3590
3532 3485 3741
3449 3668 3671
3804 3486 3568
3784 3542 3529
3610 3738 3539
3812 3647 3433
3679 3567 3648
3671 3624 3621
3651 3390 3713
3875 3489 3495
3875 3396 3521
3864 3426 3547
3852 3447 3533
3838 3558 3493
3826 3525 3525
3814 3424 3591
3810 3471 3570
3804 3469 3575
3801 3521 3569
3788 3463 3593
3776 3594 3532
3776 3400 3611
3758 3699 3478
3754 3608 3564
3723 3460 3656
3720 3669 3553
3715 3560 3595
3712 3728 3494
3688 3690 3525
3688 3627 3595
3685 3675 3561
3677 3388 3695
3666 3391 3691
3657 3488 3693
3647 3697 3565
3601 3733 3571
3583 3741 3573
3562 3765 3551
3523 3751 3570
3863 3443 3511
3839 3502 3529
3837 3433 3582
3828 3465 3564
3820 3654 3370
3818 3475 3566
3815 3532 3523
3792 3626 3499
3787 3494 3596
3778 3660 3484
3774 3634 3501
3773 3462 3612
3770 3575 3562
3768 3402 3619
3740 3501 3620
3738 3624 3540
3715 3544 3603
3713 3706 3501
3712 3401 3683
3705 3606 3620
3682 3496 3673
3656 3426 3700
3652 3646 3612
3648 3700 3548
3646 3540 3683
3626 3711 3547
3622 3723 3556
3621 3402 3712
3617 3704 3604
3613 3443 3707
3609 3538 3699
3594 3631 3651
3564 3709 3611
3556 3475 3751
3551 3724 3593
3545 3568 3699
3491 3670 3668
3480 3617 3706
3461 3626 3705
3448 3722 3664
3695 3449 3674
3599 3624 3650
3597 3705 3614
3545 3589 3691
3866 3572 3419
3803 3535 3534
3742 3662 3505
3686 3553 3649
3806 3507 3562
3720 3612 3593
3616 3645 3629
3589 3580 3677
3541 3564 3706
3826 3568 3477
3819 3650 3384
3804 3606 3490
3723 3653 3563
3687 3710 3531
3832 3619 3430
3810 3654 3440
3808 3628 3458
3662 3731 3513
3523 3745 3602
3821 3561 3505
3814 3687 3398
3804 3579 3502
3801 3552 3527
3753 3592 3567
3725 3635 3538
3713 3536 3613
3647 3756 3518
3532 3782 3568
3867 3503 3482
3867 3449 3503
3865 3476 3500
3861 3545 3493
3854 3479 3517
3851 3488 3551
3832 3529 3500
3821 3598 3482
3821 3466 3584
3801 3589 3502
3800 3523 3539
3795 3440 3599
3794 3659 3468
3789 3507 3572
3782 3567 3573
3763 3490 3632
3762 3588 3556
3757 3639 3495
3749 3433 3668
3746 3647 3498
3724 3425 3677
3722 3598 3575
3716 3622 3582
3703 3705 3505
3702 3466 3658
3677 3657 3569
3676 3470 3676
3666 3674 3596
3663 3636 3599
3657 3567 3657
3652 3474 3702
3860 3446 3533
3808 3571 3516
3790 3622 3503
3860 3480 3499
3852 3508 3517
3834 3510 3529
3788 3604 3521
