394804 3600
4078 3174 3152
3568 2947 3790
3221 4149 2855
3165 3218 3941
2871 3957 3520
3555 2962 3782
3443 3036 3868
3212 4144 2920
3430 4081 2878
2892 3952 3516
3169 3107 3938
3816 3051 3615
3839 3438 3505
2964 4034 3403
2907 4118 3172
3109 4146 2871
3581 4016 2862
3616 4015 2942
3483 3139 3854
3000 4008 3459
3069 3275 3924
3180 4142 2955
3578 4023 2932
2974 3611 3798
3908 3573 3363
3866 3782 3017
2944 3901 3597
3023 3803 3658
3893 3470 3428
3585 3063 3758
4041 3320 3296
4060 3287 3244
3982 3475 3313
3089 3880 3585
3458 3063 3860
3890 3715 3259
3635 3990 3006
3836 3807 3014
3769 3294 3612
3775 3874 3029
3344 4056 3213
3008 4067 3358
3495 3232 3787
3845 3774 3051
3073 3913 3568
3519 3498 3702
3930 3637 3189
3130 3376 3906
3248 4041 3242
3627 3071 3754
2991 4090 3208
3489 3118 3851
3664 3986 2961
3870 3720 3198
3996 3299 3393
4006 3344 3337
3142 3346 3919
3684 3292 3694
3193 3863 3558
3607 3241 3716
3780 3750 3320
3526 3046 3825
3031 3979 3489
3647 3092 3726
3533 3491 3698
3761 3832 3250
3688 3398 3647
2955 3703 3726
3175 3598 3767
3297 4132 2966
3697 3387 3607
3246 3827 3578
3511 3200 3806
2920 3959 3510
3589 3349 3714
3256 3166 3934
4018 3480 3106
3876 3603 3387
3736 3591 3497
3041 3593 3801
4034 3411 3180
3961 3510 3309
3200 3962 3467
3050 4074 3290
4010 3213 3342
2935 4124 3130
3318 4101 2985
3227 3334 3899
3941 3421 3370
3436 3616 3711
3308 3926 3450
3895 3723 3060
3855 3505 3425
3829 3557 3406
3545 3083 3794
3397 3154 3880
3378 3743 3630
3095 3675 3774
3263 3837 3571
3487 3143 3821
2913 4096 3285
3084 3699 3750
3057 3974 3472
2924 4080 3264
3441 3162 3850
3849 3415 3446
3756 3848 3185
3969 3417 3433
3099 3819 3640
3661 3884 3255
3788 3129 3656
3179 4145 2930
3139 3226 3933
3783 3764 3209
3913 3678 3025
3946 3632 3191
3171 4137 3020
3175 4109 3084
3707 3512 3573
4066 3341 3063
3632 3993 2974
3035 3531 3844
3268 3269 3913
3751 3693 3475
4068 3268 3162
3435 4011 3293
2953 3995 3478
3439 3536 3771
4030 3364 3238
3561 4049 3057
3701 3939 3087
4063 3144 3230
3492 3327 3784
3152 4026 3381
3356 3838 3549
3638 3077 3744
3717 3866 3233
3468 3147 3829
3254 3264 3918
3231 3371 3895
3184 3785 3625
3880 3283 3542
3146 3664 3738
3328 3972 3399
3620 3987 3048
3975 3581 3075
3607 3445 3686
3794 3523 3528
3413 3190 3853
3372 3280 3888
4049 3383 3054
3409 3719 3623
3156 4135 3049
2947 4116 3171
3610 3357 3676
3045 3864 3649
3640 3461 3595
3535 3486 3719
3727 3757 3364
3078 3936 3533
3765 3119 3663
3943 3652 3079
3708 3886 3158
3268 4111 3037
3586 4009 2949
3335 3477 3809
3243 3296 3904
3241 4129 3040
4047 3322 3247
3539 3988 3169
3395 3156 3874
3012 3529 3847
3361 3182 3893
3360 3209 3908
3379 4028 3224
3934 3657 3118
3449 3563 3681
3359 3312 3879
3453 4070 3045
3375 4071 3098
3113 3420 3875
3791 3698 3378
3772 3840 3103
3477 3971 3356
3956 3532 3274
4045 3393 3165
4043 3388 3202
4033 3369 3206
3350 4059 3200
3466 3733 3583
3347 4113 2978
3323 3613 3728
3645 3178 3730
3615 3708 3536
3566 3131 3779
3286 4098 3125
3250 4120 3001
3080 3567 3832
2983 3904 3591
4056 3359 3211
3747 3888 3134
3669 3830 3383
3258 3923 3455
3883 3099 3560
3964 3220 3436
3233 3606 3756
3116 3746 3707
3416 4032 3137
3972 3152 3431
3842 3671 3376
3507 3374 3732
4021 3459 3139
3743 3328 3637
3333 3565 3733
3103 4051 3344
3543 3689 3593
3811 3871 3071
4053 3216 3327
3898 3628 3280
3551 3620 3619
3215 4140 2989
3655 3993 2969
3115 3964 3500
3999 3535 3067
3337 4122 2980
3665 3974 2948
3953 3569 3222
3472 3916 3365
3913 3645 3218
3216 3543 3833
3989 3452 3307
3651 3891 3261
3583 3967 3277
3446 3942 3438
3369 3318 3837
3279 3176 3927
3149 3410 3890
3012 3457 3864
3630 3975 3033
3203 3915 3508
3885 3338 3523
3674 3316 3671
3712 3447 3563
3122 3999 3457
4027 3302 3317
3800 3432 3525
3731 3257 3644
3124 3977 3447
4000 3501 3054
3753 3206 3655
3825 3123 3555
3641 3822 3411
3861 3377 3487
3555 3587 3642
3925 3521 3350
3523 3736 3566
3339 4017 3334
3373 3133 3885
3159 3762 3661
3039 4047 3372
3368 3817 3594
3277 3255 3908
4003 3250 3375
3625 3584 3643
3190 3998 3383
3693 3668 3494
3016 3769 3690
2929 4093 3234
3064 4107 3165
3351 3948 3388
3915 3670 2993
3284 3477 3813
3160 3579 3776
3710 3784 3418
3389 3710 3627
3562 3554 3678
3364 4091 3113
3067 4118 3146
3704 3660 3545
4071 3203 3121
3402 4035 3187
3013 4084 3204
4070 3195 3140
3594 3933 3252
3294 3770 3618
3282 4051 3227
3214 3311 3915
3819 3810 3110
3598 3700 3554
4015 3360 3266
3678 3951 3095
3516 4006 3071
3503 4058 3125
3498 3100 3824
3405 3552 3724
3352 4103 2976
3903 3611 3235
3531 3545 3698
3127 3923 3518
3235 3685 3683
3944 3433 3335
3808 3080 3588
3589 3898 3254
3548 3909 3328
3512 3577 3650
3502 3225 3818
3345 3404 3816
3281 3625 3705
3806 3158 3619
3384 3800 3599
3223 3727 3667
3119 3824 3634
3055 3930 3565
3605 3858 3345
4025 3429 3121
3657 3706 3483
3274 3728 3647
3271 3666 3720
3186 3705 3689
2932 3796 3666
3992 3550 3183
2918 4125 3144
3984 3355 3357
3548 3039 3802
3918 3260 3533
3852 3401 3515
4013 3428 3289
3721 3307 3662
3804 3102 3622
3601 3539 3661
3443 3250 3838
3436 3085 3869
3911 3553 3300
3412 4049 3149
3543 3794 3470
3462 3851 3514
3363 3550 3735
3337 3338 3856
3851 3520 3443
3740 3812 3272
3597 3877 3324
3595 3805 3453
3296 3917 3481
3722 3944 2999
3602 3861 3341
3172 4103 3129
3320 3341 3885
3526 3087 3792
3640 3681 3551
3983 3394 3347
3832 3306 3539
3732 3768 3321
3384 3170 3859
3236 3601 3747
3220 3956 3414
3938 3661 3077
3240 4021 3302
3150 3630 3742
3037 3789 3669
3860 3650 3330
3795 3808 3155
3733 3889 3073
3696 3949 3089
3474 3980 3257
3303 3695 3673
3070 4066 3316
