245844 3600
9900 7945 7171
7835 7205 9577
7401 10040 7153
6978 7414 9765
6907 7507 9743
7018 7379 9754
7443 10033 7224
9857 8211 7199
7361 7394 9698
8248 9778 7944
7231 7243 9732
7903 9921 7520
7947 8912 8921
6918 7858 9664
9456 8878 7639
8559 9603 7961
8034 8484 9190
7003 7665 9718
8510 8729 8878
7490 9964 7578
7837 7220 9568
6989 7475 9749
7041 7682 9713
9516 8817 7778
9020 8714 8634
9630 8615 7682
7536 10000 7387
8540 9559 8193
8417 9728 7719
8612 9219 8553
7567 10023 7296
7606 9985 7448
8785 7893 9014
9605 8583 8010
9644 8380 8042
7270 7516 9710
8155 9822 7697
8070 9209 8793
6970 7725 9689
7562 9988 7538
7389 10026 7261
8429 9118 8659
7055 7449 9752
8414 8231 9216
9117 8277 8672
7346 7762 9633
7761 9111 8810
8465 9320 8478
8252 9795 7903
8483 9627 8110
7597 9998 7243
7379 10015 7305
9885 8133 7367
9701 8195 7890
7923 9906 7484
6943 7718 9700
7300 7288 9712
9821 8247 7466
9238 9070 7802
7484 7336 9666
9386 8986 7752
6951 7805 9690
7683 8395 9364
8777 9496 7733
8232 9545 8303
8850 9294 8261
9743 7976 7886
7738 9952 7357
8355 9178 8584
9001 8743 8724
8722 8132 9035
7876 8098 9441
7881 9933 7588
7173 7559 9724
7655 7352 9593
7211 7629 9653
7200 7322 9729
8051 9040 8868
9254 7981 8560
8661 7649 9138
9066 8281 8680
8454 9381 8498
7469 7669 9624
8629 9167 8528
9234 9076 7828
8594 8890 8763
8728 9551 8027
7844 7642 9558
9070 8707 8592
7930 7791 9518
8552 9000 8707
9043 9154 8127
8996 8419 8831
8278 9755 7879
7665 7712 9585
9839 8272 7416
8667 8048 9044
7765 8502 9343
9676 8467 7920
7852 9864 7864
7098 7614 9729
8879 7954 8950
9497 8671 8233
8283 9799 7871
8298 9180 8689
8975 9235 8208
7783 8548 9294
7886 9896 7656
7153 7635 9682
9875 8159 7392
9399 8814 8152
7291 7488 9692
8739 8121 9024
9221 8773 8396
9897 7993 7330
8263 9388 8486
7092 7825 9654
9331 8829 8240
7070 7862 9656
8215 9741 7955
7423 7365 9668
8394 8785 8906
8257 7869 9380
7702 9976 7429
8653 9128 8565
8378 8117 9244
7793 9939 7475
9048 7733 8744
8929 8747 8700
7112 7654 9672
8383 9587 8223
7391 10008 7403
9776 8292 7757
7939 9812 7914
9661 8528 7792
9344 9002 8091
7713 7680 9550
8291 9763 7873
8410 9526 8250
8646 9576 8003
7645 8154 9512
9191 9019 8050
8602 9443 8221
8438 8952 8757
7190 7883 9619
8817 8369 8901
9758 8362 7546
8099 9855 7647
9730 8506 7591
7980 8134 9426
7127 7258 9742
7186 7549 9715
7941 9872 7844
8918 9187 8292
7236 8355 9455
9785 8170 7622
8321 8559 9081
8291 7848 9293
8141 8851 8966
8694 9512 8182
9296 8991 8143
8473 8950 8826
8130 8699 9049
7639 9992 7235
8486 9689 8004
8266 8265 9261
9211 9105 7910
7694 7982 9536
8640 8969 8644
8075 9285 8629
7823 7799 9542
9484 8749 8074
7431 7912 9582
7632 9949 7569
9880 8078 7410
7855 8962 8987
7552 7594 9594
7860 8221 9354
9548 8762 7614
8826 8527 8753
7464 7901 9553
8228 7779 9403
8364 9347 8540
8940 9200 8255
8002 8575 9146
8346 7992 9265
7312 7463 9703
8869 9411 7997
8769 9472 8132
9471 8844 8059
8701 9430 8241
8790 8436 8889
7728 9945 7707
7394 8346 9433
8068 7928 9477
8220 9565 8332
7911 8594 9274
9561 8601 8096
8533 8459 8984
8506 9463 8272
7626 7427 9603
7338 7412 9690
7768 8354 9330
7814 7582 9564
7753 9967 7318
7577 8387 9386
8707 8242 8976
7959 8681 9075
9353 8934 7993
8095 8235 9352
8398 7967 9286
9168 7933 8606
8950 9357 7745
8856 8583 8733
8087 9883 7818
8027 8428 9305
9790 8349 7438
9227 9097 7690
9464 8780 8064
8400 9522 8320
8239 8568 8962
7369 10016 7346
8776 8018 8995
8041 8610 9130
9801 8145 7689
7612 7301 9629
8206 9250 8601
7704 8301 9452
9480 8861 7563
8905 9402 8084
8983 9042 8347
9141 9055 8328
9892 8003 7283
8971 9299 7765
8517 9631 7984
9014 8336 8856
7528 8924 9008
7968 9841 7835
8496 9673 7605
8574 8108 9121
7143 7879 9650
9275 8627 8435
7277 7919 9612
9659 8606 7670
7079 7509 9730
7251 7835 9630
9129 9147 8147
9088 8691 8613
8420 9596 8185
7419 7578 9644
8122 9834 7895
9177 9133 7725
8268 8214 9251
9281 8977 8162
9753 8475 7838
8814 9395 8122
9319 9021 8028
8059 8521 9162
7802 7497 9581
7370 7272 9696
7331 7838 9615
9201 8547 8515
8896 9371 8095
9096 8515 8648
8329 8413 9204
7974 8514 9198
8673 9333 8390
9408 8589 8333
9078 8445 8667
7830 8445 9303
7921 7343 9530
8447 9423 8418
9261 8810 8370
7409 8278 9469
9647 8666 7663
8839 9462 7953
9847 8209 7439
8120 9662 8134
9290 8864 8168
7623 8061 9527
8020 8137 9355
8432 9702 7995
8188 7964 9400
7895 7481 9549
9031 9266 7950
9593 8297 8115
9855 8178 7510
8665 9161 8507
9197 9045 8034
7740 9974 7318
7859 8899 8973
7952 8801 9060
7807 8662 9156
8340 9482 8384
8331 8214 9235
7518 8759 9175
8937 8435 8837
7135 7423 9741
7667 7743 9544
9899 7951 7154
8208 8055 9270
7988 7742 9489
7935 9848 7860
7527 7436 9641
8371 9708 8087
7669 8038 9503
8315 9746 7929
8968 9011 8535
7165 7604 9696
9692 8327 7856
7106 7937 9636
9436 8518 8246
9718 8509 7552
8309 8783 8940
9868 8182 7341
9546 8651 8006
8112 8824 9005
7323 7442 9681
9893 8025 7277
9832 8075 7544
7747 8272 9415
7549 8313 9465
7675 8883 9113
9684 8424 7841
9419 8249 8460
7915 8383 9312
8811 8320 8957
9056 8839 8372
8712 8975 8620
7592 7929 9538
8652 9487 8213
8747 9224 8451
7168 7299 9739
9819 8205 7501
8682 9417 8314
8610 9539 8171
9859 8164 7471
9007 8389 8790
8959 9330 7810
8004 9887 7491
9723 8497 7642
8565 9242 8472
7735 9088 8847
8676 9405 8344
7888 8869 9026
7250 7972 9595
9708 8566 7683
7224 8094 9570
8191 8906 8886
9150 8630 8464
7995 9888 7673
9144 9188 8068
9572 8692 7743
7749 9915 7619
8137 8313 9322
9101 8673 8531
8009 8087 9409
8607 9366 8426
9305 8489 8430
8806 8581 8737
8691 9439 8189
8079 8031 9395
8717 8789 8819
8889 8802 8546
7611 9994 7271
8403 9653 8054
9575 8688 7788
7161 7465 9728
8163 9589 8256
8101 7567 9495
8562 7959 9211
9265 9049 7704
8746 8944 8715
8448 8637 8932
9768 8328 7660
8755 8546 8903
7700 8176 9485
8584 8287 9068
7509 7522 9650
8169 8402 9238
8945 9248 7981
7459 8108 9528
7499 8585 9319
9180 8561 8442
8676 9311 8423
9782 8306 7702
7543 7457 9625
7771 8169 9388
8173 8659 9067
9812 8138 7598
8526 9230 8523
7725 7942 9506
7994 7267 9520
9589 8472 8115
9815 8205 7516
7217 8015 9594
8740 9139 8503
7124 7570 9714
7642 7816 9588
8822 9352 8360
8200 8664 9053
8906 8449 8742
7235 8256 9495
8529 8185 9099
8844 9262 8446
8911 9061 8456
8579 9502 8217
8914 9341 7918
7963 7543 9508
8369 9718 7766
9168 8753 8405
9362 8735 8352
8729 9272 8419
7344 7537 9665
8837 8100 8942
8039 9836 7850
7384 7767 9613
9891 8070 7338
9617 8538 7927
9025 9000 8410
8599 9113 8578
8009 7359 9500
8566 8398 9002
9173 9028 8157
7876 8785 9096
8492 9067 8712
9443 8410 8311
7703 8645 9175
8259 9638 8192
9410 8769 8176
7392 7696 9630
9503 8735 7925
8500 9477 8376
9314 8386 8378
7677 7692 9567
8150 8073 9393
8921 9279 7934
7283 7440 9722
7604 7526 9614
8189 9029 8869
8319 9144 8776
8762 9013 8532
9807 8142 7554
8171 8004 9372
9302 8323 8496
8487 8927 8783
9565 8625 7974
9426 8887 7937
7439 7777 9600
8956 9237 8137
9524 8676 7967
8114 8625 9103
8481 8595 8933
7790 8856 9119
8685 7922 9070
8084 8557 9160
9535 8752 7807
9508 8538 8236
7306 7720 9648
8891 8773 8573
9047 9101 8283
8337 9717 7824
8382 9088 8843
9576 8639 7934
8522 8833 8819
8369 9672 8103
8194 8562 9106
9147 8941 8281
8644 8339 8944
8336 9505 8354
7991 8533 9167
7403 7443 9672
8261 9649 8174
9154 8647 8422
9620 8388 7992
7502 8409 9412
7438 7316 9681
8799 8610 8781
8818 8575 8859
9377 8858 8056
8636 9324 8422
8794 8692 8770
7890 9231 8692
9367 8840 8092
9805 8331 7606
7461 7502 9658
9483 8797 7969
9381 8324 8363
8521 9170 8617
7734 8659 9170
8125 8087 9373
7437 8065 9573
9427 8469 8311
8871 9267 8102
9135 8215 8545
8534 9259 8458
9533 8492 8161
9073 9282 7816
7540 7818 9564
9525 8766 7878
