7520 180.038
9452 8699 8197
9149 8459 8562
9142 9101 7947
8576 8579 8968
8448 9473 8154
8117 8962 8853
9177 8491 8560
8143 8972 8841
8166 9146 8710
8170 8963 8846
9118 9121 7952
9436 8737 8091
8187 9278 8529
8228 8888 8960
9234 9057 7965
9221 8500 8534
9026 8532 8733
9151 9032 8184
9168 9069 8106
8542 9386 8315
8690 8657 8918
8299 9072 8758
8641 9396 8149
9087 9158 7976
8436 9354 8402
8848 9314 7981
8839 8704 8764
9020 9193 7968
9330 8580 8387
8929 9065 8358
9107 8707 8593
8779 8604 8884
9018 9206 7996
8395 9470 8226
8198 9235 8612
9076 9167 8018
8987 9184 8057
9003 9002 8397
8278 8894 8899
8383 9325 8478
8211 9258 8601
8243 8936 8890
8464 8732 8937
8752 8586 8895
8191 8924 8904
8529 9443 8247
8657 9367 8218
8563 8631 8943
9195 9015 8126
9184 9094 8009
8521 9422 8289
8504 8946 8740
8878 8540 8835
9072 8509 8690
8643 9383 8159
8812 8682 8793
9301 8890 8143
8897 8699 8747
9010 8554 8736
8983 8596 8745
9288 8718 8341
8781 9297 8286
8341 8938 8833
8306 8792 8931
9069 9012 8317
9035 8725 8615
8715 9330 8279
8596 8590 8956
9080 9105 8100
8486 8905 8783
9385 8763 8236
8368 9158 8667
9015 8593 8721
8430 8779 8915
9320 8920 8113
9337 8976 8039
9131 9103 8008
8476 9466 8241
8680 8546 8940
9294 8910 8119
8251 9347 8471
9393 8844 8174
8942 9199 8204
9376 8826 8186
8662 8587 8934
8671 9213 8459
8692 9054 8608
8553 9295 8456
8456 9432 8319
9311 8931 8054
8531 8877 8800
9351 8679 8243
8612 9417 8215
8378 8895 8873
8828 8556 8849
9335 8697 8351
9209 9083 7994
8616 9197 8479
9109 8526 8658
8550 8608 8950
8334 9050 8725
8516 9455 8165
9231 8992 8111
8404 9048 8756
9398 8818 8003
8924 8811 8629
8349 9266 8554
8510 8712 8933
8388 9204 8606
9023 8568 8713
8652 9222 8467
9308 8853 8222
8808 9274 8280
8479 8813 8863
9406 8745 8238
9280 8508 8493
8237 9270 8563
9316 8650 8418
9123 8687 8568
8938 8885 8580
8670 9026 8656
8841 8951 8624
8590 9349 8304
8538 9407 8335
8440 8856 8824
9343 8846 8177
9428 8803 8027
8256 8938 8888
9191 8675 8494
8947 8599 8707
9360 8606 8276
8875 8684 8767
