100786 3421
30234 24516 24464
29419 26557 23228
28541 22934 27635
26095 28901 25094
25318 24761 29382
24319 25819 28808
24430 26064 28701
30082 25410 23456
26431 28819 24712
24515 27523 27297
29045 26770 24394
29094 26656 24080
28492 23062 27723
24451 26520 28272
25693 28736 25512
25902 28662 25857
30202 24499 24661
28932 26955 23363
25234 25704 28987
26262 24610 29038
25020 25375 29208
24546 27589 27210
25706 24945 29144
28231 22964 28048
25191 24950 29327
25478 26407 28220
28909 26934 24027
26697 28530 25059
28390 23392 27690
25367 25479 28963
30142 25124 24258
28815 23684 27342
29835 25727 24057
30159 25136 24034
28954 26875 23324
25257 24867 29360
29702 26029 23615
26043 28700 25425
26517 24290 28937
29988 24815 24864
29329 23341 26558
26930 26993 26848
25066 27375 27511
25620 25282 29095
24783 27988 26764
24699 27836 26962
26052 25690 28149
29937 25347 23499
24840 26901 27992
27982 27813 23646
29207 23266 26713
27688 23554 28201
28993 26821 24696
24939 26425 28394
29964 23799 25295
29670 23882 25774
25503 28431 26020
30184 24872 24516
29284 26634 23278
30116 24657 24749
28978 24566 26679
28192 23023 28002
27051 26205 27278
30048 25237 24128
28066 22990 28096
27622 23514 28441
27234 28228 24168
26445 28720 24898
26375 28295 25871
25210 25081 29288
27778 27881 24551
25279 27450 27361
29907 23971 25163
26293 28061 26102
28950 26731 25383
28373 26366 26191
28613 23446 27614
27133 28575 25046
25724 27323 27153
29526 26466 23792
25441 28081 26688
26948 23778 28978
25323 24918 29261
27112 28234 25266
29723 25195 25188
26604 27743 26378
26152 26109 27673
28700 27031 24429
28167 27092 25559
28405 26856 25395
26334 27282 26909
27921 27870 24230
28502 27462 23412
30034 25247 24335
27955 23432 27925
28061 23198 28111
27140 24250 28331
26461 28275 25728
28833 26842 24782
27351 24465 28289
30024 24637 24838
24759 27595 27106
26596 25938 27732
29483 24024 26154
27857 26127 26826
26229 25168 28718
27764 23235 28264
24653 25787 28909
26684 25154 28456
28897 26943 23401
29758 24206 25751
27536 28041 24646
28956 26880 23280
27192 23840 28616
29123 23704 26881
29627 25655 24214
26537 25867 27760
25162 27455 27386
26197 28649 25308
28275 23093 27932
29558 23635 26241
29820 25896 23771
26942 25968 27442
27378 23367 28502
28646 27243 24006
25042 26751 27984
28855 24882 26511
24862 27539 27252
26114 27934 26468
27175 28314 24284
29230 26483 24486
27678 23151 28324
25427 26606 27902
25459 26591 27814
29362 26342 24316
25037 27510 27054
29867 24002 25704
25570 28415 26047
26908 27399 26287
27194 28402 24147
25300 26348 28286
25526 24960 29245
26909 28105 25564
25585 26544 27857
28247 26573 26003
26420 28611 25467
25407 25578 28727
28875 27211 23579
26473 27914 26333
29546 26152 23709
27202 28149 25111
26761 28194 25663
26779 27853 26086
29947 25826 23378
27417 25922 27660
28265 27260 24444
26122 28799 25223
29750 26030 23430
24562 26498 28430
26168 24839 28862
24581 27127 27823
28015 27246 25155
24714 25777 28895
26722 25202 28086
25091 25086 29118
26714 26379 27315
28562 23822 27354
29022 24536 27118
28574 26313 25478
30064 24758 24806
28440 24141 27572
27933 26216 26747
25872 28040 26484
27897 27520 24926
24936 25112 29307
28726 23931 27239
25984 28460 25798
26250 24423 29069
25888 27949 26370
29359 25052 25793
26044 28768 25312
27811 27886 23879
29925 25492 24290
24972 26155 28603
27452 28208 23750
27475 24220 28185
28784 26167 25429
27286 23671 28635
25749 24738 29225
27839 25039 27804
26642 27488 26600
24604 25720 28919
25395 25642 28659
29654 26013 23686
25342 24978 29240
27635 27962 24352
26345 24444 29064
26307 26791 27196
28360 27016 24950
29372 26565 23699
26993 27229 26730
27660 26714 26353
28084 26670 25975
28315 27701 23953
26561 27785 26349
29650 26283 23563
28535 25832 26410
28466 26077 25682
27426 23126 28485
