21293 1501
19052 16910 16462
18526 17957 15882
18459 16283 17903
16688 16770 19366
16640 18928 17158
16016 17930 18688
18201 16310 18105
16086 18408 18181
18330 16351 18016
16138 18368 18244
16125 17964 18610
18674 17615 16057
18378 18071 15972
16498 18818 17475
18692 17593 16244
16640 18848 17368
17769 16512 18567
16049 18244 18429
16168 18520 18022
18345 18123 15932
16035 18164 18482
16887 18693 17502
18577 16368 17627
18422 18041 15904
18532 16638 17682
16999 18107 17998
17621 16992 18404
18019 16739 18446
17425 18167 17317
18243 18188 15915
17366 18089 17576
16726 18917 17241
16347 18707 17727
16331 18653 17737
16618 18892 17249
18437 16505 17856
16975 18673 17257
16317 18794 17552
18710 17197 16851
17011 16831 19166
16252 18079 18431
16747 18873 17323
18951 16624 16869
16510 18786 17520
17113 17249 18702
17303 16695 18962
18652 17662 16021
17057 17766 18259
17851 17884 17104
17947 18206 16681
16228 18047 18447
16203 18305 18317
18354 18057 15997
18607 16420 17608
17612 18382 16972
18367 17449 16946
17997 16597 18497
18830 17279 16438
18067 18023 16417
18882 17142 16502
16401 18137 18299
17484 17063 18468
17901 16560 18525
18097 17714 17443
18201 17759 16815
17636 16677 18738
17599 16616 18765
16794 16757 19346
16351 18487 18175
16978 18478 17471
16821 16813 19293
16382 18741 17675
18652 17655 16176
16766 18765 17450
17209 17330 18614
17466 16529 18837
16651 17114 19145
17545 17056 18684
17984 18062 16695
18655 17537 16465
18597 17728 16165
17794 17154 18219
17052 18619 17384
17930 17088 18029
18028 18140 16351
16444 18598 17812
18260 17375 17217
16661 17673 18727
17074 17099 18997
17218 16907 18965
18366 18053 16029
17752 17863 17152
16564 18664 17663
18315 16440 18015
17496 17591 18191
19033 16954 16540
16684 17118 19093
18276 18135 15989
17606 17837 17462
17811 17517 17644
18371 17595 16835
16818 16767 19330
18419 16579 17799
17199 16713 19159
17228 18397 17286
16184 18031 18532
17911 17506 17779
17819 17683 17617
18791 17240 16589
16417 18275 18206
18518 17688 16410
18035 17834 17121
18393 16391 17979
17246 16674 19023
17923 17604 17530
18473 17291 16907
16489 18504 17913
16276 18697 17882
18642 16684 17390
17160 17070 18876
19015 16962 16550
17776 17800 17546
18438 17161 17290
18140 17366 17235
18933 16985 16601
17169 17191 18852
18738 17555 16259
16219 18298 18271
16289 18581 17965
16268 18201 18309
18230 17395 17197
17515 18038 17560
16924 17307 19009
17257 17628 18235
16294 17337 19059
17569 17321 18339
16831 18462 17822
16894 18574 17418
18481 16451 17750
16620 18798 17460
16559 18861 17448
19022 16882 16577
18310 16819 17670
18893 17133 16604
16639 17358 18944
16069 18340 18285
16887 18714 17337
18275 16460 18048
16699 18452 17871
16554 18602 17690
18412 17711 16387
18176 18165 16075
16932 16945 19218
17068 17126 18893
19044 16920 16568
18506 16851 17352
17563 16795 18655
18799 17224 16630
17359 17493 18361
16585 18928 17189
18180 17850 16607
16826 16661 19271
18362 17636 16748
17446 18272 17182
17281 18235 17456
16527 17922 18458
16595 17146 19078
17651 17811 17845
18371 17804 16515
17030 17749 18518
16783 17581 18672
18993 16897 16738
17529 18155 17334
17570 17324 18154
16920 17484 18598
18144 16723 18063
17708 17578 17758
17575 16489 18818
18776 17043 17011
18795 17220 16756
17457 16875 18729
17370 16646 18931
17321 16837 18826
17975 17961 17067
18840 17310 16221
17182 17892 18134
17953 17155 17932
18876 17040 16724
18124 17939 16710
17234 18344 17176
16387 18350 18214
17195 18551 17053
18622 17702 16198
18284 16374 18097
18822 17355 16227
17697 17029 18356
16989 17046 19114
19024 16965 16479
18583 16606 17615
17080 18611 17018
16671 17988 18222
18548 17371 16721
17721 17831 17486
17309 18428 16965
18668 17597 16337
17407 17000 18797
16954 17361 18881
18568 17772 16280
17643 16827 18573
18859 17257 16564
18904 17131 16529
17681 17913 17147
18452 17914 16092
17345 16778 18946
18299 17875 16373
16786 16858 19249
18665 17166 17060
16815 17816 18512
16073 18303 18331
17222 17105 18787
17584 18016 17266
16964 17180 18985
16547 18569 17771
16483 18241 18290
18273 16533 18090
18053 16919 17895
16375 18805 17493
16216 18150 18354
17296 16949 18905
18377 16474 18002
16865 17498 18694
16843 18730 17496
18120 17740 17085
18483 16755 17391
17836 18076 16702
18159 16591 18280
17827 17979 17113
16667 18731 17535
16803 16842 19313
16583 18899 17376
17741 17485 18008
18286 16432 18031
16719 16894 19307
18852 17090 16621
16614 17778 18626
18006 18252 16673
16521 17160 19049
16880 17051 19183
16691 18414 18037
17863 16569 18536
18189 16543 18210
18755 17477 16291
17184 18360 17406
17104 17868 18165
18678 17611 16136
17786 18173 16965
16302 18209 18304
18659 16526 17433
17597 17018 18389
17840 18066 17095
18081 17415 17699
18388 16407 17987
18780 17399 16265
18587 17733 16122
17085 18563 16999
16800 18810 17345
18603 16558 17581
18751 17441 16370
17266 18182 17595
17554 17032 18397
17399 18145 17364
18871 16849 16926
17990 17811 17207
17047 17567 18555
16549 18776 17614
18760 17454 16302
18608 17696 16268
17258 16952 18862
18844 17119 16639
16751 18197 17940
18707 17260 16625
17678 17896 17280
18555 17529 16665
17525 18423 16784
18374 16665 17827
18749 17547 16149
17155 16865 19107
18513 16399 17742
17391 16786 18921
17134 16975 19029
16739 16844 19337
16754 18085 18071
17505 17707 17981
17086 18632 16913
16450 18456 18161
18467 16656 17763
18563 17792 16110
18300 16406 18052
18406 17966 16211
17141 16913 19042
16907 18586 17408
18920 17081 16611
17785 17753 17720
18046 16968 17874
16799 17063 19129
17328 18411 17045
17276 18289 17412
18978 16731 16778
18566 17641 16401
18112 17787 16714
18071 16494 18379
18503 17821 16187
18863 16984 16851
18909 17241 16446
