18415 1441
27331 25565 25536
27214 25722 25430
26933 24404 26966
26774 26065 25587
26300 24996 27195
25939 25842 26807
26834 26013 25615
27285 25370 25984
26753 24487 27104
26727 24739 27026
26961 25747 25878
26698 24770 27038
26779 25756 26243
26935 25953 25518
26991 25805 25834
26124 25680 26989
27234 25666 25446
26669 24808 27028
27106 24437 26718
25985 25741 26956
26917 24794 26904
26845 24834 26981
26944 24460 26965
27117 25453 26204
26903 24587 27006
26718 24717 27044
26655 24554 27137
27104 24907 26665
26076 25645 27002
26892 25997 25593
27211 25553 25805
26093 25728 26923
27278 25613 25541
26925 24516 27038
27192 25806 25703
26035 25546 27088
26893 24863 26945
27125 25520 25999
27083 24886 26703
27142 25911 25467
26783 25928 25814
27001 25853 25747
26762 24652 27017
26758 24590 27043
26049 25824 26840
26700 24693 27077
26994 24616 26905
26841 25943 25727
25962 25800 26881
26665 24956 27051
27091 25893 25498
27249 25445 25610
27196 24918 26555
26333 25017 27184
26755 24705 27051
26895 24518 27065
26870 24935 26884
26865 25987 25675
26922 24972 26828
26771 24539 27082
27259 25333 26039
27077 25799 25779
27073 25400 26363
26906 25935 25651
26898 25807 26019
26104 25698 26970
26022 25626 27036
26063 25658 27004
26768 25832 26090
27205 24879 26593
26519 25081 27087
26818 25732 26074
27127 25873 25558
27031 25379 26532
27185 25039 26558
27148 25550 25928
27252 25403 25933
26625 25822 26513
27050 25854 25671
26142 25666 26951
27096 24986 26681
26937 24663 26903
27212 25303 26262
27101 25817 25631
27168 24847 26623
26638 25709 26589
26257 25510 27040
26318 25293 27159
26284 25688 26884
27021 25337 26598
26383 25195 27150
26913 24638 26946
27051 25847 25645
26919 24945 26852
26778 25967 25761
27222 25388 25988
26215 25418 27083
26386 25764 26738
27261 25278 26095
26370 25301 27092
26983 24976 26789
26852 25937 25688
27117 25914 25482
27058 25900 25564
26271 25396 27088
27007 25514 26296
26472 25933 26496
26938 25679 26132
26600 25960 26387
27089 25115 26630
26340 25802 26725
26296 25762 26815
27116 25362 26347
26909 24674 26970
26646 25055 27069
26244 25476 27053
26824 25027 26937
26855 25835 25973
27201 25310 26323
26351 25775 26749
26188 25429 27114
27076 25406 26310
27195 25328 26252
26242 25219 27181
26655 25975 25683
26887 25561 26341
26397 25630 26844
27270 25254 26316
26672 25265 26928
26529 25898 26503
27015 25556 26159
27142 25343 26188
26791 25795 26052
26374 25684 26803
26564 25875 26534
26408 25508 26907
27079 25850 25569
27132 25425 26281
26695 24552 27126
27265 25309 26047
26621 25772 26542
26202 25807 26855
26868 25731 26062
27130 25179 26412
27242 25163 26363
27169 25598 25885
27182 25317 26287
25949 25903 26780
26323 25606 26895
27153 25011 26614
27086 25109 26700
26534 25623 26784
26761 24628 27042
26997 25356 26538
26914 25059 26848
26793 25438 26734
27037 24443 26804
26882 25568 26346
26657 25266 26961
27112 24976 26656
27208 25689 25493
27238 25097 26481
26561 25883 26443
26894 25691 26144
26865 25570 26491
26833 25695 26196
26681 25280 26912
27078 25234 26397
26059 25464 27121
26424 25749 26739
26901 25552 26426
26776 24682 26986
27043 25852 25775
27174 25215 26401
27065 25808 25714
26429 25924 26501
26546 25936 26465
26926 24454 26992
27010 25048 26781
27038 25734 25913
26579 25602 26742
26734 25859 26034
26433 25229 27134
26453 25407 27006
26689 25460 26761
27129 25812 25599
27262 25375 25893
27273 25192 26295
26402 25533 26963
27006 24451 26895
26713 24844 27004
26590 25326 26980
25954 25525 27103
26444 25542 26899
26335 25737 26764
26857 25204 26811
26553 25027 27080
26795 25656 26473
26798 25733 26122
27205 25538 25903
26581 25870 26462
26252 25409 27083
26267 25697 26864
26487 25673 26769
26946 25846 25830
27267 24995 26508
26306 25291 27172
27063 25041 26758
26968 25588 26170
26798 25756 26112
26801 25940 25753
26605 25921 26394
27153 25733 25717
26950 25637 26107
26709 25537 26714
26186 25468 27096
26317 25488 27014
26004 25831 26854
26609 25897 26390
26828 24624 26989
27165 25456 26031
26166 25423 27119
26990 25534 26177
26940 25286 26709
26479 25246 27081
25998 25693 26993
26791 25126 26922
26814 25721 26140
27129 24837 26628
26417 25506 26977
27199 25004 26544
26736 25088 26979
26161 25586 27001
27101 25605 25921
26905 25978 25625
26986 25523 26275
26871 25070 26843
27178 25454 26106
25960 25794 26886
26614 25781 26547
26447 25485 26942
26548 25390 26894
27067 25486 26181
27108 25225 26392
26876 25885 25776
27167 25138 26568
26982 25686 26024
26359 25260 27166
26522 25680 26732
25947 25553 27072
26306 25634 26949
26673 25801 26437
27019 25681 25955
26179 25590 26989
27076 25947 25475
26594 25649 26704
27227 25284 26382
26514 25711 26719
26496 25824 26639
26824 25713 26201
26747 25539 26663
26994 25295 26673
26854 24997 26870
26596 25131 27061
26542 25362 26951
26850 25640 26439
27082 25222 26484
26446 25240 27102
26837 25463 26696
26157 25565 27021
26683 25813 26366
26856 25153 26820
26662 25827 26452
26231 25690 26915
27047 25913 25624
27034 25091 26772
26959 25611 26251
26973 25020 26821
26510 25185 27125
26872 25671 26271
26463 25392 27033
26920 25726 25948
26830 25496 26602
26607 25865 26440
26507 25504 26868
26366 25839 26668
26570 25474 26854
26774 24637 27008
26999 25316 26604
26459 25761 26730
26954 25134 26823
26222 25445 27073
26361 25467 27034
27161 25199 26405
27220 25576 25684
26861 25102 26860
26667 25674 26634
26900 25493 26579
26559 25792 26622
26009 25872 26676
26980 25171 26773
27221 25481 25964
27120 25347 26372
26878 25487 26584
26580 25848 26573
27129 25214 26599
27012 25878 25687
27042 25359 26496
26532 25306 26998
26493 25889 26512
26906 25788 25970
26617 25699 26652
26237 25706 26853
26466 25363 27011
27231 25025 26527
26150 25832 26767
26099 25733 26919
26703 25708 26553
26311 25312 27143
26174 25617 26970
26193 25806 26879
26698 25804 26337
26946 25948 25569
26431 25783 26693
25990 25557 27053
27016 25548 26065
26782 25739 26329
26796 25410 26782
26617 25384 26917
25993 25778 26921
26644 24552 27145
26766 25364 26814
26277 25691 26852
27053 25200 26621
26279 25371 27123
26889 25498 26457
26509 25352 27023
27163 25340 26315
26675 25161 27009
26225 25175 27183
26375 25768 26755
26222 25527 27062
26420 25851 26658
26380 25428 27046
27160 25005 26620
26501 25653 26746
27210 25516 25940
26791 24540 27065
27060 25166 26688
26751 25777 26098
26721 25625 26610
26960 25576 26329
26715 25435 26806
26894 25417 26707
26738 25566 26642
26899 25723 26068
26353 25726 26837
26921 25909 25726
27140 25481 26162
27037 25502 26102
26816 25093 26890
26011 25589 27044
26376 25630 26873
26572 25585 26744
26969 25361 26644
26426 25040 27168
26934 25420 26561
26685 25471 26839
26154 25585 27013
26807 25523 26648
26992 25322 26621
26988 25459 26461
26810 25614 26529
26660 25174 26986
26438 25631 26833
27074 25142 26724
26978 24619 26896
26730 24679 27123
26168 25404 27122
26687 25774 26522
26908 25147 26807
26892 24982 26859
26968 25451 26484
26966 25607 26203
26184 25693 26940
27164 25103 26590
26811 24549 27057
27160 25067 26594
27158 25850 25480
26671 25905 25943
26866 25688 26271
26805 25228 26832
26682 25787 26380
