2765 1205
27147 27453 25078
28423 26447 24365
26537 26586 26918
28305 25177 26164
26520 27479 25578
27209 26103 26885
26659 26898 26312
26602 26011 27458
25170 26183 27518
25612 27597 25720
26911 25410 27506
26585 27065 26208
28161 25114 26509
26732 26960 26283
26563 26166 27278
27719 25165 27046
26919 25680 27373
25079 26616 27255
26911 25416 27458
27645 26773 25649
27384 26929 26016
28615 25613 25395
25614 25181 27899
27256 25334 27439
26519 26207 27260
27081 25331 27478
26998 25407 27370
28492 25039 25829
26432 26825 26681
27688 27187 24463
27279 26804 26233
27686 25666 27076
28017 26710 25108
27052 26811 26295
25399 27830 25474
26856 26698 26803
28834 25972 23989
27126 26252 27007
26634 25815 27606
27616 25496 27129
28168 25865 25879
27829 25273 26713
26964 26452 27158
26537 26187 27264
25677 25124 27999
28698 25383 25390
27384 26683 26395
25703 25075 27930
27775 26680 25725
28743 25218 25441
26567 25916 27459
26389 26799 26724
27327 26747 26460
26757 26122 27312
27797 25151 26968
27377 26430 26821
26412 26744 27154
26168 27676 25521
28853 25911 24052
26838 26025 27332
27774 27059 25029
28640 25410 25692
28377 26759 23793
27776 25793 26870
27901 26482 26271
28833 26006 24286
28599 25765 25202
27978 26754 25037
28831 24896 25410
26077 24851 27866
28398 26283 25262
26821 26960 26204
27784 24983 27089
26879 27299 25609
28977 25705 24420
27702 26245 26610
26649 26548 26945
28971 24826 25240
28676 25330 25481
27996 25180 26721
27626 27196 24355
26896 25623 27576
27431 27280 25142
29111 24752 24995
26625 25612 27612
28639 25643 25251
26788 27326 25606
27863 26627 25764
24901 26513 27352
26415 25871 27654
28429 25793 26134
28082 25340 26496
27235 27095 25754
26400 26202 27266
26781 27609 25064
26971 27604 24523
26161 27070 26711
26543 27072 26289
26361 26273 27309
27131 26178 26878
28191 26724 24348
26389 27484 25774
24476 27105 26732
26879 25878 27206
26678 26406 27172
27600 27271 25106
24633 27367 26587
29061 24951 24790
27504 26947 25820
26514 27011 26390
27583 26849 26133
27324 27168 25750
26914 27225 25636
25840 25114 27913
28668 24295 25898
28524 25661 25588
27979 26066 26594
27092 26652 26803
27160 26122 27147
24696 26523 27395
28651 25473 25661
28085 24494 26619
26642 27030 26036
29176 24824 24762
26557 27002 26330
27874 25342 26679
25033 27324 26422
26827 27625 24794
27710 26778 25578
28449 25803 25583
28428 24837 26228
27888 26196 26527
26990 27685 24077
28935 25095 25370
28391 26572 24948
25301 27252 26536
29088 25659 23955
28268 26296 25766
28770 25583 25247
28161 26013 25864
27300 27037 25982
27116 26738 26512
25791 26975 26969
29236 25437 24115
28660 25728 25165
25440 27451 26337
27649 26597 25862
28890 24512 25428
28113 26965 24983
26919 27116 25997
26502 25366 27800
26994 26163 27106
26603 26789 26653
28760 25000 25673
27739 25910 26677
26474 25488 27846
28667 25659 25178
28114 26564 25356
26247 25810 27816
28162 25900 25793
28105 26243 25920
27964 26740 25145
24466 26262 27489
29271 24644 25033
26710 25532 27577
25779 27470 26260
28447 25802 25727
28441 26099 25449
28084 25887 26193
25663 26892 26976
29075 24604 25041
27551 27083 25129
26779 26350 27240
26174 26132 27601
27817 25268 26762
25952 27113 26540
25406 26754 27013
28064 25762 26640
26890 27573 24827
28731 25083 25527
27242 27470 24687
26762 25654 27474
26357 26369 27217
26497 26149 27594
26096 27508 26125
26391 27635 25690
28694 25050 25726
27486 26002 26891
25590 27398 26296
26876 27005 26202
28824 24250 25495
27155 26910 26279
28282 26369 25288
27137 27443 25248
26522 26859 26626
28151 26525 25453
29044 24548 25282
27130 25266 27469
26791 27715 24349
29214 25092 24715
26558 26929 26551
25663 27243 26281
28668 25050 25746
27232 27431 25286
25330 26825 27241
26780 27253 25693
24959 27536 26037
26255 27768 25287
27065 25786 27341
28281 26478 25034
26626 25571 27702
28854 24613 25410
27679 26825 25539
28481 26375 24551
27909 26811 25570
29047 25294 25039
27648 26594 26439
26537 26954 26453
26304 27689 25043
28076 25292 26529
26948 27539 25103
28996 25683 24120
27828 25148 26952
24785 27646 26006
25603 25578 27898
27728 25915 26772
27251 26865 26112
28617 25899 25147
27190 27222 25810
28434 24968 26185
28050 26090 26117
27882 26909 25052
28423 24537 26406
27732 27052 25447
26391 27427 25693
26284 27328 25924
27662 26424 26554
26900 27156 25927
28305 25880 25668
28301 25853 25737
26806 25467 27624
27785 24812 27044
27191 26967 26191
27187 26026 27033
28915 24109 25477
27512 25831 27309
28088 26644 25249
27740 25288 26924
27922 25208 26723
27099 25633 27311
27798 26967 25229
26641 27727 24157
24573 26878 27152
28153 26702 25051
27935 26712 25154
27512 26964 25720
29096 24849 24874
29006 24815 25190
28162 27099 24595
27535 25138 27294
25982 27921 24420
24808 26854 27109
28210 26786 24076
26601 25709 27681
26968 25801 27327
26839 25778 27466
29459 25031 23945
27725 27148 24928
26603 27644 24880
27917 26535 25881
26719 26782 26894
29289 24549 24679
28582 25787 25181
28164 26551 25451
26979 26798 26376
25996 27920 24830
29446 25024 24573
27298 27527 24113
26625 26008 27452
26296 27989 24344
27121 27545 24709
25718 27747 25406
28429 25176 26183
26392 26169 27288
26531 27597 25522
26231 27669 25439
25045 27716 25933
27669 25805 26798
27196 25293 27458
26350 26421 27168
25198 27087 26757
29372 25234 24037
