8735 1743.02
16343 18804 16978
16935 18827 16020
16839 18868 15816
17632 18278 16226
17248 17101 18535
15665 18826 17308
17267 18585 16403
17323 18412 16397
16191 17929 18434
16441 17500 18741
17136 18531 16906
17584 18415 15840
17901 16069 18288
17823 18235 15882
16952 18322 17613
15636 17552 18950
16183 19041 16663
17049 18749 16383
16152 16832 19246
18081 17928 16479
16178 18034 18298
17593 18376 16070
17993 17974 16337
17783 17629 17479
16910 18416 17229
17375 18495 16301
15639 18705 17564
16152 17931 18443
17385 17970 17329
18005 17373 17439
16181 16569 19288
15778 19078 16715
16273 17865 18709
18108 16616 18003
17040 18810 15682
18211 17444 17077
17728 18047 17064
17368 17770 17814
15679 19077 17004
17836 16569 18196
16104 17433 18924
16858 17750 18210
15961 19051 16909
16371 17650 18823
17210 16422 18858
17383 15892 18769
16198 19047 16412
17853 16712 18188
17674 17605 17676
17317 18495 16670
16605 18942 16499
17552 18208 16787
17067 18782 16095
16995 17964 17849
16729 18155 17922
17394 17099 18454
18198 17545 16780
17231 17781 17976
17743 18199 16274
16609 19056 15882
15747 18000 18501
16396 19046 16304
17163 18752 15950
17675 17604 17626
17722 16905 18254
18217 16335 17931
16426 17374 18809
16314 18549 17598
17857 16522 18234
18062 17581 17097
17735 18306 15764
17017 17031 18754
17620 16653 18522
18317 16598 17628
16585 18239 17817
18186 17158 17333
17828 18095 16544
17177 18314 17109
17372 16331 18697
16239 17330 18959
17516 18506 15830
15664 19092 16773
17625 17122 18236
18265 16425 17889
18171 17257 17295
17061 18612 16802
17061 15850 18976
18039 17441 17340
15909 17994 18493
16898 18491 17251
17491 18495 15960
16100 19107 16270
18247 16618 17790
18563 16280 17297
16334 17865 18446
17415 18528 15955
17764 18262 16042
16037 17917 18515
16366 18184 18133
17779 17654 17481
17296 17703 17974
17099 18004 17777
15649 17464 18974
16946 17473 18543
15808 17015 19252
18383 16568 17580
17687 17937 17116
17137 17223 18504
18069 15898 18102
18660 16924 16606
15984 18981 17064
18451 17498 16227
17167 17059 18619
16837 18869 15972
17905 16087 18242
16868 17604 18479
16874 18822 16082
17618 18135 17012
17519 15915 18610
16532 18987 16284
16030 18907 17187
17345 18713 15885
17362 18558 16116
16200 19002 16587
17138 18002 17760
18138 17734 16674
16170 18904 16959
16305 18953 16918
17721 18159 16649
15882 17058 19182
17482 16088 18623
16614 17416 18772
17704 18333 16157
17102 17445 18390
17100 18326 17169
16973 18610 17070
17068 17444 18421
16933 17106 18809
18568 16340 17278
16654 16923 19044
16649 18224 17784
16985 16526 19011
17859 17425 17606
18342 16930 17405
17552 17876 17394
18142 17882 16001
18074 17962 16290
17348 16572 18806
18273 16235 17847
16389 17379 18879
18578 16876 16911
17381 17116 18371
16689 18419 17479
16972 18438 17178
17846 17891 17143
16905 17879 18201
15997 18965 17257
16589 16197 19176
17801 16699 18312
17501 18214 16817
17418 16614 18617
16203 19050 16387
18513 16704 17401
16588 18224 17815
16326 17927 18427
16762 16670 19156
16506 18778 17160
18364 16217 17652
18379 17452 16432
16154 18869 17076
17549 16784 18520
17760 17507 17760
16881 17947 17995
18061 17424 17396
17187 18681 16285
17819 16370 18404
16560 16891 19062
16109 18851 17127
16269 19135 16014
16908 18581 17194
16529 18902 16596
16554 18257 18017
17646 17924 17146
16714 18642 17146
18778 16423 16779
16500 17417 18783
17062 18132 17644
16880 17058 18960
18083 17873 16629
18672 16385 17161
17165 17644 18308
16061 17882 18616
18722 16575 16868
18024 17217 17560
18717 16711 16635
17621 17861 17343
15529 19184 16739
17906 18035 16667
16825 18614 16916
16504 18097 18294
18112 17942 16155
15851 17157 19163
17684 17247 17940
17010 18040 17690
17350 17238 18418
16227 18025 18360
17988 17308 17490
16224 17009 19100
16021 19126 16239
16888 16876 18899
16790 18699 17129
18021 16328 18077
17999 17336 17444
17452 17222 18298
16508 17209 18928
16344 18999 16641
16390 18842 16921
18267 17716 16073
17983 17685 16925
15647 18878 17301
17985 16688 18061
18094 17792 16737
16924 18865 16038
18016 16299 18208
17701 18310 16168
17129 18644 16681
18492 16523 17437
16205 18814 17246
16570 16692 19163
17078 17905 17960
16337 17313 18900
18301 17569 16587
17511 17858 17721
17669 18384 15963
18118 17903 16228
16303 17709 18679
17455 16826 18549
16130 19149 16059
16470 18704 17418
16336 17761 18513
17226 16583 18765
18167 16619 17955
17439 16400 18677
18002 17218 17500
17657 16428 18433
16193 19127 16137
17762 18244 16261
16781 17839 18236
16014 17018 19227
15927 19039 16946
18110 17528 17311
17881 16918 18131
17515 18546 15314
18116 16923 17854
17846 17477 17610
17159 18808 15556
18264 16680 17746
16837 18846 16135
16481 17048 19025
16878 17882 18016
17254 18480 16726
17327 18547 16134
17040 16964 18785
16311 16784 19219
17554 17512 17846
17088 17876 17863
18166 16273 18020
16797 18617 16992
17620 17653 17622
17706 17862 17223
16244 16329 19370
16097 18053 18461
17746 16830 18143
17880 17704 17191
15982 17331 19129
16241 17871 18652
17040 18794 16248
16732 18496 17212
16005 17485 18932
16403 16527 19366
17138 17291 18486
17941 18028 16274
18698 16972 16291
16004 18684 17634
17336 18584 15892
16674 18019 18295
18009 17797 16918
17809 17377 17725
17460 17426 18241
18096 16486 18012
18034 16985 17847
16875 18379 17409
17145 16836 18903
16077 18695 17474
16547 16798 19139
16945 17922 17943
17244 18718 16079
16640 18954 16210
16196 17199 19073
18171 17672 17023
18303 16705 17642
18243 16718 17668
16156 17327 18997
18139 16965 17752
16680 18390 17515
16794 18022 17990
16163 18911 16964
16573 17785 18488
18694 16678 16767
17354 17016 18645
15910 16312 19472
17228 18329 17072
17693 17320 17879
16869 18812 16617
16994 18894 15658
15955 18967 17074
18321 17580 16136
18527 16519 17382
17606 16936 18245
18682 16831 16792
17997 17895 16514
18644 16916 16837
16617 17036 19020
17247 17987 17402
16553 18360 17905
16096 19055 16879
16579 18277 17808
16936 17175 18790
16078 18747 17266
17709 17900 17199
16443 17496 18788
16337 18787 17147
17329 18415 16392
17043 18459 17094
17770 18116 16893
17017 18697 16612
17300 17574 18121
18539 16937 17255
17920 17715 16983
16219 18660 17617
17656 16971 18148
16099 18741 17317
16080 18987 16939
17004 18798 15852
18077 17183 17553
17323 18392 16741
18684 16586 16896
16366 17729 18507
17536 18015 17093
16232 17136 19048
17642 17875 17312
16700 17955 18232
17618 15963 18556
16310 18731 17323
16919 16790 18909
16223 16819 19259
17442 18441 16244
16270 18188 18175
16613 18724 17202
18292 16955 17427
16522 17626 18657
16485 18925 16799
15828 17987 18571
17163 18546 16702
18183 16497 17816
17977 17527 17560
15973 15697 19490
18527 16263 17388
18145 17310 17348
17815 16675 18268
16310 19083 16352
16360 17750 18542
16799 17789 18311
16155 17145 19154
18281 17136 17408
17376 17875 17518
17291 18674 16352
16919 17534 18559
18407 16157 17585
17629 18486 15826
17278 17909 17626
15944 17411 18983
18489 16676 17442
16965 17749 18107
15930 16277 19435
18425 16997 17307
17556 18483 16194
17712 17058 18081
17432 18608 15383
17611 18400 15881
17469 18495 16189
17175 17430 18392
16512 18713 17310
17209 17127 18484
16190 17549 18901
16685 18154 17925
16634 18552 17230
16765 18940 16438
16254 18504 17654
18434 17060 17085
18363 16897 17498
16580 16666 19157
18232 17855 16630
16647 17113 18927
17296 17655 18263
16652 16845 19123
18169 16949 17649
17551 17548 17758
16597 17787 18468
15816 18704 17613
15770 18800 17452
18402 16298 17596
16656 18490 17270
16166 16275 19415
16428 16981 19093
16043 16539 19385
18518 17134 16846
18316 16730 17575
17656 16420 18442
18251 17773 16137
17682 18352 15772
18617 17119 16648
16061 19109 16223
16832 16561 19096
18409 16534 17486
17593 16087 18534
18578 17178 16696
17457 17724 17838
18093 17798 16669
16686 16835 19120
17987 17975 16463
16239 18891 16946
17154 18562 16850
17702 17680 17475
16028 19144 16176
18595 16106 17218
17021 16972 18699
16751 16674 19119
18356 16380 17708
15881 18016 18477
17034 17536 18496
16463 17474 18754
16225 19124 16183
18172 16663 17802
18300 17653 16201
17265 17931 17650
17223 18367 16983
18209 16405 17915
18091 17152 17589
16840 18339 17584
18182 17068 17587
17676 17546 17833
16847 18179 17921
16776 17158 18862
18861 16405 16623
17282 17433 18324
18080 17307 17454
17262 18325 16821
17178 17121 18583
15993 18217 18252
16085 19066 16597
15876 18187 18319
18320 17397 16813
16443 18794 17062
