4382 74.222
4066 3274 3215
3876 3767 2973
3522 3039 3815
3234 4119 3080
3200 3346 3907
3013 3696 3733
3626 3054 3756
3747 3088 3686
3032 3803 3679
3688 3974 2991
3043 3868 3619
3905 3710 2977
3297 4111 3069
3061 4009 3433
3135 3973 3483
3861 3114 3588
3697 3101 3699
3643 3987 3013
3929 3361 3436
3970 3606 3114
3155 3919 3562
3585 3469 3690
3382 3370 3836
3737 3876 3118
3340 3354 3859
3254 3664 3780
3098 3982 3457
3981 3590 3031
3271 4093 3171
3305 3948 3435
3074 3780 3686
3829 3154 3594
3490 4053 3107
4024 3421 3254
3216 4116 3142
3540 3227 3788
3502 3151 3845
3265 3236 3899
3752 3143 3675
3679 3941 3163
4018 3397 3323
3670 3956 3146
3621 3094 3763
3890 3135 3559
3614 3991 3007
3534 3341 3792
3232 3311 3903
3185 4026 3379
3722 3912 3231
3413 3822 3546
3095 3585 3798
3768 3938 3048
3873 3693 3122
3935 3538 3208
3518 3223 3814
3407 3490 3766
3404 3429 3829
3145 4105 3194
3448 3247 3852
3302 3563 3802
3079 4073 3288
3761 3622 3518
3292 3945 3477
3089 3854 3618
3065 3839 3631
4007 3534 3058
3827 3817 3042
4062 3339 3100
3958 3454 3366
3760 3911 3053
3321 3422 3863
3795 3802 3184
3895 3720 2997
3308 3618 3731
3305 4048 3362
3766 3831 3089
3840 3129 3590
4051 3181 3260
3771 3502 3524
3742 3624 3499
3729 3279 3658
3357 4075 3120
3686 3097 3719
3333 4086 3134
3852 3774 3077
3190 4070 3286
3204 4096 3245
3809 3518 3497
3972 3256 3427
3841 3120 3608
4060 3287 3244
3618 3314 3724
3103 3540 3821
3708 3679 3474
3281 3735 3697
3126 3978 3491
4053 3336 3238
3633 3162 3751
3920 3208 3501
3444 4079 3065
3498 4051 3022
3964 3638 3027
3565 3824 3463
3470 3348 3832
3367 3328 3867
3246 4099 3125
3814 3837 3019
3223 3885 3542
3959 3628 3075
3322 3643 3715
3817 3247 3581
3902 3722 2994
3382 3231 3890
3993 3489 3211
4002 3299 3351
3710 3825 3257
3911 3705 3000
3927 3542 3298
3807 3674 3271
3436 4034 3203
3262 3786 3638
3806 3842 3033
3249 3404 3878
3222 3833 3623
3196 3512 3803
3181 3929 3513
3849 3578 3389
3226 3449 3849
3863 3712 3233
3713 3669 3487
3705 3880 3319
3557 3194 3795
3961 3350 3410
3437 3168 3860
3512 3290 3816
3907 3146 3536
4045 3393 3165
3668 3889 3272
3278 3494 3824
3186 3672 3764
3122 3684 3733
3844 3389 3511
3868 3717 3198
3914 3646 3176
3776 3630 3409
3410 3656 3693
3041 3999 3452
3664 3726 3450
3161 4102 3207
3139 3687 3724
3037 4056 3323
3422 4069 3095
3309 3309 3870
3457 3546 3727
3217 3962 3479
3985 3428 3302
3978 3601 3046
3867 3475 3414
3327 3264 3883
3821 3252 3570
3400 3778 3576
4009 3481 3179
3780 3728 3267
3425 4088 3005
3638 3122 3744
3521 3791 3553
3199 3372 3887
3113 4098 3219
3962 3626 3051
3859 3465 3453
4040 3358 3221
3328 4013 3340
3951 3479 3337
3611 3994 2975
3548 3373 3768
3475 4016 3322
3472 4050 3169
3453 3380 3800
3939 3648 3156
3865 3556 3344
3396 4064 3145
3283 4079 3250
4038 3210 3251
4034 3239 3374
3902 3604 3276
3617 3252 3736
3597 3580 3617
3398 3587 3740
3213 4089 3206
3897 3523 3392
3431 4019 3278
3955 3288 3416
3997 3330 3336
3375 3985 3360
3364 3472 3770
3458 3638 3692
3418 3553 3738
3385 3559 3742
3847 3763 3174
3836 3803 3078
3822 3820 3029
3731 3205 3668
3715 3406 3660
3978 3268 3417
3348 3935 3502
3117 3983 3451
3132 3749 3683
3207 3445 3854
3173 3507 3837
3989 3597 3030
3675 3532 3600
3335 3887 3521
3421 3273 3853
3150 4036 3385
3812 3179 3621
3528 3652 3611
3168 4117 3135
3558 3873 3352
3714 3174 3672
3283 3375 3874
3633 3895 3307
3572 3370 3749
3663 3262 3712
4027 3405 3291
3913 3659 3139
3833 3553 3470
3757 3787 3227
3693 3968 3087
3637 3965 3236
3486 3440 3758
3092 3758 3687
4028 3437 3216
3968 3411 3312
3884 3151 3556
3401 4042 3241
3274 3633 3755
4034 3383 3263
3882 3545 3369
3692 3139 3718
3462 3902 3440
3394 3285 3877
3325 4008 3372
3669 3706 3490
3430 3969 3402
3427 4059 3093
3244 3574 3782
3257 3702 3722
4047 3322 3247
4031 3415 3239
4042 3426 3188
3590 3957 3285
3099 3812 3646
3879 3425 3471
3469 3616 3635
4013 3410 3296
3947 3222 3487
3526 3743 3561
3477 4040 3167
3661 3486 3643
3636 3386 3709
3605 3849 3387
3598 3189 3776
3381 3768 3597
3238 4107 3179
3213 3846 3601
3718 3657 3432
3595 3462 3683
3287 3613 3778
3158 3836 3630
3673 3400 3673
3484 3403 3778
3374 3782 3574
3083 3878 3582
3575 3917 3329
3201 3861 3612
3537 3283 3785
3434 3773 3584
3319 3433 3828
3704 3320 3662
3554 3139 3806
3627 3759 3436
3786 3124 3645
3869 3746 3038
3600 3711 3466
3888 3267 3549
3492 4056 3071
3899 3633 3201
3494 3987 3295
3818 3780 3129
3783 3345 3603
3974 3594 3083
3701 3483 3606
3432 3966 3347
4003 3455 3191
3839 3785 3065
3113 3750 3701
3685 3922 3137
3570 3925 3342
3538 3197 3811
3524 3834 3510
3290 3213 3905
3237 3904 3530
3965 3594 3159
3896 3418 3431
3635 3865 3357
3275 3981 3439
3604 3996 3153
3380 3648 3705
3144 3634 3786
3654 3465 3652
3506 3511 3708
3295 3289 3898
4013 3298 3330
4006 3446 3187
3943 3684 3103
3804 3816 3116
3647 3839 3352
3497 3276 3827
3466 3331 3838
3230 3784 3670
3122 3962 3534
3062 3758 3695
3966 3478 3315
3781 3892 3064
3681 3932 3190
3604 3909 3266
3429 3344 3840
3369 3856 3547
3317 4068 3259
3193 3988 3445
3802 3858 3082
3797 3233 3625
3680 3457 3648
3576 3333 3761
3542 3218 3810
3528 3907 3425
3433 3323 3850
3487 4005 3264
3791 3583 3520
3211 3904 3538
3177 3898 3540
3086 3994 3446
3949 3203 3492
3942 3505 3280
3909 3568 3316
3455 4044 3172
3347 3536 3750
3344 4011 3356
3183 3752 3681
3893 3244 3497
3845 3201 3575
3789 3185 3635
3614 3128 3761
3551 3914 3385
3530 3259 3808
3500 3700 3620
3860 3549 3447
3835 3755 3232
3356 3687 3697
3244 3808 3610
3360 3795 3621
3631 3277 3722
3507 3499 3694
3107 3583 3808
3370 3601 3709
3754 3379 3651
3743 3827 3198
3734 3741 3423
3312 4061 3316
3700 3170 3685
3649 3800 3384
3873 3370 3507
3577 3712 3566
3313 3992 3398
3898 3213 3494
3343 3751 3641
3331 3305 3881
3974 3614 3002
3546 3870 3443
3315 3986 3399
4016 3463 3131
3877 3506 3405
3871 3642 3274
3727 3789 3334
3255 3321 3896
3242 3747 3664
3307 3265 3894
3888 3435 3428
3822 3576 3408
3356 3830 3573
3480 3817 3532
3267 4087 3185
3163 3959 3526
3926 3192 3504
3881 3292 3515
3489 3924 3346
3329 3474 3822
3247 3848 3588
3831 3810 3062
3767 3634 3421
3703 3414 3649
3649 3609 3528
3546 4036 3150
3479 3524 3706
3931 3421 3422
3127 3774 3674
3109 3813 3644
3651 3896 3247
3442 3921 3519
3439 3728 3651
3350 3928 3433
3975 3515 3226
3856 3517 3476
3801 3241 3613
3746 3242 3666
3641 3702 3540
3543 3547 3666
3353 3514 3794
3228 3746 3685
3820 3375 3558
3798 3792 3152
3567 3497 3703
3235 4002 3419
4062 3302 3151
3907 3660 3157
3872 3452 3501
3702 3327 3662
3245 3461 3840
3213 4022 3419
3515 3347 3794
3487 4030 3157
3563 4009 3179
3774 3883 3065
3569 4035 3036
3331 4044 3309
3695 3428 3655
3987 3570 3061
3816 3801 3148
3812 3778 3213
3647 3983 3161
3625 3121 3752
3624 3569 3594
3606 3884 3326
3569 3992 3224
3453 3748 3585
3427 3215 3856
3392 3441 3818
3416 3375 3825
3924 3701 3019
3081 3814 3654
3623 3864 3378
3354 3437 3820
3342 3529 3784
3324 3610 3771
3276 3789 3628
3193 3869 3596
3986 3557 3197
3922 3611 3176
3922 3565 3318
3893 3738 3105
3887 3382 3473
3748 3893 3102
3522 3962 3282
3493 3420 3773
3267 3448 3843
3996 3394 3370
3844 3731 3195
4037 3481 3115
3826 3164 3589
3725 3814 3280
3690 3338 3703
3608 3306 3774
3601 3456 3723
3587 3480 3672
3465 3563 3659
3886 3399 3475
3784 3217 3628
3546 3495 3743
3535 3730 3504
3366 3191 3894
4040 3443 3130
3905 3296 3448
3889 3571 3327
3642 3101 3737
3390 4065 3173
3826 3797 3093
3802 3667 3290
3580 3197 3775
3165 3559 3807
3462 3183 3843
3387 3927 3410
3903 3198 3518
3656 3356 3694
3996 3299 3393
3541 3921 3376
3499 3701 3567
3492 3570 3632
4002 3337 3332
3798 3677 3355
3392 4041 3301
