140005 3541.52
9609 8408 8048
9570 8629 8032
9435 8196 8509
8915 9201 8399
8812 8650 8898
8670 8686 8893
9423 8234 8508
8694 8958 8814
9577 8616 8076
9418 8254 8507
8704 8723 8883
9375 8863 8091
8714 8914 8772
9416 8267 8500
9477 8281 8407
9383 8325 8544
8730 8997 8712
9538 8340 8310
9605 8466 8058
9599 8365 8168
9365 8358 8538
9280 8869 8316
9222 8491 8662
8743 8739 8878
9377 8414 8518
9038 8444 8827
9573 8518 8157
8996 9096 8474
9530 8423 8285
8910 9178 8422
8775 8746 8874
9601 8478 8103
8816 8722 8860
8766 8666 8891
8740 8881 8815
8731 8956 8739
9148 9069 8290
9028 8798 8727
9597 8351 8189
9354 8420 8568
9569 8623 8056
9081 9162 8265
9153 8470 8744
8853 8934 8715
9417 8308 8494
9061 8819 8695
8873 8741 8839
8809 8790 8844
9514 8304 8384
9536 8505 8255
9467 8347 8431
8890 8813 8801
9173 9061 8374
9002 9133 8411
8869 9156 8477
9598 8429 8171
9449 8655 8354
8840 8681 8889
9401 8317 8502
9582 8496 8177
9525 8628 8137
8798 8732 8864
8700 8842 8837
9225 8980 8321
9324 8924 8096
8748 8907 8794
9259 8951 8389
9254 8749 8520
9114 9098 8378
8901 9166 8427
9484 8432 8360
8887 9182 8441
8906 9040 8593
9555 8293 8312
9588 8597 8067
9479 8547 8343
9145 9080 8301
9450 8262 8466
9396 8377 8495
9270 8395 8633
9432 8401 8426
8958 9171 8421
8711 8818 8847
8753 8879 8817
8832 8650 8893
9009 8690 8760
9005 8576 8850
9287 8552 8546
8801 8936 8748
9495 8709 8155
9164 8734 8619
9559 8451 8225
9474 8590 8246
8829 8703 8871
8820 9026 8672
8788 8979 8735
9227 8528 8639
9236 8999 8248
8795 8966 8720
9584 8436 8261
8972 9136 8455
8849 9043 8654
9321 8515 8579
8998 9083 8487
8976 9005 8603
9215 8804 8505
9035 9129 8366
9439 8508 8407
9176 8896 8544
8844 9008 8683
9385 8285 8560
9410 8410 8458
9057 8823 8658
9024 9148 8395
9472 8646 8206
9329 8909 8193
8760 8818 8833
9540 8632 8107
9394 8827 8237
9594 8433 8113
9201 8671 8609
9445 8830 8233
9017 8632 8807
8846 9003 8700
8792 9051 8687
9587 8434 8148
9240 8586 8636
9091 9126 8304
8771 8774 8867
8918 9192 8367
9504 8567 8252
8889 8888 8750
9605 8404 8160
9334 8684 8462
9109 8474 8765
8866 8661 8862
9428 8320 8489
9318 8540 8526
9078 9077 8412
9052 8948 8585
9047 8582 8783
8857 8792 8836
9518 8574 8222
8983 9034 8549
8824 8974 8708
9292 8846 8361
8912 8757 8788
8709 8947 8740
9458 8370 8443
9442 8737 8282
9232 8502 8657
9128 9138 8284
9087 8625 8737
8782 9064 8630
8783 8929 8771
8991 9121 8414
8968 8962 8652
9424 8455 8457
9357 8554 8491
9501 8289 8394
9430 8381 8446
9420 8511 8401
9178 9085 8249
9526 8607 8163
9509 8694 8117
9342 8559 8507
9388 8714 8347
9158 8676 8645
9541 8588 8142
9538 8600 8173
9465 8653 8276
9555 8658 8098
9294 8597 8534
9133 8912 8523
9123 8678 8692
8826 8785 8857
9562 8441 8212
9487 8665 8196
9273 8495 8597
8860 8910 8732
8757 8880 8799
9361 8494 8513
9004 9103 8451
9491 8719 8135
9489 8707 8186
9453 8660 8327
9352 8849 8262
8950 8670 8791
8823 8878 8820
8779 8731 8870
9542 8458 8258
9450 8603 8344
9412 8592 8370
9381 8584 8459
9209 9030 8315
9168 8579 8665
9151 8800 8571
9108 8899 8553
9553 8535 8226
9347 8634 8403
9074 9155 8336
8978 9193 8364
8806 9044 8632
9472 8743 8149
9467 8439 8405
9385 8794 8307
9112 8932 8511
8981 9167 8375
9533 8477 8271
9435 8699 8325
9369 8524 8492
9264 8448 8598
9041 9185 8302
9444 8550 8372
9360 8760 8308
9550 8354 8266
9350 8843 8300
9289 8717 8453
8750 8865 8821
8988 9190 8339
9071 8571 8768
9302 8466 8584
9249 8994 8268
8761 8944 8756
8963 9118 8456
8920 9145 8463
8875 9057 8592
