306 7.94877
14418 15961 17321
16262 15977 15692
14816 16146 16956
16436 15331 15747
16563 15356 15354
13179 16380 16767
14827 16123 17085
16388 15373 15275
14293 16267 16758
16116 16080 15576
16304 15674 15197
15576 16807 15185
16392 15512 14900
16357 15552 15041
14210 17180 15408
15956 16448 16097
15902 15664 16220
16097 15741 16169
16377 15990 14989
14260 16926 16173
15296 16245 16933
13647 16949 16358
15247 16954 15124
14822 16431 16599
16640 15298 15401
15708 15922 16684
16392 15593 14786
15414 16534 16538
14614 16872 16537
15565 16928 15752
16604 15496 14903
16196 16208 15285
17004 14198 14464
16175 16007 16055
16943 15378 15144
16102 16030 15755
14903 17044 15900
16053 16163 15411
14671 16846 16033
16615 15482 14705
16541 15701 14540
16425 15671 14697
15726 16571 15759
15107 16665 16139
15296 16646 16572
16235 15789 15990
15407 16557 16097
13610 16341 16949
16051 16218 15549
15700 16660 15964
15985 16615 14766
16002 16277 15958
15147 16818 15829
14617 16673 16573
16683 15367 15225
16172 15520 16337
15881 16545 15185
16360 15549 15798
15184 17155 15817
13749 16013 17120
15800 16342 16619
15437 16792 15966
15071 16803 16327
14290 16490 16699
