14588 1141.03
26497 26385 26699
26292 26523 26602
26363 26526 26581
27325 26477 25573
27433 26373 25700
26564 26143 26823
26600 26117 26870
26593 26139 26821
26540 26269 26826
26521 26144 26920
26514 26140 26945
27222 26255 26426
27274 26140 26557
27256 26224 26331
26585 26202 26819
27407 26449 25579
26518 26224 26903
27417 26394 25584
27285 26158 26496
27341 26160 26388
27319 26054 26681
27426 26387 25538
27232 25646 26991
27156 25902 26899
27090 25670 27097
27230 25682 26988
27186 25882 26882
27060 25695 27091
27096 25686 27050
27175 26176 26692
27291 25667 26911
27205 26145 26702
27394 26426 25595
27176 25683 27041
26538 26234 26864
27257 26208 26565
27112 25938 26954
27119 26076 26842
27254 25635 27019
27230 26234 26454
27120 26129 26783
27473 26201 26060
27132 25979 26941
27373 25662 26888
26354 26320 26943
26389 26381 26889
26521 26272 26882
26968 26183 26794
27275 26130 26544
27478 25430 26800
27291 25670 26902
26886 26194 26818
27345 25537 26906
27374 25501 26941
27047 26136 26865
27241 25753 26940
27270 25671 26954
27111 25650 27088
27475 26227 26033
27272 25675 26942
27259 25652 26974
27461 26263 26001
27240 25953 26802
27494 25480 26775
27445 26242 26026
27513 25450 26772
27477 26178 26070
27448 26237 26073
27352 26128 26445
27171 25878 26926
27423 25577 26897
27352 25671 26889
27404 25606 26902
27530 25449 26780
27442 26233 26120
27510 25325 26783
27047 25729 27147
27470 26220 26051
27244 25878 26859
26856 26341 26782
27151 26052 26835
27130 25841 26977
27355 26182 26343
27458 26176 26127
26470 26311 26858
26948 25596 27191
27134 25797 26956
27053 25590 27155
27082 25599 27117
27442 26202 26136
27195 25799 26935
26505 26327 26856
27225 25865 26865
27435 26164 26168
27388 25296 26974
27537 25967 26563
27494 25409 26858
26987 25772 27066
27630 25842 26415
27496 25460 26798
27008 25749 27091
27415 26397 25538
27233 25923 26827
27362 26468 25559
27441 26252 26109
27138 26013 26851
27256 25766 26923
26313 26354 26962
27192 25783 27007
27156 25828 26946
26950 25740 27129
26907 25754 27105
27296 26152 26499
27497 25471 26784
27336 26007 26740
27189 26136 26763
27377 25921 26800
27516 26044 26464
27412 25880 26809
27414 26047 26642
27579 25360 26740
27288 25947 26801
27166 25816 26945
27326 25844 26874
27267 26109 26703
26867 25610 27194
27293 26110 26652
27299 26054 26779
27421 25955 26767
26972 25807 27080
27541 26092 26383
27247 25951 26817
26329 26470 26806
26262 26353 26974
26998 26369 26643
26468 26341 26908
27494 25828 26707
27119 25688 27048
27440 25282 26912
26857 26344 26720
27520 26236 25953
26183 26330 27032
27494 26247 25976
27445 25271 26889
26256 26327 26994
27258 26157 26537
27453 26179 26110
27636 25999 26408
27464 26229 26079
27482 26205 26033
27178 26198 26689
27604 26083 26310
27646 26022 26339
27475 25816 26731
27599 25984 26470
27238 26224 26512
27627 25320 26682
27089 26293 26710
27030 26422 26591
27095 26327 26667
27594 26126 26307
27520 25961 26648
27587 26021 26428
27191 25659 27065
26807 26372 26715
27453 25890 26756
27595 25941 26479
27299 26102 26746
27640 25329 26646
27088 26293 26713
27449 26005 26566
27444 25223 26907
27236 26145 26646
