377162 3600
9929 7920 7302
9924 7963 7112
7555 7106 9643
7492 10034 7469
7050 7412 9755
6868 7556 9733
8102 7283 9430
6911 7779 9693
7943 7214 9523
7633 7149 9637
6961 7666 9727
8394 7201 9278
8213 7343 9390
7259 7297 9711
8351 7133 9301
7796 9911 7640
7127 7571 9721
9910 8038 7149
8119 9850 7528
8433 7348 9233
9847 8212 7124
7391 10018 7481
8067 7737 9446
7461 8116 9496
8284 8900 8911
8053 9696 8247
7635 7373 9624
7574 8403 9363
9583 8681 7568
9705 8521 7603
8901 9422 7874
7342 7947 9612
6983 7719 9713
7081 7404 9740
9478 8761 7915
9239 8822 8450
9496 8810 7702
9666 8453 7837
7954 9554 8404
8145 8008 9275
8887 9236 8148
7994 7848 9398
9834 8235 7342
9602 8381 8020
9444 8854 7668
7870 9513 8472
9853 8155 7377
7135 7655 9688
7564 9953 7693
7328 8704 9164
9074 9251 8026
7297 7668 9674
7643 9973 7653
7097 7861 9658
9149 8417 8682
8138 9820 7899
9523 8694 7820
8711 9470 7727
9889 8081 7266
9852 8191 7230
9086 8790 8539
7986 8667 9223
7675 9993 7628
9919 7992 7218
9252 9118 7785
8317 9342 8592
7059 7696 9700
8873 8830 8677
7010 7529 9742
8512 9629 8046
9360 8328 8396
8417 8286 9137
7164 7768 9684
8477 8247 9185
8905 8108 8931
9368 9007 7742
8330 9770 8049
7615 7681 9597
8737 9168 8426
9863 8211 7202
8253 9176 8750
7484 7614 9624
7876 9756 8118
8565 9453 8194
7476 9077 8956
9723 8389 7771
7756 9539 8493
7452 8469 9338
7473 8463 9324
9296 8436 8355
7884 9836 7925
7432 7518 9669
7374 8139 9545
9039 8323 8820
7116 7939 9642
8599 9430 8241
9135 8507 8554
8881 8873 8604
7366 7510 9672
9417 8601 8223
8544 7994 9175
7623 9999 7581
8176 8655 8977
7037 7731 9694
9351 8874 7969
9382 8806 8072
7000 7723 9700
7252 7756 9656
7595 10016 7571
7406 8931 9044
9773 8125 7685
9645 8672 7416
9882 8168 7248
8980 8921 8466
8205 7535 9384
7681 9982 7585
8406 9711 7913
7532 8023 9594
7594 7818 9567
8147 7601 9427
8158 9649 8267
9466 8605 8167
9839 7956 7510
7609 7389 9640
9274 9040 7982
7656 8449 9332
9744 8458 7445
7824 8778 9072
9913 8030 7284
8336 9721 7991
7228 8554 9260
8405 9675 8146
9568 8689 7805
9433 8863 7825
8604 9564 7986
9892 8109 7159
8168 7421 9414
8104 8199 9241
8373 9227 8569
7513 8844 9053
9795 8352 7391
8059 9243 8784
