69788 960.1
4003 3407 3160
3598 4002 2970
3398 3200 3874
3216 4135 3064
3135 3270 3920
2895 3658 3765
2953 3420 3886
2978 3966 3517
3238 4124 2992
3250 4120 3001
3988 3396 3241
3559 4044 3021
3748 3888 2984
3709 3940 2974
3039 3704 3742
3382 3285 3879
3140 4018 3395
2991 3612 3797
3830 3783 3145
3319 3237 3893
3864 3420 3534
3605 4000 3009
3332 4099 3131
3127 3506 3850
3570 4025 3013
2984 3693 3760
3997 3461 3113
3048 3794 3666
3700 3769 3366
3162 3308 3912
3924 3628 3117
3667 3360 3681
3402 4083 3165
3776 3865 3047
3798 3836 3140
3983 3436 3160
3811 3785 3031
3547 3530 3724
3976 3430 3271
3071 4064 3305
2999 3942 3549
3337 4097 3040
3294 4114 3115
3113 3488 3858
3238 4107 3179
3566 4030 3101
3315 4079 3196
3056 3719 3734
3003 3751 3705
3857 3743 3094
3502 3975 3413
3254 3264 3918
3824 3625 3377
3590 3511 3677
3726 3353 3623
3659 3969 3233
3372 3280 3888
3809 3648 3403
3391 4051 3293
3226 4111 3170
3121 3601 3810
3024 3735 3708
3342 3872 3522
3335 4111 3107
3737 3363 3617
3276 3843 3603
3646 3348 3696
3422 3765 3607
3902 3479 3437
3662 3675 3571
3008 3813 3671
3804 3706 3320
3627 3538 3627
3826 3744 3211
3486 3247 3813
3388 3850 3550
3154 3801 3663
3937 3599 3126
3530 3958 3259
3147 3535 3824
3896 3457 3440
3289 3207 3906
3270 3442 3837
3052 3898 3599
3248 3891 3543
3484 3226 3826
3602 3992 3054
3513 3257 3805
3415 3885 3487
3244 4016 3371
3623 3680 3587
3432 3305 3845
3749 3847 3111
3511 3233 3813
3582 4005 3058
3185 3514 3832
3085 3855 3627
3853 3760 3051
3509 3809 3489
3870 3664 3206
3258 4095 3162
3384 3255 3862
3960 3344 3361
3772 3667 3389
3265 3921 3512
3778 3746 3380
3710 3882 3148
3696 3933 3062
3458 3441 3769
3059 3732 3713
3462 3781 3573
3037 4010 3409
3891 3569 3349
3863 3637 3297
3656 3639 3593
3063 3815 3658
3474 3212 3829
3076 3447 3862
3092 3527 3826
3066 3740 3701
3159 3695 3755
3130 3780 3683
3928 3584 3141
3392 4041 3301
3108 3875 3585
3013 3829 3653
3413 3223 3848
3503 4058 3125
3327 3924 3479
3239 4117 3097
3841 3495 3508
3305 3231 3899
3760 3575 3512
3517 3994 3282
3446 3261 3847
3370 3296 3864
3215 3337 3896
3472 3798 3563
3575 4014 3078
3191 3289 3908
3377 3853 3548
3610 3450 3702
3578 4008 3050
3705 3870 3215
3328 3249 3889
3947 3562 3310
3791 3786 3155
3124 3796 3664
3017 3484 3866
3481 3827 3558
3273 3410 3871
3795 3773 3225
3875 3573 3364
3835 3620 3419
3677 3311 3661
3415 3585 3720
3174 4078 3283
3972 3438 3129
3637 3904 3289
3614 3543 3666
3550 3998 3182
3347 4069 3230
3289 3916 3482
3703 3920 3208
3694 3960 3070
3211 3287 3912
3542 3277 3798
3650 3268 3728
3235 3987 3427
3584 3758 3493
3357 3552 3747
3312 3698 3679
3552 4035 3122
3538 3340 3762
3521 3947 3424
3474 3844 3483
3189 3605 3773
3525 3671 3614
3355 3584 3753
3455 3203 3858
3514 3964 3355
3915 3413 3411
3692 3790 3392
3967 3456 3311
3885 3621 3315
3229 3579 3768
3580 3696 3518
3900 3612 3266
3764 3670 3407
3244 4096 3150
3680 3860 3336
3493 4068 3073
3203 3358 3882
3079 3602 3791
3871 3663 3219
3637 3386 3647
3469 3984 3346
3352 3897 3515
3204 3763 3639
3182 3651 3781
3912 3487 3384
3878 3526 3366
3407 4086 3027
3344 4087 3083
3526 3775 3530
3449 4047 3216
3081 3830 3641
3169 3314 3900
4001 3370 3223
3782 3486 3556
3752 3614 3502
3652 3354 3693
3099 4122 3087
3943 3478 3382
3921 3547 3358
3715 3776 3326
3496 3737 3555
3303 3637 3721
3563 3954 3364
3977 3490 3113
3491 3873 3454
3166 3775 3693
3143 3821 3644
3019 3668 3756
3477 3720 3578
3411 3293 3854
3534 3453 3745
3441 3445 3787
3642 3927 3254
