146027 3600
29991 25323 24738
29075 26729 23950
28391 23461 27828
26555 28320 25913
25034 24570 29694
24368 25845 28915
24495 26012 28912
24383 26207 28614
28836 26963 24013
28305 23729 27841
24774 26140 28753
24717 25612 29122
25723 27241 27400
28941 26820 24071
29169 26467 24667
26209 27370 27164
29894 25088 25242
29231 25959 25603
26819 28160 25789
24993 25489 29094
27593 27716 25627
26007 27677 27102
27957 23804 28138
26938 28124 25774
28354 27230 24496
28756 26978 24235
26611 27877 26363
26442 28301 25963
26526 27801 26549
28668 27153 24120
29466 25023 25850
28938 26926 24300
29316 26526 24268
25655 27615 27140
24880 24669 29653
24926 25997 28789
29261 24819 26290
25413 26755 28019
24979 24588 29690
29758 25171 25387
26245 27794 26810
25869 24484 29290
27125 27990 25861
27640 26213 26931
24833 26196 28458
28744 23637 27306
25852 28007 26589
28015 27514 24348
28038 24265 27843
27620 27750 25317
27441 27203 26411
25424 24637 29534
26093 28239 26127
25811 27595 27235
26769 23877 28891
25691 26494 28176
29793 25386 25005
24512 26104 28845
29868 25178 25183
26793 27963 26256
24744 26335 28569
29045 24760 26378
25892 26789 27807
26324 25435 28473
25906 27914 26870
29636 25189 25219
28194 23715 27901
26397 27897 26398
25764 24533 29593
25205 26668 28111
29243 26437 24602
24588 26078 28851
27890 23541 28273
28475 23469 27715
25019 26618 28185
27402 23975 28624
29781 25735 24717
28998 26694 24528
25926 27259 27389
26033 24323 29392
28432 26371 26341
26121 27820 26858
27685 23573 28437
26748 24612 28739
29934 24964 25015
27392 25241 27869
29377 24714 25924
28090 23498 28207
29654 24939 25802
27508 24292 28214
25182 24739 29616
24945 27086 27707
29948 25042 24986
25345 25266 29077
29035 26069 25427
26702 28262 25553
24944 24977 29511
27210 23841 28665
26928 27034 27185
25504 26107 28551
28890 24876 26538
24622 25550 29255
28284 27434 24397
28298 27312 24727
26076 26721 27683
25083 24646 29634
26178 26865 27663
28463 25307 26908
25378 24545 29606
27239 25708 27579
26165 27453 27276
29412 26068 24834
26576 24248 28967
28979 23784 27018
26664 23871 29012
28691 27048 24558
28648 26393 25165
26047 24032 29412
26732 27654 26470
27462 26578 27068
24799 25944 28897
29966 25103 24911
29674 24865 25482
29686 25630 24946
25274 24946 29490
25735 25531 28828
27721 23691 28425
28503 27331 24333
25938 27297 27361
28235 24118 27750
27138 27396 26561
29731 25095 25447
28710 23513 27331
27076 28054 25659
26698 26801 27375
28178 23864 27904
28923 26955 24118
25052 24850 29548
29285 26411 24465
29553 25830 24778
29523 25702 25052
26717 27497 26633
28913 23828 27035
24554 25670 29202
27259 24336 28487
24644 26914 27892
29852 25277 24962
25279 24899 29434
29710 25588 25075
24787 25604 28997
29398 25142 25760
25172 24575 29667
26156 25292 28695
25477 25001 29382
28852 23650 27262
27866 24002 28082
29109 26649 24859
27098 28104 25547
29711 24702 25814
27360 27415 26348
26482 27069 27082
26789 28141 26003
29917 25572 24850
26628 24840 28353
27845 27348 25968
24693 25675 29148
28544 26588 25508
26904 27860 26158
28560 26419 25947
27307 27618 25830
26870 24139 28797
