1824 187.446
18114 17823 17598
17969 17311 17899
17786 18449 16874
17341 18700 17144
17281 17427 18710
16788 18490 17888
16817 18506 17800
16865 18579 17687
16951 18392 17907
18106 17803 17626
16986 18662 17620
17057 18326 18043
17583 18572 16930
18065 18004 17300
16911 18494 17782
17230 17660 18600
17379 17383 18622
17382 17315 18656
17110 17597 18637
18026 17405 17693
17318 17484 18692
17394 18671 17118
17348 17603 18554
17220 17868 18400
17306 17630 18524
17838 17383 18036
17713 17435 18243
17030 18397 17872
17456 17347 18473
17092 17747 18445
17078 18334 17957
17419 17508 18580
17358 17906 18325
16889 18433 17864
17236 17549 18570
17832 18341 17026
17959 17361 17813
18007 18082 17373
17741 18442 17023
17486 17462 18447
17667 18491 16990
17730 17448 18124
17536 17544 18418
17802 18398 17055
17689 17496 18175
17776 17479 18110
17683 17582 18169
17670 18555 16933
17548 17733 18302
17266 17717 18509
17871 17414 17994
17340 18635 17278
17707 18486 17083
17481 17818 18281
17173 18245 17966
17222 18015 18261
17559 17318 18559
17507 17679 18421
17644 17532 18286
17157 18328 17862
17602 18544 17186
17176 18570 17530
17494 17343 18487
17392 18619 17248
17132 18661 17486
17849 17539 18023
17717 17791 18083
17848 18314 16965
16894 18421 17929
18052 18035 17520
18023 18075 17379
17423 18526 17417
17205 18464 17658
17982 18092 17253
17304 18644 17385
17008 18388 17922
17562 18665 17061
17634 17701 18152
17247 18190 18141
16998 18519 17758
17466 17457 18459
17371 17649 18490
17529 18601 17130
17822 17484 18063
17763 18458 17000
17752 18519 16945
16906 18460 17821
18060 17872 17406
17446 18616 17173
17437 17829 18253
17503 17785 18195
17568 17777 18154
17996 17799 17656
18034 17932 17589
17948 17893 17733
17354 18666 17158
17119 18577 17741
18040 18064 17338
17655 17325 18257
17613 17332 18350
17658 18479 17106
17450 17383 18502
17199 18608 17391
17442 17878 18206
17434 17967 18144
17432 17559 18455
17637 17336 18342
17964 17626 17744
17309 17856 18381
17914 17669 17844
17430 17851 18234
17862 18237 17431
17636 18546 16957
17818 17361 18164
17811 17555 18052
17517 17569 18372
17395 17755 18393
17477 17859 18230
17975 17575 17708
17415 18297 17755
17573 18586 17138
17328 18602 17349
18003 17452 17798
17857 17634 18022
17911 17903 17717
17376 17719 18477
17401 17983 18217
17089 18269 18044
17738 18011 17902
17623 17637 18317
17399 17600 18513
17252 18172 18049
17377 17809 18315
17189 18508 17600
17294 18346 17796
17877 17724 17899
17620 18488 17177
17390 18539 17331
17407 17599 18434
17204 18319 17947
17726 17620 18082
17917 18020 17627
17459 18593 17327
17367 18462 17584
17082 18313 17982
17181 18514 17653
17939 17514 17816
17911 18253 17235
17609 18524 17201
17705 17565 18131
17828 17918 17846
17716 18404 17222
17491 18522 17291
17919 17617 17911
17385 18030 18080
17891 17685 17991
17944 17657 17746
17555 17951 18046
17416 17786 18338
17239 18362 17834
17627 17944 18002
17016 18351 17977
17407 18373 17675
17872 18044 17644
17808 17836 18002
17759 17503 18103
17197 17872 18366
17505 17935 18118
17223 18537 17540
17488 17815 18201
17403 18412 17633
17287 18399 17777
17323 18598 17397
17452 18186 17953
17768 18341 17280
17675 17884 18066
17773 17958 17906
17802 18338 17210
17747 17522 18104
17773 18208 17607
17257 18111 18212
17017 18410 17898
17792 18370 17194
17538 18348 17677
17487 18610 17259
17345 18074 18076
17937 17974 17639
17138 18458 17713
17112 18231 18005
17575 18105 17942
17444 18438 17546
17647 18453 17216
17942 17762 17804
17920 17923 17715
17096 18254 17983
17488 18532 17320
18039 17882 17529
17795 18232 17494
17684 18466 17166
17391 18396 17667
17760 18416 17095
17932 17608 17830
17330 18589 17515
16999 18198 18047
17590 17805 18149
17540 18423 17482
17671 17771 18127
17979 18117 17369
17749 17913 17931
17666 18364 17454
17658 17996 17993
17579 17610 18353
17174 18641 17398
17547 18001 18026
17145 18449 17751
17895 18211 17299
17151 18397 17837
17393 18272 17917
17379 17666 18458
17024 18359 17936
17334 17990 18156
17873 18182 17462
17829 18039 17762
17687 17528 18160
17953 18220 17267
17128 18455 17722
17608 18441 17296
17498 18481 17414
17295 18239 17936
17595 18486 17312
17869 17768 17945
17901 18130 17446
17767 18003 17876
17697 18192 17686
17134 18079 18291
17586 17525 18379
17489 17942 18072
17604 17992 18030
17778 18307 17393
17270 17861 18354
17474 18425 17514
17484 18226 17944
17599 17759 18296
17576 18054 18017
17634 18110 17892
17525 18257 17773
17760 17938 17925
17522 17644 18351
17514 18149 17905
17233 18394 17811
17934 18202 17316
17887 18363 16962
17617 18523 17160
17905 18094 17507
17815 18057 17750
17639 18354 17536
17501 17916 18159
17604 18222 17824
17670 18398 17306
17846 18333 17117
17382 17802 18360
17220 17992 18309
17777 18263 17459
17496 18550 17263
17563 17847 18187
17478 17680 18387
17765 17799 18061
17674 17687 18130
17722 18067 17779
17301 18316 17920
17655 18387 17466
17369 17636 18521
17633 18005 17970
17585 17841 18144
17681 17909 18058
17699 18296 17575
17437 18512 17540
17813 18251 17377
17472 18289 17771
17277 18035 18150
17426 17822 18298
17781 18166 17648
17864 18141 17523
17144 18483 17660
17192 18553 17582
17426 18428 17614
17315 17843 18375
17381 17770 18435
17154 18217 18041
17098 18361 17866
17898 18166 17358
17312 18206 17969
16891 18476 17786
17724 18230 17563
17615 17457 18339
17342 18322 17739
17845 18280 17365
17755 18350 17448
17551 18117 17907
17780 18329 17269
17442 18131 18009
17106 18467 17751
17102 18600 17516
17928 18135 17333
17624 17693 18168
17909 18233 17293
17744 18381 17241
17132 18337 17856
17419 18462 17553
17710 18126 17809
17648 18146 17789
17831 17891 17906
17880 17697 17853
17747 18111 17704
17272 18079 18069
17122 18472 17689
17559 18498 17336
17299 18024 18153
17521 17769 18198
17955 18208 17060
17998 18069 17400
17941 18290 17140
17462 17990 18138
17765 18169 17662
17704 18261 17577
17733 18435 17089
17261 18460 17707
17703 18048 17830
17351 18065 18068
17770 18407 16999
17790 17647 18070
17454 18515 17522
17878 18156 17438
17820 18301 17256
17758 18376 17320
17629 18173 17849
17478 18158 17961
17539 17927 18097
18000 18037 17497
17922 17801 17747
17662 18389 17409
17578 18025 18015
17673 17682 18213
17565 18469 17327
17610 17759 18179
17880 18160 17434
17610 17695 18183
17283 18473 17641
17981 17879 17592
17752 18017 17859
17593 17912 18114
17354 18503 17557
17685 18286 17700
17646 18214 17792
17832 18241 17476
17423 17907 18240
17646 18266 17710
17028 18430 17777
17736 18026 17868
17664 18367 17386
17885 17928 17763
17786 18086 17745
17317 18071 18101
17690 17985 17997
17692 18451 17093
17705 18315 17473
17335 18036 18090
17703 17751 18115
17371 18167 17974
17194 18493 17597
17457 18432 17508
17710 18152 17691
17522 18061 17997
17384 18502 17545
17997 17978 17590
17857 18089 17543
17629 17828 18116
17381 17849 18303
17809 17971 17861
17416 17576 18522
17782 17951 17874
17546 18414 17490
17946 18028 17571
17702 17845 18007
17588 18243 17819
17335 18357 17751
17266 18216 17974
17654 18103 17885
17187 18495 17618
17496 18418 17566
17560 18379 17519
17445 17867 18165
17370 17955 18231
17282 18670 17176
17539 18474 17442
17022 18404 17854
17904 18016 17720
17859 18277 17352
