19744 1381
18731 17460 16995
17996 18393 16398
17441 16467 19126
16975 16633 19469
16499 19040 17433
15853 18418 18416
18094 18362 16471
17187 16532 19356
18299 18206 16438
15921 18322 18501
17606 16572 18834
15879 18207 18643
15992 18298 18591
15949 18486 18351
18126 18329 16516
16537 19031 17293
16180 18769 17944
15956 18134 18664
17491 16511 19060
17983 17425 18123
17498 17080 18899
17447 16482 19116
16915 18817 17188
16017 18203 18629
17141 16780 19344
18527 17849 16628
17553 17960 17730
16199 18686 18081
18601 17564 17024
18267 18060 16608
17569 18345 17066
17384 17170 18976
17049 16623 19413
18627 17701 16739
17292 16497 19264
17194 16729 19303
17058 16813 19376
18160 18289 16573
16877 16925 19365
16084 18258 18530
17652 18450 16785
15855 18235 18602
17947 18059 17156
17222 17926 18129
16251 18245 18479
17182 18503 17395
17928 18091 17056
18437 18010 16551
17472 17832 17949
17533 18123 17613
16178 18523 18289
18249 17972 16965
16384 18534 18117
17506 16797 18946
17097 16738 19351
18674 17505 17084
17336 16855 19138
18028 18005 17174
18558 17720 16811
16044 18221 18572
16470 19019 17439
18308 17975 16680
16607 18109 18461
17885 18195 16942
16567 18746 17881
16581 18700 17758
17316 16995 19133
16778 18810 17419
16982 16670 19455
18666 17555 17034
18586 17675 16832
16783 18877 17357
17157 16604 19385
18482 17795 16848
17126 16864 19303
18137 17043 17817
16869 17625 18706
16028 18343 18487
16322 18395 18296
17832 17846 17583
17073 17188 19083
18165 17392 17784
16520 18998 17493
16859 18465 17805
18034 17377 17900
16155 18379 18432
17402 17111 18929
16899 17470 18852
17057 18727 17331
16108 18623 18172
17206 16904 19262
18533 17824 16699
16804 17296 19098
16905 18306 17927
16374 18735 17936
17843 17734 17921
16597 17909 18582
16480 18561 18020
17235 17416 18726
16319 18783 17875
18018 17149 18096
17318 17065 19053
18609 17491 17200
17910 17979 17375
17159 16937 19272
16410 18834 17720
16819 18656 17504
16977 16692 19437
17241 18121 17907
17874 17893 17426
18260 18031 16724
16940 16718 19424
16485 18842 17691
18079 18157 16687
16942 16902 19318
17350 17046 19105
18122 17407 17709
16506 18608 18013
18327 18035 16657
17275 17181 18966
18421 17977 16643
17429 16983 19068
17267 16836 19282
16957 17120 19199
17783 17032 18398
17026 16584 19435
16584 19011 17341
17026 18440 17837
17021 16752 19413
16621 18895 17590
17625 16884 18682
17773 17784 17796
18473 17658 17132
18389 17650 17276
18351 18135 16534
17363 17288 18819
17683 17231 18461
18376 17575 17385
17031 17276 18986
16436 18943 17571
17168 18222 17972
16827 18853 17110
16370 18983 17538
16483 18716 17976
18047 17140 17984
17821 17153 18277
18440 17950 16545
16412 18358 18247
18431 17561 17206
17651 17383 18366
18497 17707 17049
18155 17730 17283
17278 16823 19250
17673 17213 18671
16460 18886 17601
17645 17746 17994
17328 17055 19044
16762 17438 19003
17227 16955 19240
17090 16704 19396
16363 18757 17916
17752 18068 17256
17956 17883 17556
17068 16598 19423
16544 18990 17531
18341 17194 17519
17175 16909 19249
16639 17741 18779
17072 17335 18956
16988 16647 19461
17041 16663 19428
17900 17322 18153
18476 17826 16818
17005 16653 19438
16798 18549 17822
18092 18147 16752
17145 17218 19028
16345 18877 17733
17818 18077 17191
16570 18560 17864
16634 18962 17460
16363 18933 17643
17116 16642 19408
16163 18420 18408
17701 16914 18607
17894 17009 18261
17150 16773 19285
16919 17373 19037
18694 17504 16910
18506 17837 16747
18278 17989 16779
17254 16844 19237
17012 17237 19075
16399 18192 18567
17802 17268 18184
16568 18908 17478
18458 17793 16871
17965 17609 17715
17344 17450 18627
16844 18183 18107
16589 17165 19213
18592 17652 16793
16949 17690 18609
16690 18098 18462
18033 18207 16764
17099 16842 19326
18485 17871 16684
17353 16944 19125
17199 17449 18888
16863 18285 18027
16101 18280 18512
17231 16876 19227
18541 17536 17145
17134 16849 19290
16064 18630 18149
17469 17522 18332
17111 17241 18993
16305 18432 18233
16268 18215 18539
18719 17479 16902
17543 18326 17250
17168 18674 17191
17375 17280 18816
17901 17262 18211
17156 16998 19231
16350 18866 17726
17602 17400 18254
17016 17358 18963
16936 18634 17364
18114 18008 17093
16619 18666 17744
17460 18259 17384
16258 17933 18651
18267 18166 16587
18369 17804 17123
18398 17903 16919
17067 16796 19362
18048 17642 17641
16444 18957 17563
17204 18574 17312
18286 17663 17303
16737 17579 18839
18008 18222 16716
18453 17937 16662
16749 18893 17487
18715 17472 16990
18233 17191 17799
16558 18916 17525
16095 18217 18550
18402 17545 17216
16124 18624 18141
16753 17596 18800
16728 18546 18003
16925 17923 18420
17692 18272 17137
18194 18103 16746
17863 17029 18227
17657 17086 18679
16069 18239 18556
16888 18643 17431
17586 17098 18687
18412 17461 17480
16434 18295 18341
17394 17021 19016
18639 17502 17102
17135 17568 18622
17297 18386 17552
16216 18542 18283
16702 18590 17859
16661 18510 18071
17579 16893 18918
16648 17671 18743
18689 17511 16971
17917 17988 17323
16256 17945 18773
17862 17515 18061
16973 18084 18101
18336 18042 16594
17718 17859 17681
16121 18333 18446
17787 17754 17674
16581 18976 17462
16740 18863 17501
16850 17554 18874
18256 18216 16519
17413 18222 17512
18190 18081 16804
16025 17975 18695
16278 17903 18656
18273 18040 16647
16406 18051 18500
17848 18182 17008
18062 18138 16928
16317 18521 18136
17521 17157 18863
17270 16974 19156
16644 17633 18810
17743 17980 17568
17294 16897 19165
17450 17009 18942
17959 17999 17228
18615 17545 17041
16424 18336 18270
18503 17463 17271
17661 18141 17442
18166 17303 17813
16824 18313 18219
18647 17625 16934
17116 16705 19346
17666 17252 18660
