146 7.28133
17862 17613 17439
17918 17515 17492
18054 17427 17272
18037 17328 17400
17950 17486 17425
17851 17278 17701
17570 17672 17749
17558 17996 16940
17815 17571 17473
17818 17362 17717
17752 17337 17761
18072 17307 17433
17622 17990 16842
17930 17348 17595
17985 17357 17569
17796 17612 17624
17464 17431 17966
17822 17496 17659
18036 17402 17407
17896 17693 17248
17803 17577 17650
17619 17072 17932
17796 17734 17523
17206 17872 17695
17866 17536 17470
17678 17921 17221
17431 17084 18125
17625 17626 17830
17990 17410 17338
17878 17722 17225
17256 17565 17991
17701 17179 17888
17499 17027 18073
17762 17845 17373
17742 17961 17085
17269 17858 17648
17817 17546 17554
17799 17832 17178
17775 17622 17592
17506 17765 17649
17261 17461 18065
17984 17606 17362
17865 17546 17545
17758 17217 17803
17732 17758 17468
17563 17239 17986
17892 17478 17691
17773 17754 17429
17655 17893 17373
17526 17763 17670
17925 17832 17091
17562 17326 18036
17647 17866 17536
17501 18050 17015
17870 17648 17422
17749 17893 17214
17684 17510 17778
17295 17649 17896
17273 17690 17858
17246 17565 18004
17891 17706 17315
17688 17284 17825
17630 17451 17908
17427 17238 18095
17205 17977 17505
17001 17629 17959
17746 17686 17681
17669 17816 17445
17583 17819 17641
17733 17500 17767
17693 17422 17782
17520 17562 17856
17495 17058 18038
17319 17567 17924
17292 17712 17840
17139 17851 17701
17850 17729 17257
17623 17940 17202
17511 17627 17779
17279 17540 17972
17261 17725 17842
17946 17623 17425
17809 17617 17561
17543 17501 17893
17528 17723 17765
17508 17621 17898
17487 17833 17703
17471 17549 17902
17430 17630 17832
17384 17652 17890
17102 17723 17889
17040 17506 18072
17853 17491 17560
17762 17580 17683
17716 17821 17426
17716 17513 17753
17645 17450 17885
17515 17990 17288
17229 17702 17852
17792 17798 17323
17708 17860 17287
17672 17669 17749
17611 17488 17866
17498 17831 17605
17278 17562 17974
17783 17386 17742
17713 17278 17856
17697 17641 17688
17086 17979 17582
17812 17437 17715
17703 17702 17569
17512 18014 17209
17469 17525 17940
17187 17467 18047
18193 17159 17198
17817 17618 17452
17784 17842 17412
17768 17494 17740
17753 17253 17810
17694 17776 17449
17678 17669 17727
17434 17628 17846
17350 17619 17910
17229 17848 17685
18102 17324 17393
17859 17696 17361
17686 17716 17545
17679 17286 17821
17618 17440 17964
17465 17655 17831
17429 17658 17861
17130 17733 17830
18023 17343 17415
17849 17751 17405
17841 17621 17434
17771 17630 17622
17705 17377 17776
17685 17775 17576
17681 17752 17697
17669 17385 17785
17656 17536 17772
17387 17512 18044
17965 17426 17422
17794 17496 17665
17769 17742 17492
17665 17355 17803
17564 17914 17429
17504 17671 17794
17470 17445 17932
17456 17527 17917
17095 17961 17540
17031 17865 17714
18030 17207 17463
17927 17417 17569
17709 17589 17738
17658 17523 17864
17650 17567 17841
17620 17893 17486
17407 17688 17858
17379 17439 18104
17362 17938 17415
17288 17878 17598
17261 17928 17567
17243 17845 17684
18185 17235 17256
17858 17699 17326
17815 17506 17606
17719 17330 17805
17668 17809 17511
17623 17649 17759
17479 17324 18092
17421 17410 18041
17413 17823 17824
17335 17565 17950
16937 17908 17735
18016 17324 17421
17672 17680 17715
17577 17913 17326
18138 17331 17226
18040 17443 17181
17799 17589 17564
17662 17282 17927
17521 17917 17249
17488 17797 17680
17308 17415 18108
17133 17919 17592
17824 17559 17477
17817 17609 17462
17539 17903 17564
17442 17410 17984
17297 17303 18135
17291 17836 17805
17267 17640 17939
17105 17861 17734
17064 17924 17645
18153 17299 17370
17959 17504 17424
17926 17663 17420
17926 17496 17443
17871 17526 17558
17867 17533 17534
17673 17859 17296
17667 17631 17754
17610 17782 17599
17494 17399 18074
17491 17663 17816
17464 17724 17790
17396 17908 17556
17223 17700 17950
18170 17375 17128
18090 17333 17140
17962 17404 17443
17953 17453 17468
17864 17488 17593
17765 17675 17539
17579 17967 17111
17575 17822 17551
17440 17481 17989
17434 17844 17702
16977 17829 17813
17909 17485 17529
17818 17347 17738
17775 17408 17750
17730 17508 17713
17587 17594 17851
17572 17707 17717
17419 17850 17584
17367 17186 18144
17359 17964 17463
17295 17949 17542
17168 17473 18079
17157 17618 17984
17132 17472 18085
17083 17818 17832
18024 17595 17336
18017 17257 17558
17951 17352 17586
17950 17397 17489
17780 17403 17720
17743 17441 17741
17592 17686 17721
17455 17442 17983
17393 17499 17994
17388 17624 17889
17365 17587 17913
17290 17870 17640
17275 17539 17994
17266 17610 17971
17054 17881 17652
16988 17521 18048
