116933 1620.18
4035 3374 3227
3578 4023 2932
3506 3142 3834
3266 3256 3929
3215 4140 2989
2938 4071 3313
2953 3985 3493
3599 4003 2958
3570 4025 3013
2977 3910 3565
3493 3201 3830
2978 3970 3506
3135 3270 3920
2993 3991 3477
3531 3188 3822
3250 4120 3001
3337 4122 2980
3054 4077 3298
3421 4096 2962
4017 3540 3149
3543 3162 3803
3296 3326 3882
3245 4118 3024
3263 4139 2996
2997 4007 3434
3146 3720 3729
3897 3684 3240
3071 4046 3378
3386 3231 3885
3927 3511 3396
3063 3674 3753
3086 4077 3277
3008 3869 3611
3040 3489 3828
3383 3463 3782
3602 3172 3773
3192 3552 3807
3632 3993 2974
3360 4105 3083
3414 3336 3844
3768 3938 3048
3241 4129 3040
4025 3402 3307
4002 3352 3371
3012 3818 3673
3029 3765 3670
3992 3503 3244
3407 4086 3027
3372 3280 3888
3077 3818 3628
3468 4061 3140
3727 3226 3652
3486 3206 3842
4033 3361 3289
3283 3928 3515
3149 3476 3855
3625 3992 3077
3861 3703 3320
3836 3735 3243
4009 3440 3346
3805 3866 3150
3675 3626 3562
3706 3601 3593
3467 3321 3790
3456 3468 3751
3502 3151 3845
3481 3542 3714
3787 3891 3072
3244 3681 3709
3409 3184 3866
3374 3842 3552
3362 3209 3892
3228 4089 3170
3950 3572 3235
3584 3913 3336
3195 3534 3799
3225 4028 3358
3152 4037 3339
3636 3621 3605
3094 3976 3491
3020 4059 3362
3962 3546 3195
3239 3318 3906
3216 4135 3064
3311 3881 3540
3260 3312 3908
3257 3726 3705
3537 3894 3450
3994 3397 3350
3287 3873 3576
3103 4016 3413
3902 3564 3394
3110 3794 3663
3347 4113 2978
3891 3686 3303
3066 3982 3488
3968 3570 3159
3813 3466 3525
3119 3575 3819
3831 3693 3352
3935 3593 3282
3358 3146 3895
3608 3248 3758
3413 3166 3874
3596 3999 3040
3566 4030 3101
3498 3999 3249
3696 3235 3717
3504 3258 3819
3471 3996 3287
3459 3909 3455
3867 3761 3091
3697 3700 3470
3581 3755 3511
3569 4035 3036
3423 3523 3763
3789 3722 3374
3775 3652 3460
3252 3821 3595
3818 3274 3578
3754 3797 3327
3947 3477 3310
3441 3357 3817
3044 3824 3632
3509 3925 3417
3711 3546 3598
3702 3767 3415
3797 3764 3266
3875 3353 3531
3801 3557 3496
3630 3964 3133
3352 3859 3571
3268 3269 3913
4011 3497 3215
3274 3614 3745
3871 3650 3308
3045 4055 3352
3413 3656 3681
3503 4058 3125
3776 3899 3095
3419 3989 3300
3249 3404 3878
4034 3383 3263
3278 4117 3034
3736 3715 3404
3786 3176 3579
3607 3707 3574
3488 3221 3825
3731 3743 3420
3302 3806 3588
3127 4074 3269
3952 3387 3375
3878 3433 3499
3489 3943 3359
3370 3394 3850
3254 3264 3918
3852 3582 3427
3842 3777 3177
3122 3962 3534
3863 3399 3529
3641 3838 3445
3428 3972 3423
3772 3679 3446
3532 3550 3690
3329 3466 3794
3958 3624 3202
3882 3690 3220
3024 3531 3825
3938 3660 3154
3922 3582 3296
3680 3423 3686
3206 3854 3591
3982 3530 3186
3827 3783 3199
3663 3645 3568
3156 3482 3827
3748 3945 3056
3668 3711 3535
3615 3375 3743
3721 3818 3381
3090 3456 3858
3183 3901 3551
3358 3413 3805
3397 3839 3543
3322 3588 3725
3288 3904 3510
3420 3748 3558
3517 4042 3063
3587 3284 3747
3693 3968 3087
3682 3959 3166
3494 3741 3614
3400 3424 3795
4027 3450 3121
3735 3907 3155
3647 3787 3387
3300 3771 3634
3777 3731 3384
3398 3215 3877
3305 3738 3674
3181 3447 3859
3740 3846 3261
3324 3365 3872
3934 3641 3162
3866 3678 3323
3849 3561 3443
3395 3661 3679
3944 3484 3402
3783 3355 3560
3765 3307 3636
3687 3343 3688
3317 3223 3910
3248 3498 3801
3101 4102 3210
3733 3490 3626
3555 3931 3364
3539 3605 3645
3435 3289 3856
3992 3443 3305
3210 3779 3637
3140 3555 3809
3550 3710 3583
3201 3861 3612
3978 3577 3118
3716 3677 3467
3173 3867 3609
3976 3368 3407
3889 3548 3480
3099 3812 3646
3856 3559 3432
3129 4059 3329
3608 3980 3131
3867 3520 3518
3412 3293 3852
3373 3277 3863
3715 3827 3317
3571 4024 3066
3714 3676 3503
3516 3916 3432
3307 3179 3914
3578 4010 3146
3712 3921 3111
3304 3597 3759
3561 4049 3057
3574 3391 3741
3573 3554 3676
3564 3643 3617
3935 3635 3191
3814 3829 3183
3725 3809 3366
3113 3455 3869
3670 3774 3476
3501 3348 3780
3403 3151 3875
3587 3215 3802
3609 3242 3755
3931 3649 3173
3846 3763 3153
3804 3733 3333
3660 3784 3390
3596 3927 3222
3558 3855 3500
3477 4075 3075
3276 3614 3738
3885 3752 3179
3844 3648 3400
3823 3630 3436
3620 3966 3184
3576 3371 3756
3541 3851 3523
3528 3918 3383
3451 4002 3274
3291 3315 3896
3904 3346 3466
3854 3695 3351
3496 3180 3828
3416 3338 3839
3377 3341 3857
3177 3323 3900
3690 3834 3329
4029 3428 3180
3605 3515 3693
3552 3971 3206
3518 3831 3527
3354 3525 3761
3219 3265 3918
3972 3369 3388
3745 3486 3621
3343 3984 3381
3211 4104 3143
3448 3602 3696
3655 3849 3384
3623 3637 3619
3762 3577 3548
3753 3592 3567
3652 3917 3293
3592 4022 3105
3514 3458 3699
3463 3665 3619
3917 3668 3252
3340 3241 3900
