5135 420.282
27307 25408 25899
26957 25044 26614
26871 26214 24832
26312 26439 25713
25642 25827 26799
25569 25865 26664
25811 25847 26713
25751 25670 26746
25687 25718 26720
25718 25862 26688
26995 26134 24953
25872 25928 26655
26967 26144 24994
26861 26208 24907
25737 25681 26742
27175 25965 25102
26590 26362 25204
27081 25086 26368
26370 26411 25632
26873 25050 26622
26504 25204 26657
27000 26084 25618
26875 26197 25022
27108 26078 25135
27070 25108 26429
26997 25090 26591
26886 26203 24887
25910 26256 26248
26979 25238 26481
26419 26348 25759
27229 25957 25593
26682 26260 25334
27273 25362 26022
26844 25338 26520
26522 26361 25638
26993 25216 26509
27188 25347 26113
26854 26200 25046
27258 25816 25072
26667 26307 25683
26787 26120 25338
26785 26135 25258
27009 25121 26556
26738 26206 25370
27198 25946 25665
27247 25529 25842
26617 26337 25149
27042 25134 26470
26664 26326 25179
26554 25191 26666
27239 25543 25904
26893 26188 24862
26499 26373 25755
26830 25261 26569
27295 25412 25814
27259 25748 25569
27119 26063 25540
26928 25230 26525
25979 25975 26567
26871 25142 26632
27145 26026 25036
26569 25779 26516
26865 26129 25166
26230 26242 26146
26320 26407 25704
26575 26272 25747
25891 26331 26164
26670 25442 26541
26687 26256 25375
26337 25919 26457
26437 26146 26060
25922 26296 26166
26984 26163 24842
26803 25416 26550
26951 26161 25067
27287 25746 25794
26771 25298 26567
25993 25759 26715
27008 25621 26288
27204 25378 26082
26829 25279 26555
27124 25887 25783
26818 26136 25221
26972 25312 26489
26691 25156 26646
26828 26126 25277
26093 25706 26604
26389 26389 25835
27182 25384 26079
27251 25502 25803
26825 26132 25286
27123 25999 25701
26672 26290 25228
27054 26101 25433
26933 26117 25496
26902 25634 26355
26211 26065 26401
27111 25734 25923
26026 26320 26109
27064 25474 26279
25936 26005 26622
26453 25932 26373
25939 26358 26061
26108 26294 26110
26651 25277 26612
26937 25949 25920
26074 25672 26624
26020 26378 25988
26927 26113 25511
27262 25758 25401
25883 26228 26292
27030 25195 26466
26040 26395 25957
26943 26180 24895
26932 25152 26594
26969 26100 25468
27244 25748 25577
26976 25261 26493
26304 25856 26521
26233 26390 25769
27290 25550 25573
26144 26407 25837
27293 25395 26000
26636 25568 26532
26265 26283 26040
26915 25177 26562
26737 25168 26637
27195 25694 25958
26399 26381 25731
26056 25781 26616
25967 25824 26612
26902 26191 24854
26976 26093 25483
26659 26185 25728
27011 25357 26414
26169 26187 26396
26769 26216 25241
26003 26239 26269
27173 25742 25863
27100 25888 25823
26645 26176 25734
26162 26088 26412
27248 25942 25528
26461 25852 26443
26755 26279 25241
26813 25881 26118
27215 25930 25668
26668 25577 26476
27221 25892 25680
27233 25726 25854
27135 26006 25486
26352 25885 26485
26036 26325 26103
25967 26288 26150
26691 26115 25516
26408 25968 26340
26676 26270 25300
26529 25682 26545
26245 25457 26642
26012 26334 26061
26853 25711 26307
26517 26198 25976
26545 26155 26012
26986 25607 26302
26790 25799 26183
27140 25865 25794
25879 26273 26199
25954 26311 26164
26115 25757 26597
27207 25789 25817
27191 25769 25827
26376 25690 26565
27177 25403 26088
26900 25509 26357
27016 25609 26254
26878 25784 26169
26301 25968 26433
26113 25640 26650
25913 26318 26126
26959 25463 26396
26857 25898 26077
26492 26053 26246
26892 25555 26389
26217 26169 26373
26199 25841 26555
26430 26121 26092
26612 26313 25732
26365 25907 26444
26288 26237 26142
27061 26071 25462
27020 25821 25939
26995 25454 26443
26414 26033 26323
26923 25484 26386
27248 25519 26027
27005 25991 25805
26991 25805 25954
26485 26276 25946
26835 26109 25835
27011 25186 26553
26227 25546 26654
25923 26011 26624
26192 26044 26422
26897 26056 25856
26184 26182 26333
27013 25953 25831
26181 25963 26512
27138 25596 26230
26891 26172 25148
27040 25617 26239
26904 25137 26603
27067 26061 25589
26258 26078 26365
26134 25793 26580
26717 25965 26156
27164 25982 25589
26081 25934 26552
26934 25995 25911
27052 26079 25442
26245 26212 26286
26626 25648 26553
26044 26078 26492
26827 25522 26422
26159 25701 26612
26059 25862 26572
26479 25914 26351
26579 26325 25679
26654 26131 25853
26070 26052 26540
26891 25872 26032
26778 26046 25967
26065 25888 26557
26012 26282 26155
27126 25877 25765
26277 26194 26304
26131 26039 26479
26634 25924 26279
26671 26116 25929
26617 26149 25955
26123 26376 26048
26330 26049 26420
26748 25667 26322
26381 26015 26424
26284 26064 26384
26151 26225 26314
26887 25492 26404
27023 25169 26480
26930 25307 26520
27190 25432 26071
27035 25642 26210
26358 26219 26250
26361 26096 26360
26906 25860 26124
26790 25813 26157
26768 25789 26229
26690 25797 26461
26532 25817 26448
26555 25810 26416
26121 26266 26140
26876 25308 26503
26418 26017 26315
27026 25366 26404
26932 26087 25535
26146 25977 26535
26784 26023 25968
26846 25612 26376
26238 26002 26480
26898 25179 26561
26730 25299 26552
26948 26112 25456
26140 26012 26500
26977 25371 26452
