15921 2584
29208 26326 26006
28010 27920 25194
27204 28287 25610
26628 24783 29043
26402 25160 29110
25688 26544 28292
28206 27812 25239
26562 24900 29066
25826 26125 28647
26738 24785 29003
26656 24859 29020
27704 28042 25570
25793 26036 28716
29030 26550 26069
28240 27771 25288
28152 27826 25222
26968 26354 27853
28805 26757 26014
26704 26200 28154
26952 27147 27215
25861 26269 28526
29168 26327 26089
26937 26738 27467
28035 27891 25474
28223 27687 25449
29185 26341 25943
26133 26408 28259
29149 26387 25969
28104 27640 25592
27940 27744 25663
26052 26529 28230
27183 26518 27442
28984 26426 26194
27608 25795 27768
27262 28263 25640
27394 28236 25702
28947 26676 25983
25911 25882 28787
26457 27045 27274
27119 25617 28325
27763 26613 27171
26777 24819 28967
28281 27327 25827
26111 25824 28726
26828 27002 27286
27310 25061 28318
26007 26179 28571
28612 26016 26695
28847 26430 26517
28689 26638 26270
28314 27708 25300
27992 25447 27661
25773 25886 28744
28256 27730 25320
26474 25194 29103
25707 26167 28693
27981 27309 26151
27676 25420 27888
26170 26445 28189
26300 25497 28864
27295 26634 27407
28729 27035 25767
28659 26933 25958
27244 27534 26476
26568 25396 28850
27570 25513 27916
26747 26886 27502
25727 26183 28615
27106 27111 27151
26647 24964 29015
27968 25757 27427
28622 27187 25734
28904 26210 26464
27016 25587 28417
26285 26512 28089
28483 27489 25345
26852 24947 28938
26733 24927 28983
26479 25320 28891
28092 27839 25371
27361 27015 27057
26444 26491 28016
26833 25541 28544
27909 27667 25889
28921 26425 26365
28710 27068 25824
27535 27851 25908
27036 25131 28624
26788 25272 28704
27258 25957 28006
29121 26312 26145
27799 26497 27188
27047 26858 27340
27172 28084 25924
27487 28198 25720
28334 26095 27027
27786 27087 26783
27354 27231 26833
26384 26575 28042
27089 25096 28514
25977 26197 28551
26688 26999 27349
26544 26796 27638
26497 25818 28505
28643 26950 25885
27953 26875 26743
28488 27364 25518
27124 25016 28537
28671 26554 26352
27227 25413 28199
26076 25685 28784
26414 25600 28802
25887 25975 28742
28123 26765 26543
28266 27271 26052
26533 27355 26954
29010 26651 26062
28436 27407 25591
27735 27158 26586
27482 28022 25871
27174 27340 26813
27877 25946 27310
26903 26186 28138
28368 27072 26248
28831 26747 25922
26614 24973 29032
26182 25519 28906
26714 26269 28071
27865 27972 25648
26273 25565 28842
29062 26323 26285
27407 27041 26998
27698 28034 25841
27259 25300 28294
28033 25922 27327
27819 26003 27388
27951 27935 25537
27212 26275 27683
27380 26977 27078
28393 27506 25442
28753 26922 25871
28962 26366 26310
27401 28219 25646
29131 26372 26104
25842 26411 28430
28282 27056 26326
26767 25530 28723
26925 25212 28670
28243 27551 25580
26658 25246 28826
26041 26111 28557
26792 26705 27702
27216 26682 27378
27520 27181 26847
27555 28105 25772
28043 26806 26715
28587 26105 26674
28304 26290 26974
28219 25994 27092
26521 25201 28920
28047 27026 26573
27419 27350 26685
26318 25466 28890
28396 26941 26242
25989 25876 28716
27832 27193 26444
28415 27243 25939
26864 24826 28864
26253 26165 28477
26803 25103 28890
26217 25492 28873
27128 26294 27940
27052 27019 27229
27346 26389 27603
28565 26350 26764
27452 27717 26336
28161 25879 27110
27841 27464 26201
26663 26832 27566
26633 25356 28836
27148 25557 28221
27719 25893 27667
26917 26849 27489
27618 26345 27360
28056 27768 25551
26678 25646 28396
26240 25692 28761
28593 27077 25976
27233 24991 28469
27248 28250 25708
28426 26280 26895
26492 25121 29080
28575 27209 25795
28603 26536 26439
27442 27392 26619
26084 26407 28341
27899 27908 25602
27144 27226 26870
26350 25711 28655
27591 28086 25778
26185 26713 27904
29075 26485 26058
27287 26133 27846
26227 25786 28715
27731 27438 26389
27631 27262 26629
26390 26028 28426
27584 25453 28052
27135 25327 28462
26031 26242 28485
27755 26893 26968
25750 26145 28644
27282 25270 28303
27913 27812 25679
27624 25480 27933
26624 25028 28977
28114 27523 25712
26666 26261 28175
28497 26771 26317
25929 26277 28472
29090 26452 25997
27854 27088 26598
