484472 3600
4081 3229 3122
3488 2976 3832
3420 4078 2743
3224 3084 3947
3221 4149 2855
2831 4066 3277
3386 4085 2773
2873 3780 3683
3405 4080 2819
3478 4062 2904
3394 4084 2849
3468 2994 3851
3320 4106 2875
3428 4077 2819
3659 3012 3724
3296 3243 3902
2919 3884 3611
3212 4144 2920
3180 4142 2955
3139 3226 3933
2882 3927 3557
3723 2982 3686
3548 3039 3802
3179 4145 2930
3039 3331 3894
3531 3022 3812
3048 3655 3759
3272 4113 3012
4072 3287 3110
3654 3070 3724
2906 4020 3397
3769 3120 3645
3215 4140 2989
3238 3461 3841
3629 3250 3713
3109 4146 2871
2944 3901 3597
2930 3990 3491
2964 4086 3262
3970 3451 3280
4018 3257 3382
3661 3987 2997
3473 4066 2940
3074 3621 3785
3543 3131 3810
3454 3033 3846
3504 3699 3580
3124 4045 3359
3380 4098 2858
3979 3597 2943
3781 3896 3004
3012 3704 3730
3955 3329 3455
4042 3398 3047
3128 3575 3752
2893 3504 3831
2958 3774 3681
4036 3310 3285
3485 3953 3282
3317 3223 3910
3426 4074 3029
3952 3541 3249
3441 4010 3211
3322 3618 3708
2950 4026 3379
3258 4115 3024
3649 3692 3494
3627 3941 3173
3506 3050 3828
3808 3490 3500
3081 3715 3692
2983 4064 3346
2940 4015 3441
3865 3402 3531
3328 3428 3796
3288 4004 3376
3760 3380 3594
3889 3523 3386
3364 3171 3888
3309 4110 2924
3577 4023 2947
2934 4006 3448
3847 3399 3537
4057 3346 3105
3086 4135 3091
3457 4065 2981
3452 4071 3021
3202 3866 3564
2972 3778 3662
3009 4107 3177
2978 3970 3506
3155 4123 3164
3418 3527 3717
3682 3059 3719
3279 3176 3927
3156 3184 3942
4054 3259 3258
4037 3332 3168
3855 3639 3319
3108 4000 3436
3799 3199 3640
3261 3862 3569
3357 3550 3724
3302 3628 3707
3148 3538 3814
3789 3231 3622
2950 3847 3644
3241 4129 3040
3342 3648 3696
3614 3213 3740
3560 3856 3351
3489 4033 3161
3378 3749 3633
3059 3771 3668
3719 3509 3606
3678 3849 3305
3422 3449 3727
3751 3796 3329
3068 3637 3766
3016 3769 3690
3497 3678 3589
4077 3195 3156
3118 3643 3742
2987 3945 3509
2969 3775 3676
3463 3595 3673
3174 4057 3264
3344 3444 3787
3187 3798 3625
3002 3912 3593
4049 3394 3021
3449 3050 3856
3254 3264 3918
3528 3054 3819
3999 3561 2991
3745 3725 3342
3910 3179 3520
3748 3945 3056
3621 3277 3733
3932 3586 3219
3797 3353 3563
3523 3106 3823
3096 3783 3656
3913 3441 3406
3903 3389 3476
3668 3238 3703
3141 3305 3914
4027 3372 3184
3044 3855 3624
2997 3349 3874
3305 4096 3095
3097 4099 3229
3966 3610 3196
3922 3665 3037
3501 4042 3077
3482 4036 3118
3938 3660 3154
3284 3859 3511
2994 3729 3722
3604 3513 3602
3727 3750 3366
3522 3154 3800
3384 3090 3904
3143 4127 3155
3113 3872 3576
3983 3367 3391
3977 3563 3127
3774 3808 3206
3595 3297 3699
3445 3134 3849
4066 3210 3187
3535 3696 3559
3655 3993 2969
3834 3811 3062
3610 3807 3443
4007 3476 3215
3914 3675 3213
3779 3735 3295
3729 3898 3184
3556 3929 3345
3023 4094 3236
3373 3116 3886
3027 3877 3560
3960 3228 3471
3351 3544 3733
2924 3543 3802
4030 3338 3270
3562 3906 3283
3745 3881 3101
3644 3966 3052
3965 3516 3208
3704 3569 3480
3168 3689 3712
3157 3294 3878
4040 3063 3298
3467 3764 3585
3816 3417 3535
3487 3815 3504
3700 3114 3710
3615 3093 3774
3845 3535 3436
3333 3803 3575
3265 3359 3854
3111 4092 3202
3476 3376 3750
3737 3553 3544
3991 3356 3394
3989 3281 3407
3724 3635 3430
3863 3606 3311
3783 3878 3107
3597 4012 2978
3191 3159 3938
3786 3300 3585
3755 3816 3225
3278 4118 3009
3665 3983 2960
4020 3485 3137
3623 3662 3546
3564 3939 3240
3511 3555 3642
3064 3746 3662
3170 3193 3926
3071 4052 3334
3831 3580 3427
2991 3891 3604
3973 3588 3031
3367 4077 3064
3101 4147 2976
3920 3402 3475
3493 3227 3796
3873 3661 3303
3333 4030 3317
3945 3614 3215
3579 3102 3778
3515 3014 3824
3379 3142 3882
3148 3995 3411
3641 3206 3742
3985 3362 3327
3739 3217 3664
3263 3304 3868
4001 3236 3418
3757 3033 3650
3297 4132 2966
3055 3670 3753
3104 3923 3557
3698 3842 3298
3747 3317 3647
3687 3961 3114
3243 3393 3835
3053 4059 3332
3772 3438 3512
4032 3434 3140
4012 3324 3314
3254 3145 3930
3236 3285 3890
3901 3186 3516
3580 3315 3768
3436 3447 3763
3400 3344 3817
3275 3364 3838
3234 4119 3080
3210 3085 3938
3516 4001 3146
3314 3492 3782
3905 3465 3416
3840 3731 3268
3640 3956 3152
3552 3062 3792
3430 3109 3863
3151 3825 3628
2895 3974 3497
3742 3833 3225
3716 3959 3070
3544 3799 3514
3391 3110 3881
3299 3572 3721
3850 3139 3592
3691 3589 3473
3568 3116 3789
3282 4071 3228
3570 3932 3238
3354 3722 3673
3122 3496 3845
4060 3287 3244
3189 4137 3043
4010 3505 3157
3963 3478 3363
3802 3593 3459
3734 3705 3370
3600 4002 3085
3804 3733 3271
3708 3412 3654
2935 3470 3853
3526 3970 3180
3246 4098 3130
3083 4137 3074
3837 3712 3300
3897 3753 3053
3228 3737 3671
3160 3827 3601
3019 3668 3756
3822 3684 3353
3637 3961 3133
3031 4090 3238
3035 3869 3621
3827 3483 3466
3488 3920 3408
3470 3018 3843
3591 3220 3745
3846 3651 3377
3795 3623 3401
3479 3202 3837
3411 3168 3857
3856 3164 3553
3166 3545 3777
3926 3601 3291
3820 3246 3612
3883 3473 3402
3773 3425 3572
3702 3679 3447
3569 3794 3483
3936 3582 3253
3274 3981 3458
3155 3531 3791
3056 3839 3645
3740 3683 3399
3734 3820 3340
3618 3916 3235
3586 3432 3687
3449 4067 3066
3819 3829 2974
3530 3135 3807
3388 3498 3748
4029 3410 3149
3764 3516 3486
3315 3272 3872
4033 3421 3033
3985 3405 3289
3127 3711 3695
4053 3268 3294
3894 3578 3303
3887 3718 3207
3646 3909 3193
3052 3757 3680
3767 3481 3566
3632 3993 2974
3892 3100 3548
3251 3742 3638
3089 3320 3922
2999 3942 3549
3105 3928 3463
3995 3444 3265
3653 3900 3242
3710 3567 3515
3583 3524 3616
3538 3893 3428
3434 3155 3860
3694 3743 3453
3360 4105 3083
3338 3834 3522
4061 3211 3232
4013 3488 3089
3928 3574 3293
3371 3936 3355
3231 3707 3678
3944 3565 3257
4068 3315 3068
3164 3194 3919
3575 3605 3570
3208 3927 3465
3695 3385 3686
3378 3767 3584
3091 3341 3876
3874 3685 3255
3470 3875 3485
3417 3162 3861
3410 3739 3599
3579 3849 3323
3427 4040 3099
3263 4139 2996
3882 3387 3551
3816 3429 3468
3758 3835 3122
3666 3604 3588
3618 3889 3309
3447 3533 3706
3268 3269 3913
3884 3151 3556
3610 3977 3116
3412 3096 3875
3268 3368 3842
3480 4051 2965
3970 3321 3425
3255 3503 3809
3198 3557 3735
3842 3426 3525
3762 3294 3618
3682 3773 3373
3588 3967 3200
3397 4054 3088
3308 4108 3071
3152 3471 3820
3541 3645 3617
3949 3487 3307
3860 3744 3195
3402 3634 3652
3094 3976 3491
3061 4034 3364
2900 3777 3671
3935 3543 3273
3337 4106 2850
3672 3191 3701
2897 4023 3384
3714 3911 3117
3458 3714 3607
3194 3868 3600
2902 4021 3424
3518 4019 3079
4024 3421 3254
3813 3186 3616
3224 3325 3866
3702 3759 3411
3309 3191 3922
3561 4049 3057
3166 4104 3193
3389 3419 3804
3438 3149 3859
3430 3089 3879
3901 3631 3287
3857 3138 3577
3795 3708 3356
3577 3934 3222
3312 4089 3190
3765 3674 3417
3603 3821 3388
3586 4018 2961
3448 3667 3637
3999 3283 3375
3880 3592 3338
3879 3754 3138
3876 3557 3371
3793 3823 3187
3602 3215 3756
3438 3984 3298
3318 4039 3232
3858 3789 3035
3644 3937 3168
3512 4055 2874
3406 4016 3251
3312 3553 3773
3305 4117 2921
3091 3632 3762
3947 3409 3429
3925 3395 3467
3633 3972 3115
3591 3463 3679
3362 3098 3904
3334 3785 3613
3200 3406 3844
3877 3779 3058
3852 3788 3125
3502 3184 3770
3408 3787 3526
3381 3895 3423
3224 3886 3555
3044 4014 3380
3249 3805 3602
3932 3507 3337
3689 3644 3528
3670 3483 3608
4003 3398 3291
3686 3869 3200
3704 3743 3412
3909 3237 3499
3415 3835 3519
3675 3477 3655
3516 3414 3743
3654 3915 3134
4031 3272 3299
3938 3500 3306
3389 3467 3734
3235 3791 3651
3633 3480 3630
4002 3493 3221
3905 3158 3530
3841 3811 3054
3514 3146 3818
3398 3720 3603
3244 3435 3811
3852 3507 3421
3695 3887 3191
3590 3955 3178
3197 3375 3846
3549 3969 3257
3996 3299 3393
3792 3298 3614
3737 3694 3395
3553 3609 3575
