90782 3241
29704 25301 25191
29352 26167 24277
28477 23445 27723
26359 28006 25488
25509 24628 29163
25019 25906 28514
28663 23515 27429
28987 26719 24345
27186 23705 28531
29034 26361 24871
28167 23582 27932
28392 23651 27725
27261 23558 28456
28268 23993 27769
27950 23620 28021
28697 26987 24417
29019 26414 24918
26465 27887 26130
27333 27181 26374
25464 24730 29114
29677 25259 25281
29697 25062 25291
29364 26152 24334
26421 27848 26135
25620 25725 28500
27764 24188 28115
28820 26798 24616
28573 26973 24844
27936 23868 28011
26252 24979 28810
28627 27040 24449
25591 26787 27658
28291 24103 27710
27647 23799 28260
28012 25921 27408
26120 25331 28622
28511 27065 24734
25877 26579 27691
25938 26806 27493
28339 27213 24777
28093 23967 27996
27287 24907 28105
28633 26869 24809
28685 23726 27324
25193 24924 28981
27431 24125 28430
27830 23760 28094
26236 27320 26862
28034 26428 26634
28767 23825 27311
25533 24528 29138
27192 27443 26484
25276 25952 28423
25753 24372 29070
29605 25559 25170
26031 27367 27010
25563 26507 27977
26718 27914 26083
26073 24806 28907
27094 24397 28528
27714 27620 25366
25397 25522 28716
28879 24040 27155
28221 25760 27112
25123 26008 28445
25706 24707 29065
25694 24253 29083
25772 26057 28270
29329 25345 25893
28894 24451 26971
28542 24281 27384
27366 27528 25941
25784 26880 27602
29505 24604 25859
28718 24662 26743
27543 26409 26768
25229 25874 28444
25997 25835 28335
28280 27073 25242
29497 25082 25649
27019 26597 27395
26316 24998 28653
27815 27336 25610
25246 24841 29000
26043 24331 28957
27381 24421 28173
29430 25936 24955
25256 25506 28764
25301 26166 28344
28184 24930 27521
29306 25163 26021
25069 25091 29049
29415 24784 26024
27449 27762 25571
26691 27987 25595
26605 26644 27348
28309 25539 27124
25477 26677 27808
25688 24548 29134
26688 24376 28775
25054 26339 28155
26478 27803 26183
26869 24571 28674
29145 26352 24559
27775 24067 28087
27457 26821 26812
28806 24084 27226
26058 25141 28634
25318 25362 28947
29100 26211 25039
25147 25086 28963
25679 27390 26895
25098 24854 29025
27791 24031 28138
28734 26487 25768
26972 27236 26709
27727 26844 26281
27629 27644 24969
29368 26140 24655
28046 26028 26954
29085 23931 26916
29634 25369 25329
28707 26700 25450
29382 25721 25206
27059 27671 26197
29404 25591 25388
26374 27695 26356
26270 27573 26470
25439 25980 28416
28954 25739 25840
27129 27020 26677
27933 27348 25554
27591 27414 25946
29574 25678 24831
28563 26984 25057
28786 26815 24468
25839 25644 28562
26173 27727 26369
26727 27971 25712
26787 27774 26265
27957 27271 25258
26649 25050 28592
25954 24867 28962
29525 25778 24725
29007 23882 26948
27208 25567 27832
28581 24592 27257
27381 25415 28029
26567 27006 27005
29531 25744 25011
25892 24905 28935
29652 25444 25324
28886 25309 26617
29540 25705 25155
26961 27248 26524
28865 23819 27191
27146 27778 25734
26015 26328 27946
26383 26943 27239
27868 26566 26431
27642 24223 28189
28382 23955 27850
29586 25645 25276
25922 26142 28054
28317 26338 26438
29240 24481 26562
29482 25964 24691
27849 23749 28098
25632 24968 28918
29140 25226 25959
26292 27607 26404
26855 27204 26899
27408 27681 25871
27561 24267 28247
28651 26853 24947
29205 26393 24546
26409 26307 27954
29224 25845 25105
26656 25432 28355
25349 25614 28698
27749 23916 28214
27120 27824 25626
27805 27148 25834
27282 27561 25988
26699 27964 25781
26135 27291 26884
29056 26366 24760
27159 27471 26041
25660 25297 28834
26098 25953 28235
26354 26590 27588
28593 24234 27317
27987 27155 25467
26996 27743 26174
26872 27714 26270
27469 27169 26162
27345 24544 28393
26618 24881 28615
27516 26269 27208
29252 24519 26295
25727 25824 28384
25358 25030 28896
27922 27102 25904
29326 25238 25913
26780 25248 28074
25860 25969 28127
28560 25857 26450
25737 26267 28064
25088 25542 28820
27132 24211 28479
26206 26741 27637
26807 26119 27821
27171 26385 27297
26921 25024 28545
27680 24639 28046
25647 24814 28991
27028 26730 27053
29442 25976 24928
29300 25769 25176
26755 24735 28733
29342 25514 25540
28776 24652 26686
28614 25451 26835
25798 24679 29039
26279 26945 27376
28109 26427 26501
25905 24347 29013
29375 25909 25076
26500 27837 26113
25819 24311 29017
25987 24344 29006
28591 26956 24702
25424 26607 27867
26769 25149 28308
28345 25276 27216
29400 24946 26012
25373 26287 28165
28198 26478 26029
26636 25278 28373
27246 26665 26999
26893 27663 26210
26966 27544 26249
26548 27808 26144
29260 25695 25435
28934 25041 26601
28005 24825 27640
28072 26712 26143
26447 26527 27714
25793 25585 28570
27240 25459 27792
26152 25133 28745
27406 25891 27744
28674 24150 27346
26823 26515 27436
26508 26181 27889
26933 24754 28404
26947 27937 25411
27664 25185 27759
27595 26695 26666
26126 24509 28880
28150 26024 26584
29128 24619 26805
29079 26320 24983
26747 27556 26417
27695 24165 28181
29561 25453 25350
28473 27058 24996
28526 24135 27570
27530 27625 25321
26196 27217 27083
27786 27592 25128
29196 24715 26193
26444 24475 28866
26579 26495 27628
28694 26897 24587
27553 26906 26650
27980 26281 26961
27483 23880 28283
27267 26089 27423
28249 24521 27550
28126 27047 25686
25490 26624 27722
26538 25820 27967
28971 24017 27101
27161 27894 25590
27839 27354 25437
27502 27730 25670
25526 26573 27946
29069 25864 25499
29456 25991 24663
28606 26910 25265
27106 24941 28226
25842 25206 28750
28869 26203 25727
29027 26438 24749
29469 25472 25417
29554 25469 25404
28692 26927 24577
28997 25223 26315
29005 25618 26123
26676 25087 28469
27812 27510 24974
27038 27929 26062
25803 25354 28728
26166 25488 28606
27076 27088 26588
28746 23635 27360
28396 24750 27270
25178 26187 28217
26393 24918 28666
27730 27431 25576
29002 23914 26997
28244 26849 25631
27610 24749 27956
27220 24763 28261
28454 26771 25704
27782 24299 27924
28761 26879 24530
27709 27195 25762
29622 25386 25481
29121 26080 25483
26391 27491 26724
25104 25596 28769
26303 25098 28388
27041 26932 26871
28057 26986 25923
26516 25657 28303
27354 24318 28319
26615 26254 27577
25164 26218 28350
27740 25156 27801
26908 27265 26797
29279 25549 25816
28587 24173 27343
28798 24605 27037
28751 26461 25507
26477 27831 26220
25422 25797 28481
26810 27953 25681
27586 27317 25979
28207 27131 25209
28973 26371 24990
28621 25693 26385
25378 26131 28290
27544 27455 25740
26587 27297 26874
28925 26298 25152
27141 27643 26067
25966 26104 27989
26194 24171 28919
28856 26783 24503
26293 26918 27452
27403 27227 26321
28442 24460 27565
28158 23948 27877
29172 25125 26181
28837 26641 25310
26432 26258 27967
26908 27656 26239
28889 26237 25687
26903 27463 26612
27115 27502 26098
28137 25465 27201
25498 26065 28324
29563 25190 25521
27570 24488 28152
26955 24747 28486
27995 27494 25093
28459 27122 24486
25383 25044 28846
26817 26641 27144
27874 26472 26702
25765 25533 28641
25678 26754 27647
27677 25662 27557
27881 24691 27900
29233 24669 26147
29281 25805 25219
27418 25378 27749
28053 24581 27676
26363 26993 27363
29183 26109 24767
25458 24808 29083
27910 27162 25821
27080 26603 27061
25971 26341 27858
27253 26300 27023
28814 26691 24712
28407 25973 26930
29211 24695 26115
28581 26553 25528
26987 25115 28038
29485 25881 24515
27491 25112 28009
26526 24934 28644
27378 27300 26107
27579 27425 25752
27496 27095 26462
26782 26862 27071
29186 26069 25235
29033 24901 26324
25113 25824 28578
28182 27263 25216
27069 27312 26506
25908 26543 27764
26847 27538 26576
28364 26218 26004
26920 24093 28681
25555 25791 28602
26216 27137 27015
29190 26452 24490
26261 25438 28520
27138 26767 26941
26711 25216 28369
27914 24893 27839
25231 25701 28686
27970 26991 26157
26571 24887 28858
25552 25394 28815
29122 26512 24598
26332 27115 27312
28795 24493 27046
27358 26239 27300
25336 25687 28721
27900 26795 26423
25677 24977 28874
29568 25007 25804
28414 25479 26737
29283 26400 24523
27892 27482 25186
28415 24161 27620
29064 25017 26233
28450 27113 25107
27656 23741 28268
28644 25971 26053
26735 25548 27921
26812 26686 27288
27423 27703 25761
28877 26686 24670
27657 27284 25799
25696 26628 27672
29473 25756 25034
27164 25974 27466
27537 27597 25479
29094 25292 26090
29434 25495 25488
25832 26816 27482
26344 26097 28039
27264 27584 26000
25551 25013 28839
26734 26194 27536
28083 26467 26170
27778 27328 25641
28792 24270 27098
27678 24004 28200
26837 25460 27901
28916 26536 24510
28437 24052 27621
27387 26906 26682
28904 26699 24421
28447 25204 26992
28901 25998 25790
28961 26464 25087
28051 26347 26534
28549 25995 26511
29360 25448 25666
26939 26819 26981
26994 24957 28175
29419 25995 24825
26665 25233 28286
28357 26803 25870
26833 25986 27538
28159 26156 26546
25189 25689 28706
27579 26403 26825
28840 26783 24509
28907 24053 27147
27230 24625 28130
26220 25095 28659
28423 26846 25316
29024 24006 26914
26086 26402 27820
26709 23815 28746
29371 26093 25026
29161 25777 25686
25329 26172 28304
28463 23638 27571
27832 25285 27663
26095 27751 26407
28942 24626 26574
28663 26844 25138
26886 24383 28655
