64 4.55576
26470 26484 26097
27824 25975 26188
27907 25703 26374
27755 25528 26638
26700 25720 26848
26646 25621 26854
26642 26374 26063
26570 26363 26461
27951 25498 26332
27906 25860 26330
27239 26175 26295
26444 26470 26131
27910 25871 26164
27850 26127 26106
27772 26044 26170
27670 26218 26209
27277 25575 26859
26703 25604 26845
28011 25871 25778
27975 25481 26504
27932 25787 26362
27840 25654 26536
27788 25896 26355
27756 25934 26357
27663 26216 26288
27584 26109 26347
27488 25406 26867
27386 26137 26448
27299 25754 26792
27165 25820 26811
27158 26136 26619
26968 25942 26729
26881 26303 26459
26647 26416 26001
26611 25883 26766
26482 26442 26166
26355 26555 26244
28061 25739 26045
27916 25849 26027
27884 25910 26347
27794 26041 26193
27742 25896 26442
27701 25429 26804
27697 26069 26158
27608 26076 26504
27494 26077 26674
27466 25533 26951
27424 25801 26752
27299 25794 26782
27222 26212 26466
27194 26105 26538
27154 26315 26298
27148 26418 25959
26976 26357 26257
26955 26003 26751
26859 26304 26533
26684 25535 26866
28031 25775 26158
27986 25796 26039
27970 25746 26233
27918 25544 26403
27908 25895 25772
27891 25752 26461
27881 25877 26436
27862 25724 26530
27855 25977 25968
27821 25692 26619
27811 25877 26460
27806 26001 26288
27793 26018 26206
27744 26016 26401
27728 25858 26588
27712 25627 26730
27701 26035 26684
27632 26075 26328
27610 26008 26708
27587 26061 26619
27498 25647 26823
27474 26163 26348
27282 26114 26505
27194 25855 26763
27131 26219 26498
27075 26290 26439
27069 26356 26206
26512 26414 26091
