74016 2941
25454 25341 27831
27775 22508 24793
23975 25843 25963
27320 24246 25635
24298 26613 27655
26700 23593 27435
25123 24251 27570
28435 24815 23657
27315 23918 25557
25465 27909 24846
24781 24480 27593
27108 26213 26884
27772 26589 24338
26722 22038 25196
24950 25176 26851
26891 25224 25336
24165 23932 27455
24443 26603 25170
29117 24828 23926
26393 26083 26784
24671 25655 26414
26417 26208 23317
27222 26332 23999
25296 25709 28476
25874 25947 25228
24684 27154 26713
27578 23679 26584
26725 25971 22961
24669 24375 28861
27077 26460 26101
27013 23894 26828
26332 25524 23280
28267 23108 25734
26908 24220 24220
24853 27099 27116
25169 26568 24588
24585 25962 26955
28357 24233 23757
23867 24597 28034
22817 25551 25586
25391 25872 23638
26908 24316 25383
24860 27209 25355
27188 26266 25083
27950 25718 25157
21423 23724 24456
26010 25082 25855
26097 24485 28273
27189 27589 25173
25165 25492 27026
26239 27127 23816
24601 21818 27242
24411 24436 28736
26500 24964 26960
26814 26118 25682
26159 24772 23830
26095 27550 25034
25303 26055 25154
23475 26561 26384
25822 23555 28479
26045 24921 25386
24698 26785 25519
28084 26485 24037
26315 24214 23675
26920 25570 24663
25053 24891 28087
29020 25364 24022
28818 25351 24179
28412 23643 24198
27629 25409 25291
28398 24561 26398
25455 27295 25597
24938 27170 26782
25193 25251 24997
28509 26544 24152
29041 25648 24314
27089 26449 23892
23928 26177 27704
23521 25545 27093
26648 25018 24821
28993 25332 24226
24512 24573 27945
27813 23897 25999
24561 25379 27366
27294 26426 24989
28234 24709 25722
28900 24687 25407
26657 24389 24433
26589 23588 28619
28940 24607 24981
25671 26574 25186
27044 24869 26576
26507 23042 28024
27490 23310 27148
23342 25674 27108
25143 27148 27313
27224 27150 24836
25228 24096 28461
24540 24965 27955
24748 26152 27315
24355 25542 28337
27756 24401 26881
29081 25687 24813
24437 26704 26866
26110 23569 27872
24136 24295 26986
24596 25403 27854
27697 24338 26874
25529 26795 26565
23430 25389 27334
27121 27507 25082
28020 25281 24867
29069 25196 24994
24655 26710 27491
28071 24428 23777
27850 24346 26075
27635 25190 26917
26253 23606 26705
26282 21829 25799
23896 25443 26481
25905 27318 25309
27252 23848 26785
26671 23019 26611
29107 25395 24402
28256 25785 24639
28315 25218 26355
27042 26156 23049
24638 25629 28167
26775 26831 24286
24313 26381 25667
21390 24120 24526
28100 24944 24989
27423 24408 25680
25110 24348 27860
27328 26528 25776
27262 25162 24501
24772 25922 24674
28514 26081 24167
25530 24738 27657
27175 26791 25683
27902 25914 23724
27138 26067 24552
24915 26379 27009
26283 26135 25093
26149 25486 27061
24359 25469 27529
26128 23493 26812
24335 26146 27894
25945 27577 25358
25630 27446 24979
24298 25314 27839
26480 22990 27397
25175 23283 27009
25508 25334 24025
27801 26293 24995
26646 26509 23637
25484 25628 27461
23574 23835 27266
27375 22712 26791
28132 23007 27049
26576 26038 26833
25639 24896 23840
26254 25568 27032
27007 27850 25192
27699 24435 25180
26980 22902 26950
26056 26154 26696
23658 24790 26800
25814 24731 27612
22748 24990 24303
26528 27716 25676
25062 24290 27762
27333 25073 25140
24188 25120 28659
27094 26875 26065
25815 27463 25624
27920 25794 26132
28154 23129 25493
27983 25774 23872
26592 26537 24609
27019 27593 26301
27310 25814 27170
24299 24193 25547
28146 23740 26179
24949 26826 26969
24030 26255 27173
24731 24126 28211
25466 26993 26115
25508 27909 24431
24683 25558 25410
26549 24024 27183
27686 26380 23641
23843 22386 23769
24507 25976 25762
26256 24195 28090
26711 24351 27957
26412 27474 25273
25607 28021 25859
27259 23792 24146
25283 26495 26268
27919 24790 25234
25669 24078 27809
23967 25709 27175
24483 25124 27672
27336 23113 25746
27276 25164 25289
27380 26806 25575
27525 26064 24880
26306 24107 25608
26549 25561 27118
28999 26026 24645
23981 23266 27272
25849 24475 26951
25045 26988 24799
28857 25526 24763
25897 27064 26203
27602 25888 25101
23960 24830 27508
27230 27496 24274
24756 24681 28621
28047 24440 26394
25409 27519 25322
27326 25009 26727
26558 24638 26988
27927 26224 24955
27239 26807 24307
25630 25534 27902
27847 24236 27131
24945 23949 27896
27969 23177 27016
24784 26001 28516
27040 24848 27260
26768 25301 25429
28415 23313 25490
24257 26037 27008
27470 26638 24540
24591 26473 27788
27351 25519 25173
28492 25626 23769
26670 23658 27059
23898 25550 26755
28391 23540 27065
28236 25143 25238
26472 27588 25581
26949 25284 26928
24683 25873 27586
24335 25558 25631
23414 25533 27646
26334 27730 25664
27880 25936 23396
24181 24973 27411
24480 24213 28386
25053 25831 23766
28003 24921 25463
25927 23186 28128
23910 24348 28319
25078 24421 27336
27815 23885 26036
28484 24242 25939
27936 26364 25405
25262 26725 25149
26640 25533 25268
24400 27146 24653
27036 25623 23871
26059 27158 25384
24950 23146 27203
24362 23253 27087
27489 26765 25804
26352 26483 24035
27676 26705 25275
26758 27408 25612
25242 24976 27256
24234 25182 24104
28320 24131 26193
26801 23870 25450
25931 27685 24549
24817 24472 25807
29410 25002 24954
25895 25582 26912
26989 22631 26556
26796 26473 25825
24662 25588 28354
25760 26340 26193
25125 27814 26191
26205 28271 25954
27010 26546 24261
25634 24968 27309
25406 26538 26151
26080 26341 26185
27660 23796 26050
25043 26494 27258
26767 23847 27990
25826 28040 24451
26561 24094 25156
25152 25218 27449
27058 24492 27122
25045 27457 25153
24359 26328 26655
24139 26365 27159
28998 25827 24344
