8445 2044
24646 24603 26889
28489 25264 24689
26232 21645 25220
24787 23807 27922
23930 25374 26414
28807 25205 24777
26718 23524 27537
25600 25427 27927
23715 24217 25578
26207 25594 26412
23840 23071 22849
25273 23703 22130
23305 23400 25375
26284 27025 24790
25095 21938 25876
25932 26486 26373
26581 25162 26241
27260 24500 25827
27016 25863 25821
27439 25236 24544
26215 22920 24572
22948 21858 25590
28795 25497 24572
24078 23438 27330
25134 24219 28046
25845 23172 27316
23272 22912 26810
25025 24397 27214
22640 24351 25977
26789 24202 22839
25668 25779 24337
28005 26070 24730
24921 26788 24803
26280 25625 24553
26276 26020 25844
25198 23633 27774
25558 23873 28482
24656 24428 27545
25240 24305 26402
24966 23723 27490
25891 24608 27720
24386 25263 26839
25046 22934 26125
26342 27494 24669
22471 23176 21628
24563 24112 26545
27507 25664 26583
22925 21927 24057
28236 24836 25549
25380 23923 27400
24983 26482 25779
25250 25376 23332
26917 24292 25449
25231 24867 26732
25240 26309 24306
27519 25820 25095
26084 24116 26730
26901 24913 25350
26957 22893 22822
23564 23362 23246
25222 23217 23172
25161 24378 27113
27522 23599 23821
26810 27149 25101
27467 24943 27134
24117 25923 25433
23957 21645 23975
26657 23870 27397
26059 26756 24822
25923 23906 25786
24946 22533 25348
27962 24581 24486
23417 23510 22902
24215 25842 26701
23972 25099 22991
26912 24069 26770
24744 21628 23635
24460 22918 26320
26130 26579 24827
24106 23941 26166
26445 24699 26057
26447 25802 24720
24432 25681 25530
23402 23085 23114
25761 27012 24627
24641 23203 24761
25412 23771 25259
24432 23025 27016
25119 25362 24437
26624 25236 27616
25547 24277 26433
25574 23612 21185
24954 26029 26278
26731 23311 25990
24504 22871 23230
24383 25351 24550
22233 19892 20217
26888 25989 25330
22576 22095 19408
25845 24912 27333
23994 23736 25937
26222 23955 27586
22372 23323 25432
25289 23850 26552
24485 21920 21238
25022 23304 25798
26520 22801 25201
25411 27508 24060
25449 25101 27375
25727 25292 25239
23898 21972 25596
27864 25765 26426
27041 24617 23687
23777 24195 25510
25943 22953 23471
27410 25483 24430
26110 25481 24032
26128 25353 25642
25200 23584 25370
24845 24652 23469
24364 23979 27871
26123 24979 24898
26075 25638 24268
25294 22789 23238
27608 25723 25855
25792 23904 23686
24199 24341 27230
