16656 1682
28461 26571 26742
28312 26997 26464
28159 26353 27225
27701 26419 27383
27617 27153 26764
27534 26894 27149
28056 27104 26693
27685 27134 26849
28275 26912 26550
28351 26469 27033
27569 26977 27138
28028 26949 26729
28194 27046 26531
27882 27025 26915
27603 26809 27275
27796 26627 27316
27764 26602 27361
27742 26673 27369
28060 26676 27100
27915 26537 27283
27555 26730 27349
28195 26993 26575
28102 26668 27112
28368 26696 26853
28247 26935 26612
27667 26801 27203
28405 26765 26653
27927 26416 27335
27585 26924 27085
28287 26451 27064
28121 27054 26486
28359 26530 26965
28319 26461 27044
28340 26402 27074
28233 26391 27158
27782 27058 26878
27643 27065 26892
27675 26861 27179
27593 26975 27080
28457 26647 26687
28057 27094 26664
27774 26712 27260
27888 27082 26823
28100 26433 27245
27628 26841 27227
27871 26566 27328
28253 26872 26595
28090 26487 27240
28087 26499 27213
28302 26512 27010
27656 26813 27219
28160 26376 27193
27808 26944 26979
27543 26644 27371
28334 26926 26507
27691 26741 27293
27942 27074 26768
28421 26657 26709
28206 26998 26519
27839 26634 27302
28244 26882 26625
28409 26604 26816
28111 26914 26655
27800 26665 27306
28258 26563 27019
28002 26506 27202
27632 27143 26799
28344 26783 26640
27947 26965 26841
28439 26655 26734
28242 26384 27172
28023 27005 26719
28275 26407 27088
28326 26739 26756
27852 26990 26957
28379 26772 26605
28287 26589 26897
28297 26958 26506
27896 26887 26989
27821 26600 27353
28247 26369 27128
27994 26547 27251
28007 26734 27127
28093 26443 27240
27727 26543 27380
28172 26357 27187
28378 26782 26582
28220 27000 26477
28119 26608 27061
28388 26705 26722
28151 26850 26781
28245 26757 26681
27869 26735 27054
27733 27017 26972
28069 26879 26804
27830 26880 27041
28423 26542 26865
27861 26871 26997
27955 26899 26985
27945 27033 26833
27910 26826 27001
28223 26852 26668
28167 26590 27165
27976 26866 26969
28226 26576 26938
28394 26621 26860
27989 27015 26794
27713 26720 27268
28015 26958 26801
28116 26640 27089
27984 26890 26961
28359 26549 26883
28436 26744 26705
27815 27032 26937
28219 26702 26927
27637 26752 27342
28345 26556 26999
28304 26488 27044
28131 26687 26942
27716 26789 27266
28074 26857 26950
27933 26819 27016
28148 26685 26991
28079 26819 26879
28216 26621 26976
27890 26984 26890
28187 26636 26932
28170 26907 26684
28137 26780 26904
27846 26841 27013
28075 26844 26841
27963 26622 27210
28238 26719 26774
28237 26745 26749
27965 26901 26929
28202 26783 26699
28184 26751 26848
28099 26771 27002
28146 26743 26907
28295 26713 26793
28135 26595 27022
28180 26830 26726
28172 26827 26787
28230 26654 26888
28217 26831 26696
28143 26828 26820
28159 26877 26747
28021 26896 26889
28122 26753 26947
28120 26792 26891
28137 26813 26831
28172 26772 26870
28130 26623 27007
28193 26772 26793
28135 26595 27022
28214 26724 26820
28214 26724 26820
27970 26787 26970
28194 26791 26772
27970 26787 26970
28175 26771 26820
28130 26623 27007
28137 26813 26831
28182 26573 27017
28122 26753 26947
28182 26573 27017
28217 26831 26696
28230 26654 26888
28363 26577 26844
28300 26469 26886
28217 26705 26723
28037 26854 26769
27998 26670 27060
27964 26798 26882
28214 26542 26936
28270 26489 26921
28039 26752 26983
28300 26619 26772
28253 26593 26828
28098 26680 26956
28226 26651 26849
28036 26782 26805
28163 26709 26859
28254 26675 26755
28284 26700 26727
28055 26566 26962
28065 26842 26778
28202 26637 26917
28175 26669 26914
28050 26758 26972
28172 26740 26790
28188 26696 26791
28132 26837 26724
28159 26748 26819
28123 26791 26727
28133 26774 26838
28180 26697 26879
28147 26741 26840
28085 26778 26881
28128 26778 26769
28286 26539 26695
28168 26710 26641
28005 26845 26700
27861 26338 26949
28125 26476 26932
28124 26779 26662
27861 26587 26939
27916 26710 26888
28227 26678 26723
28241 26614 26688
28247 26504 26790
27960 26746 26862
27938 26701 26897
28114 26731 26803
28052 26656 26881
28184 26655 26754
28010 26753 26802
28226 26630 26847
28075 26720 26830
28269 26551 26756
27983 26718 26868
28209 26539 26895
28180 26599 26917
28272 26550 26705
28094 26767 26769
28205 26645 26765
28082 26600 26929
28063 26697 26844
28167 26712 26785
28178 26694 26872
28142 26726 26796
28170 26699 26771
28074 26672 26878
28155 26713 26797
28073 26746 26792
28154 26729 26761
28147 26721 26768
28223 26503 26847
28165 26700 26642
27959 26834 26699
27901 26470 26919
27880 26719 26791
28136 26721 26778
28125 26569 26912
28199 26634 26729
28151 26516 26883
28058 26715 26812
28040 26697 26819
28219 26665 26653
28177 26604 26845
28143 26685 26872
28157 26699 26681
28187 26584 26815
28050 26694 26828
28220 26626 26792
28164 26659 26856
28171 26632 26858
28192 26556 26782
28140 26660 26603
28123 26526 26896
27953 26712 26746
28041 26705 26782
28094 26677 26806
28136 26698 26636
28124 26694 26714
28111 26621 26857
28171 26577 26791
28131 26613 26735
28084 26627 26846
28159 26626 26631
28052 26661 26842
28116 26594 26798
28081 26692 26767
28118 26582 26770
28125 26559 26843
28054 26690 26768
28050 26689 26799
28170 26554 26785
28082 26676 26674
28029 26463 26877
27969 26682 26748
28000 26664 26796
28051 26583 26827
28075 26629 26679
28130 26573 26731
28169 26570 26704
28043 26647 26758
28107 26590 26786
28109 26580 26716
28096 26582 26792
28128 26379 26751
28097 26267 26782
28069 26594 26612
28015 26540 26802
28000 26617 26678
28020 26523 26759
28104 26548 26635
28010 26576 26692
28070 26532 26757
27805 26399 26593
