517057 3600
16994 17186 16734
15083 17595 16772
16530 16264 17241
16835 17266 16107
15606 17631 16613
16530 16264 17241
16454 16538 17327
16489 16679 17138
15083 17595 16772
15371 16346 17445
15371 16346 17445
16542 16815 17100
16272 17101 17167
15891 17502 16466
16777 16976 17096
16454 16538 17327
16363 17432 16811
15662 17559 16446
16476 16683 17256
16087 17603 16367
16908 16850 16914
15735 17488 16878
16405 17563 16114
16232 17499 16234
16232 17499 16234
15501 17582 16694
16667 16984 16985
16228 17010 17433
16454 16538 17327
16400 17369 17056
16489 16679 17138
16657 17246 16726
16363 17432 16811
16036 17290 17178
16869 16833 16989
16386 17489 16324
16994 17186 16734
15083 17595 16772
16118 17049 17237
16428 16912 17194
15918 17468 16810
16036 17290 17178
16590 17236 17078
15775 17537 16778
16169 17121 17084
16164 17468 16687
15606 17631 16613
16228 17010 17433
16428 16912 17194
16908 16850 16914
16036 17290 17178
15613 17457 16930
16835 17266 16107
15753 17397 16920
15662 17559 16446
15891 17502 16466
16073 17150 17271
16036 17290 17178
16087 17603 16367
16428 16912 17194
16908 16850 16914
16777 16976 17096
15735 17488 16878
16590 17236 17078
16386 17489 16324
16232 17499 16234
16161 17391 17077
16228 17010 17433
15613 17457 16930
16777 16976 17096
15777 17211 17258
16454 16538 17327
16137 17030 17299
16590 17236 17078
16231 17438 16750
16083 17164 17152
15891 17502 16466
16386 17489 16324
16405 17563 16114
15501 17582 16694
16083 17164 17152
16164 17468 16687
15775 17537 16778
16530 16264 17241
16137 17030 17299
16073 17150 17271
16137 17030 17299
16228 17010 17433
15794 17482 16805
16376 17450 16727
16363 17432 16811
15794 17482 16805
16542 16815 17100
16228 17010 17433
16994 17186 16734
16476 16683 17256
15918 17468 16810
15891 17502 16466
15606 17631 16613
16231 17438 16750
16118 17049 17237
16259 16832 17245
15891 17502 16466
15662 17559 16446
16415 17405 16692
16386 17489 16324
16228 17010 17433
15794 17482 16805
15891 17502 16466
16415 17405 16692
16137 17030 17299
16428 16912 17194
16376 17450 16727
16657 17246 16726
15775 17537 16778
16164 17468 16687
16454 16538 17327
15662 17559 16446
15613 17457 16930
15501 17582 16694
15613 17457 16930
16169 17121 17084
15083 17595 16772
15777 17211 17258
16777 16976 17096
16164 17468 16687
16259 16832 17245
16777 16976 17096
15891 17502 16466
16386 17489 16324
15918 17468 16810
16908 16850 16914
16530 16264 17241
15813 17415 16909
15794 17482 16805
16169 17121 17084
16994 17186 16734
16869 16833 16989
16164 17468 16687
16087 17603 16367
15777 17211 17258
16363 17432 16811
16415 17405 16692
16994 17186 16734
15918 17468 16810
16657 17246 16726
16232 17499 16234
15083 17595 16772
16454 16538 17327
16777 16976 17096
15613 17457 16930
16363 17432 16811
16231 17438 16750
15606 17631 16613
16542 16815 17100
15613 17457 16930
16835 17266 16107
16118 17049 17237
16164 17468 16687
16169 17121 17084
16777 16976 17096
16363 17432 16811
16161 17391 17077
16542 16815 17100
15371 16346 17445
16777 16976 17096
16272 17101 17167
16231 17438 16750
16363 17432 16811
15371 16346 17445
15083 17595 16772
15606 17631 16613
16777 16976 17096
16400 17369 17056
16087 17603 16367
16542 16815 17100
16386 17489 16324
16590 17236 17078
16405 17563 16114
16231 17438 16750
16118 17049 17237
16386 17489 16324
15662 17559 16446
16454 16538 17327
16228 17010 17433
16454 16538 17327
16231 17438 16750
16083 17164 17152
16164 17468 16687
15775 17537 16778
16530 16264 17241
16228 17010 17433
15794 17482 16805
16363 17432 16811
15794 17482 16805
16489 16679 17138
16118 17049 17237
16259 16832 17245
15662 17559 16446
16415 17405 16692
16386 17489 16324
16228 17010 17433
16376 17450 16727
16232 17499 16234
16228 17010 17433
16428 16912 17194
16869 16833 16989
15753 17397 16920
15662 17559 16446
16428 16912 17194
16908 16850 16914
15735 17488 16878
15775 17537 16778
16161 17391 17077
15613 17457 16930
16777 16976 17096
16137 17030 17299
16657 17246 16726
15891 17502 16466
16386 17489 16324
16164 17468 16687
16994 17186 16734
16667 16984 16985
16454 16538 17327
15613 17457 16930
15606 17631 16613
16542 16815 17100
16405 17563 16114
16118 17049 17237
16415 17405 16692
15371 16346 17445
16272 17101 17167
15083 17595 16772
15606 17631 16613
16087 17603 16367
16386 17489 16324
16231 17438 16750
16118 17049 17237
16164 17468 16687
16869 16833 16989
16169 17121 17084
15794 17482 16805
16530 16264 17241
16908 16850 16914
16386 17489 16324
16777 16976 17096
16259 16832 17245
16454 16538 17327
16169 17121 17084
16400 17369 17056
15501 17582 16694
15662 17559 16446
