87766 3541.24
26333 25014 25047
26163 25013 25265
26301 24990 25130
26278 25078 24991
26108 25069 25219
26054 25231 24908
26099 25157 25056
26101 24884 25336
25945 24996 25365
26220 25094 25065
25913 25255 24873
26213 24867 25210
26351 24904 24858
26084 25181 24948
26182 25138 24941
26211 25050 25120
26069 25213 24910
26340 24950 24904
26009 24975 25313
26374 24794 24729
25943 25203 24974
25992 25109 25155
25899 25182 25064
26193 25129 24878
26293 25037 24895
25885 24821 25393
26133 25117 25086
25928 25041 25260
25958 24971 25351
25966 25127 25133
26067 25128 25099
26044 24906 25330
26162 25142 24826
26225 24959 25138
26056 25109 25129
26181 24848 25223
26235 25022 25090
26233 25058 25044
26359 24837 24699
26174 25106 25009
26307 24820 25082
26148 25035 25155
26146 25118 25037
26386 24761 24660
25896 25213 24948
26086 25100 25118
26019 24980 25280
26075 24902 25289
26179 24992 25161
25879 25095 25174
26169 24971 25182
26129 25123 25013
26210 24905 25146
26347 24766 24879
26119 25025 25204
26079 25112 25107
26184 24901 25167
26041 24946 25270
26127 25047 25139
26174 24996 25163
25856 24750 25409
25913 25255 24873
26414 24713 24631
25414 24657 24556
25715 24586 24923
25873 24852 24831
25989 24943 24891
25812 24773 24960
25419 24495 24743
24953 24265 24267
25682 24669 24968
25261 24243 24469
25261 24397 24398
25460 24421 24651
25691 24605 24637
25145 24206 24159
25671 24754 24603
25732 24558 24548
25376 24343 24528
25607 24555 24505
25844 24747 24992
25233 24377 24346
25702 24750 24475
25177 24339 24467
25771 24653 24811
25970 24760 24906
25467 24562 24754
25820 24783 24866
25762 24675 24746
25611 24570 24713
25214 24411 24161
25447 24484 24391
25641 24770 24531
25725 24602 24646
25459 24340 24614
25228 24483 24491
25635 24572 24877
25575 24450 24762
25822 24739 24730
25178 24427 24571
25441 24467 24365
24501 23774 23838
25828 24604 24626
25762 24894 24976
25786 24651 24738
25641 24600 24536
25510 24428 24773
25903 24675 24769
25681 24539 24823
25109 24388 24420
25384 24452 24557
25420 24507 24646
26013 24818 24928
25730 24759 24851
25659 24596 24709
25432 24442 24577
25708 24797 24794
25199 24343 24307
25879 24813 24613
25914 24648 24601
25842 24656 24790
25877 24840 25002
25817 24929 24972
25559 24747 24656
25634 24795 24629
25765 24773 24431
25813 24727 24999
25299 24425 24406
25811 24849 24561
25741 24445 24724
25943 24718 24765
25829 24682 24711
26042 24843 24902
25711 24705 24661
25817 24639 24712
25724 24688 24666
25758 24714 24718
25952 24750 24724
25683 24429 24773
25720 24748 24785
25526 24518 24731
25511 24646 24562
25768 24648 24652
25409 24501 24257
25392 24484 24458
25741 24711 24555
25585 24513 24592
25782 24680 24846
25642 24620 24665
25587 24727 24806
25588 24587 24747
25840 24727 24746
25696 24680 24635
25615 24608 24684
25843 24497 24739
24710 23732 24048
25344 24584 24542
25286 24537 24685
25793 24706 24785
25733 24544 24631
25333 24424 24314
25822 24748 24755
25866 24617 24785
25628 24724 24486
25546 24485 24829
26014 24607 24793
24991 24006 24313
25167 23971 24338
25854 24720 24899
25845 24599 24885
25625 24570 24732
25511 24570 24515
25842 24775 24654
25741 24724 25013
25628 24420 24570
25553 24570 24520
25334 24174 24492
25694 24704 24696
25768 24546 24493
25159 24366 24428
25219 24441 24638
25700 24582 24627
25963 24866 25074
25508 24578 24581
25619 24552 24783
25884 24847 24957
25298 24483 24425
25811 24646 24818
25570 24587 24578
25895 24668 24734
25271 24261 24527
25499 24578 24596
25795 24717 24769
25240 24447 24577
25532 24629 24925
25743 24620 24651
25519 24401 24505
25313 24435 24635
25828 24847 24809
25219 24509 24549
25812 24724 24699
25521 24661 24776
25403 24428 24518
25893 24644 24919
25762 24610 24853
25708 24584 24693
25138 24371 24508
25451 24680 24652
25766 24651 24862
25574 24652 24686
25628 24566 24668
25614 24928 24879
25492 24577 24585
25254 24369 24496
25742 24651 24739
25833 24922 24881
25772 24808 24917
25553 24775 24784
25785 24705 24683
25577 24470 24883
25524 24727 24452
25483 24582 24869
25889 24687 24785
25226 24330 24417
25866 24853 24846
25707 24722 24814
25618 24675 24718
25740 24603 24569
25572 24708 24947
25513 24360 24470
25939 24773 24821
25103 24760 24540
26032 24892 24880
25893 24766 24902
25589 24737 24814
25698 24714 24762
25415 24541 24653
25703 24612 24790
25866 24710 24972
25376 24467 24454
25173 24277 24416
25831 24772 24691
25714 24539 24731
25677 24574 24815
25916 24677 24815
25739 24514 24753
25161 24488 24204
25120 24266 23990
25494 24604 24713
25531 24821 24926
25585 24678 24868
25698 24570 24574
25736 24690 24707
25786 24672 24612
25767 24557 24777
25789 24609 24802
24982 24139 24201
25679 24441 24596
25685 24584 24697
25616 24687 24645
25720 24750 24764
25833 24638 24594
25139 24091 24458
25950 24717 24811
25898 24591 24798
25492 24621 24528
25776 24850 24655
25710 24768 24921
25796 24751 24900
25724 24729 24651
25408 24567 24500
25777 24724 24988
25643 24783 24710
25660 24684 24707
25692 24749 24773
25663 24616 24720
25731 24648 24735
25779 24766 24955
25941 24735 24872
25661 24676 24939
25528 24626 24559
25671 24638 24845
25350 24430 24509
26099 24988 24946
25513 24524 24727
25735 24644 24509
25490 24531 24394
25501 24656 24842
25860 24724 24735
26030 24911 24895
25534 24619 24639
25094 24225 24133
25748 24692 24802
25804 24870 24710
25351 24530 24803
25648 24645 24713
25789 24670 24875
25889 24899 24703
25706 24670 24881
25810 24641 24952
