575581 3600
3687 3302 3083
3263 3196 3404
3456 3302 3263
3039 3592 2697
3145 3931 3255
3272 3049 2736
2727 3640 3067
2702 3603 3243
2858 3228 3774
3759 3382 3028
3735 3072 3590
2705 3251 3640
3092 3555 2867
3387 3028 3010
2850 3072 3196
3546 3335 3328
2999 3896 3200
3016 3214 3187
2626 3291 3033
3041 2518 3356
2824 3591 2832
2833 3442 3661
2921 3517 3374
3330 3850 3257
2699 2888 2524
3401 3466 3326
2447 2778 3002
3601 3668 3200
3447 2845 2986
1874 2585 2703
3245 4010 2891
3082 3461 2872
3414 3958 2989
3345 3248 3222
3320 3098 3724
2764 3107 3423
3432 3258 3140
3644 3336 2957
2848 3751 3380
3216 3716 3560
3170 2902 3629
3350 3454 3372
3490 3283 3226
3250 3759 3495
3142 3267 3464
3599 3708 3042
3508 3892 3033
2630 2980 3352
3763 3404 3220
3227 3476 3553
3198 3708 2949
3028 3636 3284
3037 3252 3188
3823 3223 2985
2635 3160 3458
3276 3749 3468
3728 3498 3380
3602 3469 2927
2747 3281 2865
3306 3262 3691
3374 3165 3083
3382 3420 3507
2799 3439 3102
2642 2483 2635
3255 3224 2763
2566 3529 3000
3451 3233 3454
2713 2819 3483
2720 2748 3437
3071 3026 2912
3048 3097 3278
2373 2591 2196
3115 3822 2971
2957 3600 2669
2821 3614 3391
2953 3553 3117
2648 2227 2563
3168 3164 3606
3117 2848 2924
2978 3467 2961
3199 2889 3354
2966 3486 3268
3578 3097 3359
3243 3949 2966
2854 3052 3235
3406 3601 3444
3025 3736 3161
3184 2872 2772
2700 3186 3373
3609 3159 3053
2822 2981 3649
3674 3220 3633
3330 3355 3542
2697 3563 2812
3630 3484 2919
2782 3168 3510
3266 3443 3068
3115 3593 3320
3440 3846 3129
3162 3046 3346
3424 2878 3362
3670 3355 3331
3253 3394 3096
3495 3269 2590
2790 3338 2340
2714 3318 3020
3353 3702 3448
3208 2866 2732
3649 3809 3083
3306 2898 3271
3375 3426 3084
3015 3425 3433
2944 3084 3581
3323 3843 3326
3018 3211 3227
2838 3125 3014
2599 2823 3404
2787 2844 3437
3084 3374 2792
2710 3440 3175
3371 3080 2570
2806 3680 2919
3461 3383 3513
2881 2962 2811
3769 3308 2919
3383 3302 3410
2993 3466 3058
3352 3086 3535
2618 3353 3052
2613 3373 3092
3045 2904 3202
2712 3440 3018
3233 3368 3174
2888 3013 3590
3328 3836 3396
3304 2763 2910
3603 3133 3586
3527 3544 2856
3107 3556 3441
3166 3496 2711
3601 2930 3441
3100 2978 3262
2598 3436 3072
3284 2710 3588
3600 3773 3347
2470 2904 3099
3616 3630 3250
3702 3045 3067
3212 3149 2924
3222 3017 3620
2773 3000 2639
3456 2817 3506
3405 3365 3415
2625 3386 2945
3173 3300 3096
3358 3511 3392
3665 3409 3020
3542 3091 3058
2624 2867 3219
3489 3746 3094
2701 3168 3180
2841 3355 3346
2675 3160 3367
3295 3247 3376
3432 3690 3372
3289 3309 3461
3498 2908 3379
3527 3560 3139
3066 3383 3394
3248 2725 3023
3462 3493 3292
3125 3392 3259
3226 3673 3210
3016 3635 2993
3172 2594 3229
2516 2936 3147
2710 2557 2308
3016 3075 2872
2947 3356 3656
3443 3532 3180
3129 3634 3132
3244 3043 3655
3608 3350 3560
3840 3517 3043
2495 3095 3305
2676 3230 2681
3532 3085 3356
2602 3061 3420
3627 3443 3301
3406 3056 3179
3008 2632 2808
3034 2417 3043
3182 2825 3456
3239 3035 3553
2897 3227 3325
2675 3358 3133
3547 3352 3264
3682 3661 3053
2695 3160 3332
3164 3629 3217
