8375 3008.08
16676 15584 18104
17521 18005 15203
16645 17604 17407
18084 15227 15155
16039 18524 16201
16954 16485 18389
16218 18828 16218
14484 16340 18067
17733 16594 16957
16127 19066 15614
18137 16541 16374
15453 16780 19184
15423 18151 18232
15295 15092 19193
17023 17918 15446
15851 16623 19116
16706 17815 17502
15695 16650 18946
16476 15843 18816
15707 17468 18135
17225 16205 18431
15475 17678 16557
15185 17852 17633
17817 17956 15585
15928 16159 17352
15917 18338 17033
15368 18504 17830
15263 17926 17817
17349 17024 16707
15954 17282 18436
15909 15449 19364
14525 17760 17523
15761 17868 18085
15944 18506 16955
16138 17060 18146
15542 16995 18861
15384 15906 19414
16689 15758 18798
18238 17608 16223
16487 18358 15352
16265 17033 17853
15836 17401 17499
16086 18981 16546
14221 15457 18921
17331 16972 17413
15534 18667 15403
12559 16160 16733
16433 16865 18503
17168 17009 14974
17174 16697 18507
18106 16404 16008
15812 17766 16607
17991 16496 17831
14589 16103 19090
17704 17284 15203
18274 16301 16350
16902 18762 15989
18032 16309 16605
15192 17348 17681
16591 15045 18506
15776 18632 16437
15881 17418 18569
17634 17655 14821
17927 16009 16634
15838 16549 18294
15663 18252 17047
16640 17260 18157
15946 16247 17778
16622 16891 17856
16746 16193 17560
16323 16937 18332
17672 16546 18472
17023 15982 18096
16005 18316 16740
15910 17268 18471
14529 15630 18482
17595 16599 16843
16118 17326 17325
16343 18235 17004
15970 15363 18746
15979 17477 17251
17785 16180 17405
15815 16405 19316
17097 16851 15236
16646 17292 17861
16232 18329 15408
16495 15996 18180
17098 18284 16527
16857 17240 16996
17536 15404 14263
16516 18709 16350
18206 16552 15538
14960 15556 19182
16592 18422 15852
17769 17265 16973
17541 16958 16136
15618 16379 18519
16533 17485 17146
16002 18845 17175
16954 15726 17992
16689 16290 17781
15420 17448 17877
17096 17386 15942
15587 18034 18292
17095 17403 16616
15507 17669 17422
16990 17900 16091
16989 16784 16534
17106 16882 17075
17622 17155 18033
18121 16586 17289
16265 16509 18522
15309 16961 17808
17384 16420 18647
14794 14125 17712
16113 18263 17743
17337 17055 16846
16739 18685 15741
17434 17298 16653
16109 19078 16277
16169 18590 16867
17766 16733 16141
15320 16853 19009
17404 17269 17352
15650 17193 18720
17635 16529 17683
15726 18413 17155
17710 17041 15720
15563 18227 16837
16018 18484 16348
17346 17771 15252
17815 16343 16479
15306 17673 17480
16456 15984 18791
16371 16413 17770
16312 16957 17890
16067 17663 16265
16592 18290 16376
15049 17186 18779
15100 17131 18411
17771 16253 17442
16282 18553 17425
17457 17491 15304
17978 17496 16072
17466 16525 15784
15812 16692 18257
15310 16786 16304
17206 15944 18826
16471 17877 17278
18238 17450 16503
16193 18247 18181
17578 17323 17347
16375 18674 15082
16157 16281 18660
15677 18015 16384
15982 16532 18945
15461 16712 18319
15506 17149 19092
18185 16574 16770
16003 17101 18447
16987 17019 18173
18233 16331 17192
18386 16467 16937
17674 17646 17136
16099 17309 17165
17922 17764 15622
15818 17325 18852
14847 17616 16889
15493 17887 17090
14619 17833 15667
18113 17417 15350
16808 17365 18342
18261 16372 15754
16360 18180 16895
16141 16081 19033
17373 16949 15742
16832 16516 18550
17659 17531 16320
15321 17512 16383
15783 17200 17785
15476 18392 17500
15369 18483 16926
16220 15839 18021
17715 17166 15570
16668 17564 17968
15155 17730 18490
15301 16331 19332
17275 16436 18658
16740 17601 16582
17475 17314 14823
17554 17466 16770
16250 16375 16963
17799 17626 15971
14337 16996 16275
16611 15773 18549
14834 17817 16329
16325 16246 18068
16802 17101 18103
17522 16989 16407
15698 16714 17806
17579 17671 16554
17489 17278 17630
16621 18765 16123
16126 15560 17333
15725 17266 17859
17358 17896 15946
17923 17162 16067
12362 16242 17434
15445 15571 18615
17424 17565 16345
17500 17170 17450
17779 17231 15912
15522 17893 17639
15149 16648 19168
17063 17908 15686
16870 15227 17270
17832 16235 15700
16741 17737 17417
17370 17600 16339
16584 17368 18333
17325 16648 16588
18210 16932 15089
14870 17796 17006
16173 17494 16420
14932 15852 19080
16625 18468 16751
16980 17901 16701
18096 16607 15567
17286 16428 17358
15779 15727 18017
14817 17838 18147
16912 16718 18769
15341 16155 18907
14882 17299 17269
16654 16745 18366
16934 16539 18257
17756 17528 15847
16419 16094 18553
17937 15914 17918
17983 16651 17182
17875 15705 16780
15946 17346 18567
17025 16918 16458
16864 15762 18056
15282 16001 19303
16734 15614 18295
17041 18544 16157
16641 16990 13554
16073 17483 17170
16275 15465 18913
17671 15898 17460
15755 16456 17087
16681 16962 18863
17518 17024 15395
16571 18005 17782
17017 18378 16761
16161 18014 17658
17012 15627 17913
18291 16604 16191
15348 16278 19175
18307 16636 15917
17121 18217 16258
17327 16910 16975
17970 16774 17229
14819 17356 18863
17088 16496 16117
17995 17132 15304
17535 16318 18316
18563 16837 16415
17630 18167 15661
17075 16320 18625
18484 16358 15819
16634 18037 17565
17081 17050 14896
16501 17778 16775
16689 15428 18689
17611 17215 16718
18148 16582 16859
17290 17992 15851
15528 16625 18985
16909 17142 16490
15502 17359 17854
16591 17414 17620
16522 17490 17159
16771 18243 18101
18158 17006 16394
16409 18765 15795
18907 16400 15930
17733 17145 16991
15676 15867 18592
17611 16279 15999
15689 17846 17646
17757 16958 16640
16585 18669 15259
15528 18017 18165
16080 18422 16383
17518 17553 15908
15759 17504 16867
16420 17573 17236
17617 17073 14972
17367 18112 16607
15917 17675 17733
18495 16850 16934
17000 16823 17522
17047 18438 16380
16832 17774 16267
17219 18542 16206
18152 16118 16594
15071 16261 19309
16707 16710 18134
14672 17453 16785
15307 16573 15758
17871 15930 17085
16284 16125 18871
14082 17177 15945
17170 18056 16083
15937 17324 15381
15224 18388 17721
15849 16141 19019
15978 16229 18855
17982 17160 16242
16284 17533 17340
15197 18408 15375
18076 17692 16365
16455 17722 17743
17300 17193 17910
16654 18272 16742
18176 17603 16534
17125 16996 18026
16985 16772 18851
17509 17748 16525
15536 15995 18214
16959 17848 16790
15874 17714 16929
17016 17660 16903
15854 16860 19136
15640 15896 18765
17576 17466 16491
17768 16423 16686
16715 17449 18196
15376 16583 18415
16401 17476 18118
15851 16570 18801
16788 18044 16251
17012 17140 18642
17590 16475 16875
16051 17085 16973
18026 16588 17429
15954 16566 18358
17026 17864 17122
15458 16999 18298
15288 17826 17826
18198 17560 15610
15863 16321 18680
16405 17796 16471
17920 16923 16695
18010 17245 15118
17500 16092 17964
18181 16841 16046
16068 16471 18370
15934 18255 16036
17185 18247 16115
17666 16383 15772
17355 16095 18105
16981 16414 18611
17720 17223 17431
16583 18102 17282
15960 18122 18166
17486 17297 16426
16922 17677 17005
16752 16796 17611
16267 15079 17941
15342 17378 18341
16567 17046 17669
17068 16372 18407
16771 17834 16198
16428 18556 16684
16565 17740 17940
17808 16309 16808
16639 16345 17962
17204 16725 18291
17307 17171 17770
18008 17434 16113
15855 15738 17893
16471 17651 18198
18008 17059 17249
16870 15387 17790
16564 16235 16258
16199 19215 15586
18145 16347 17014
17371 16440 16682
16828 16413 17784
16543 17112 18545
16289 16012 19010
17254 18093 16078
16508 18738 16229
16029 18662 16271
15421 16056 19219
15375 16572 17765
17215 17375 17155
17496 17105 16575
15734 16424 19045
14568 17302 18576
17112 17658 18073
17269 16824 15584
17775 17002 16501
15936 17180 18605
16463 17365 16257
18092 16961 15845
15971 17849 18868
17076 17663 17539
16621 17497 17959
