468828 3600
16944 16060 17207
16033 16826 17596
16457 17416 16946
16526 17324 16324
17214 16766 16625
15989 17233 17114
16944 16060 17207
17101 16319 16929
16457 17416 16946
16393 16964 17222
17012 16625 16835
16694 16916 17422
17128 16517 16772
16990 16761 16894
16812 17161 16756
16379 16583 17504
16174 17271 17094
16033 16826 17596
16697 16363 17292
16916 16501 17028
16299 17133 16948
16055 17181 17322
16545 17065 17086
16630 16612 17478
17101 16319 16929
16896 17100 16405
16033 16826 17596
16584 16944 17060
16481 17361 16941
16055 17181 17322
16990 16761 16894
16379 16583 17504
16794 17175 16472
17214 16766 16625
16110 16959 17263
16739 17282 16427
16694 16916 17422
16821 17105 16616
16481 17361 16941
16301 16842 17425
16916 16501 17028
16821 17105 16616
16798 17285 16380
16781 16936 17030
16702 17244 16544
16702 17244 16544
16301 16842 17425
16697 16363 17292
17035 17098 16831
16457 17416 16946
16694 16916 17422
16301 16842 17425
16545 17065 17086
16171 17187 17107
16798 17285 16380
16575 17091 16994
16299 17133 16948
16575 17112 16802
16299 17133 16948
16379 16583 17504
16630 16612 17478
16301 16842 17425
16299 17133 16948
15989 17233 17114
16990 16761 16894
16739 17282 16427
15989 17233 17114
16703 16953 16857
17128 16517 16772
16110 16959 17263
16171 17187 17107
16812 17161 16756
16913 16761 17242
16703 16953 16857
16990 16761 16894
16174 17271 17094
16630 16612 17478
17035 17098 16831
17012 16625 16835
16575 17091 16994
16171 17187 17107
16697 16363 17292
16990 16761 16894
15989 17233 17114
16916 16501 17028
17128 16517 16772
16033 16826 17596
16575 17091 16994
16896 17100 16405
16702 17244 16544
16575 17091 16994
16528 17126 16806
16944 16060 17207
16913 16761 17242
17128 16517 16772
16596 16958 16924
16379 16583 17504
16812 17161 16756
16821 17105 16616
16528 17126 16806
16896 17100 16405
16630 16612 17478
16821 17105 16616
16528 17126 16806
16301 16842 17425
16379 16583 17504
16812 17161 16756
16171 17187 17107
16821 17105 16616
17128 16517 16772
16528 17126 16806
16702 17244 16544
16379 16583 17504
16575 17091 16994
16812 17161 16756
16697 16363 17292
16781 16936 17030
16528 17126 16806
16055 17181 17322
16821 17105 16616
16697 16363 17292
16457 17416 16946
16528 17126 16806
16171 17187 17107
16301 16842 17425
16379 16583 17504
16739 17282 16427
16055 17181 17322
16781 16936 17030
16171 17187 17107
16781 16936 17030
16896 17100 16405
16702 17244 16544
17035 17098 16831
16575 17091 16994
16174 17271 17094
16781 16936 17030
17035 17098 16831
16702 17244 16544
16990 16761 16894
16171 17187 17107
16481 17361 16941
16575 17112 16802
17101 16319 16929
17214 16766 16625
16694 16916 17422
16821 17105 16616
16301 16842 17425
16299 17133 16948
16697 16363 17292
16545 17065 17086
16174 17271 17094
16171 17187 17107
16481 17361 16941
16694 16916 17422
16913 16761 17242
16990 16761 16894
16457 17416 16946
16301 16842 17425
16575 17091 16994
16171 17187 17107
16033 16826 17596
16781 16936 17030
16794 17175 16472
16694 16916 17422
16526 17324 16324
16055 17181 17322
16821 17105 16616
16301 16842 17425
16702 17244 16544
17214 16766 16625
16896 17100 16405
17101 16319 16929
17214 16766 16625
16526 17324 16324
16694 16916 17422
16379 16583 17504
16481 17361 16941
16575 17091 16994
16944 16060 17207
16457 17416 16946
16798 17285 16380
16781 16936 17030
16393 16964 17222
16781 16936 17030
16545 17065 17086
16528 17126 16806
16055 17181 17322
16299 17133 16948
16916 16501 17028
16990 16761 16894
16781 16936 17030
16697 16363 17292
17128 16517 16772
16896 17100 16405
17035 17098 16831
17012 16625 16835
17035 17098 16831
16702 17244 16544
16171 17187 17107
16575 17112 16802
17101 16319 16929
16702 17244 16544
16596 16958 16924
16812 17161 16756
16896 17100 16405
16630 16612 17478
16301 16842 17425
16812 17161 16756
16821 17105 16616
16944 16060 17207
17214 16766 16625
16379 16583 17504
16575 17091 16994
16528 17126 16806
16697 16363 17292
16781 16936 17030
16575 17091 16994
16821 17105 16616
16526 17324 16324
16526 17324 16324
16379 16583 17504
16821 17105 16616
16301 16842 17425
15989 17233 17114
16896 17100 16405
17101 16319 16929
16739 17282 16427
16694 16916 17422
17128 16517 16772
16575 17091 16994
16990 16761 16894
16457 17416 16946
16798 17285 16380
16299 17133 16948
16630 16612 17478
16630 16612 17478
16694 16916 17422
16821 17105 16616
16301 16842 17425
16174 17271 17094
16703 16953 16857
16913 16761 17242
16171 17187 17107
16694 16916 17422
16781 16936 17030
16033 16826 17596
16457 17416 16946
16174 17271 17094
16575 17091 16994
16171 17187 17107
16781 16936 17030
