85375 2400.61
18304 17020 16752
17295 16574 18112
14350 18499 16705
15531 17270 17016
15162 15389 19518
16742 16873 17771
16155 16008 18349
15495 16878 16852
16591 17821 15689
13274 17921 15892
14705 18315 14678
17724 15457 17586
16791 17324 16751
16965 15246 16706
16416 17022 14439
16891 16900 14852
17652 17329 15227
16055 18112 16197
15419 18366 15894
15995 16080 18892
16774 15426 17201
16398 18444 15322
17528 16250 16554
16177 17975 15527
14909 17349 17250
17042 17326 14162
15916 15764 19324
16536 18866 14939
14187 17291 13282
16533 15885 18594
17716 18031 14982
14843 17468 18384
17732 15195 17335
15183 18305 15692
16077 17025 17724
13348 18265 17119
17466 16062 15835
14977 15589 18350
13099 17196 16920
15033 17604 16946
15275 19247 15776
18875 16459 17001
15155 18359 16241
14387 17990 16817
12805 17695 15116
15128 18363 15092
17470 14776 17410
14271 17086 16668
17562 16355 17419
14194 17670 18228
17399 16924 16328
17179 15958 15281
14145 17280 18135
16038 15052 19069
16330 16164 18718
17639 15005 16644
18001 15232 16698
14389 16211 17343
14819 17392 15816
17258 15334 15530
17662 16687 14914
16204 14991 18426
16260 18456 16100
14797 18780 15328
17256 16215 17739
15727 17505 15665
16830 16398 16117
15466 15440 14178
17074 15084 16332
15929 18957 15404
15940 16195 15697
16646 16401 18565
17412 15622 16486
15268 18045 17268
18335 16183 16177
14734 19392 16488
16528 15829 19094
15914 16551 16551
17179 14649 17719
17108 16233 16176
18147 16363 15653
15826 16678 15321
15503 18283 17474
18468 16456 15249
17083 14974 16832
14820 17277 17860
18130 16050 15418
16840 17244 17510
17523 15252 16276
16748 14855 17644
17087 18438 14688
13724 17939 17168
17577 15690 18371
16673 15614 18657
17512 14877 17915
18232 16814 16618
15447 18571 15880
16851 16049 19282
18156 16372 16724
15445 17646 15233
15910 18440 14830
14478 18457 16588
14777 18478 16433
15533 16723 17729
17225 15377 18445
16633 18286 14972
14650 17206 16133
14196 16530 17620
16222 16960 14376
17718 17828 16181
15380 19321 16172
15879 18835 16474
15017 18145 16983
15870 18319 17681
18035 17544 15386
16163 18646 15884
17370 15765 16561
16401 17534 16742
15811 17024 17017
16758 16947 16189
18139 15962 15198
18521 15302 16993
16614 15846 16819
14000 18430 17392
14964 17596 14959
16065 16088 18486
16501 16846 17266
14195 18523 15805
16366 17387 16699
14930 18737 16316
17377 15867 18145
17049 17983 16810
18055 15622 15823
18405 16473 16068
17130 16843 17397
15415 16886 18651
14701 16459 17587
15593 17778 13800
17602 15343 16697
18146 16610 15433
16256 14644 14934
16027 16659 18841
16493 17500 16770
14179 18080 16119
15432 18319 14991
17511 15488 18027
13673 18334 16674
14259 16664 18187
15739 17741 13525
15031 15155 18788
15219 15979 17864
15899 15957 19078
15927 17910 15899
13871 16091 17929
16150 18946 15200
15741 15365 19084
14864 16723 18433
18036 16991 15146
18099 15909 16636
18004 16166 15970
13434 17649 14459
16096 17393 17991
17943 17308 16782
16223 16476 17848
16140 17624 15168
16756 16877 15792
14587 17582 17794
18604 16338 15903
15905 15663 18971
17635 16083 15008
15829 16304 15118
15118 16821 17751
17824 14746 16489
17330 14958 17625
18150 16730 16842
15934 17369 16399
14576 15149 18757
14626 17525 17632
17252 15619 13968
15781 16711 15726
15948 15630 19433
15786 16774 16604
14858 16911 18469
15751 17677 14877
15866 17612 17983
17615 16978 15637
14419 17800 14770
15697 16473 18579
15670 16255 18212
16713 17497 13928
16179 17213 15445
15156 16822 17788
17437 16220 15697
17897 16025 15076
15147 17488 18428
17820 15830 18256
16542 15515 19024
18093 14917 17085
16252 16091 17964
14251 15029 18434
17311 16055 17710
15731 14783 16891
16192 15621 18981
14802 18864 16354
17252 14879 15827
16593 16273 18712
15878 16513 18364
16907 16724 18600
17426 16316 17294
14558 15975 15311
16660 15568 17584
17590 14896 17095
17137 17029 15360
14816 17268 14515
15866 16301 19169
15540 16309 19577
17061 15347 18474
16001 18403 16471
17673 15232 18032
16920 15760 18658
17677 15849 16367
17866 16513 15820
16701 15375 18301
17813 15967 17083
16679 15480 18522
13881 17015 17492
18117 16069 16175
15907 17468 14077
17674 15224 17008
17850 16382 15506
16327 15944 17319
16515 17550 16787
16602 15825 19157
17353 15065 16422
13578 17215 15855
17514 15994 17620
14846 18803 17151
14284 17084 17866
15724 16570 15060
14413 17211 17785
13722 18281 17255
14988 17174 17779
18073 16124 15943
15642 17812 16290
17746 15370 16069
14051 16771 17054
15934 16862 16804
14328 15163 18408
15792 17779 15425
17891 17886 15433
17215 17071 16162
16787 15906 18543
