100 5.2405
24938 23608 24447
25056 23433 24323
25290 23251 23853
24776 23821 23978
25145 23255 24206
24589 23913 24003
24963 23641 24094
24653 23333 24582
25046 23498 24083
24524 23465 24561
24583 23795 24099
25006 23531 24025
24768 23653 24184
24806 23377 24478
24886 23645 24153
24555 23750 24151
24751 23309 24526
24645 23884 23916
24717 23682 24121
25148 23265 23886
24619 23416 24497
24757 23699 24047
24740 23751 24003
24808 23691 23745
24710 23844 23873
24690 23882 23772
24740 23856 23701
24761 23339 24499
24617 23618 24240
24610 23950 23622
24960 23283 24346
24787 23759 23643
24699 23868 23714
24815 23291 24449
24888 23743 23608
24453 23923 23853
24714 23153 24552
24660 23668 24051
24544 23757 24042
24904 23511 24380
24501 23860 23970
24705 23812 23896
25037 23386 24015
24978 23414 24235
24553 23598 24222
24496 23434 24484
24767 23742 23867
24650 23524 24430
24834 23546 24227
24783 23432 24424
24893 23525 24226
24778 23538 24376
24686 23399 24443
24660 23548 24280
24770 23567 23953
24628 23304 24455
24918 23274 24355
24717 23540 24353
24640 23464 24433
24908 23452 24039
24952 23238 24268
24981 23259 24218
24994 23223 24097
23180 22259 22463
22974 21926 22530
23125 21669 22211
22930 22168 22200
23742 22332 21828
23678 22146 23076
23222 22491 22494
23125 22294 22516
23383 22179 21959
23439 22218 22795
22781 22099 21521
23068 22707 22434
22993 21947 22327
23024 22107 21894
23302 22681 22578
22949 22056 22930
23108 21981 22169
23139 22198 22856
23486 22437 22495
23022 22134 22912
22453 21441 21734
23040 21951 22114
22477 21748 21849
22814 22027 22985
23100 21747 21790
23051 22362 22763
23123 22076 22454
23557 22112 22559
23354 22625 22647
23880 22516 23020
22851 21863 21994
23202 21644 22282
22797 22076 21809
23097 22466 22658
22801 21713 22131
22903 21766 21775
22818 21554 21962
23381 22282 22518
22844 21927 22181
22749 21630 21937
23535 21949 22403
22918 22457 22765
23161 22083 22385
22895 21351 22187
23265 21557 22712
23271 21896 22435
23432 21631 22370
22894 21652 22567
23056 22658 22475
22649 22009 22783
22506 21746 21598
22835 21797 22531
23471 22842 22471
22409 22010 22852
23740 23269 22323
22262 21582 21951
22519 21368 22223
23253 22225 22519
23590 21684 22407
23149 21778 22025
22977 22465 22308
23160 22034 22300
22487 22049 22057
23165 22038 22093
22748 21790 22364
23199 22036 22245
23286 22095 22095
23484 22531 23075
23242 22092 22696
23052 21904 22572
23317 21942 22516
23151 22542 22980
22880 21775 21255
23121 21911 22214
22626 22619 22682
23350 22004 22198
23609 21949 22920
23118 21593 22658
23292 21980 22245
23435 22021 22488
24110 22667 22796
23004 21788 22123
22573 22158 22201
22997 22116 22073
23068 21785 21881
22955 21873 22216
22375 21973 21901
22894 22438 22186
23766 22285 22251
22662 21750 22831
23015 21984 22733
23658 22410 22857
23468 22185 22481
23095 21966 22363
22457 21576 21845
22747 21750 22588
22979 22088 21868
23497 21968 21713
23576 22777 22754
23145 21966 22791
22954 21730 21843
22485 21372 22129
22778 22268 22189
23532 21372 22468
22817 21785 22245
23156 22264 22440
23300 21916 22356
22224 21648 22128
22654 21477 22361
23372 22150 22375
22680 21957 22366
23314 21956 22623
22336 21329 22077
23321 22054 22197
23190 21839 22188
23193 21946 22544
23703 21782 22707
23090 22304 22277
23445 22488 22594
22831 21827 22660
22150 21373 21873
22824 21636 21936
22767 21788 22563
23196 22176 23096
22996 21855 22393
23628 21952 22813
23516 22071 22248
23008 21875 22656
22569 21545 22445
23055 22704 22939
22389 21332 22087
23479 22166 22976
23158 22254 23271
23199 21863 22240
23228 22102 21647
22520 22275 22820
23073 22171 22072
23133 22274 22945
23135 22329 22479
23227 22567 22569
22551 21647 21571
22933 22154 22512
22936 22123 22540
22478 21640 22472
23148 21722 22106
23195 22194 23168
22759 22071 22221
23128 22013 22402
22767 21658 22197
22382 21770 22551
22849 22012 22759
23168 22116 22680
23022 21766 22263
23131 22006 22351
22592 21466 22296
23038 22556 23030
23419 22242 22670
22726 22078 22670
22673 22116 22620
23373 22096 22828
22997 22495 23138
23558 22234 22588
22954 22229 22737
23595 22139 22802
22655 21907 22696
23175 22066 22621
23356 22227 22163
22999 22411 22842
22547 21713 21730
22896 22287 22592
22862 21769 22504
23234 22057 22428
22990 21907 22536
22734 22111 22171
22560 21589 22158
23559 22673 22334
22982 21785 21917
23746 22478 22670
22941 22188 22202
23452 21752 22260
22889 22378 22337
22794 21119 22310
23187 22067 23639
22964 21713 21664
23422 22478 22459
22852 21437 22948
23278 22530 22511
22980 22067 22496
22496 22169 22228
23553 22498 22398
23407 22374 22779
22776 21414 22251
22821 22622 22420
23529 22772 22363
23568 21894 22388
23020 22439 23167
22965 22470 22197
22865 21607 21583
23365 22135 22225
23229 22060 22751
23545 22254 22845
22612 21633 21546
22364 21298 21390
23811 22253 22664
23161 22581 22604
23711 22034 22451
23287 21751 22498
23352 22158 21892
22998 22064 21783
23660 22243 22670
23025 22544 22818
22980 21293 22241
23356 22452 22682
22662 21242 21575
23698 22664 22790
24063 22409 22456
23618 22226 22628
22546 22037 22000
23664 22051 22663
22257 21554 22009
23354 22303 23045
23986 22273 22701
22968 22491 22984
23347 22352 22316
23422 21446 22168
23343 22443 21900
22682 21685 22032
23291 22301 22566
23195 21630 22678
23121 22329 22704
23497 21910 22351
23166 22468 22729
22721 21745 22234
23333 22111 22651
23200 21899 21881
23446 22134 22580
23118 21847 21868
