12499 2524.66
16643 15215 16958
16980 18230 15691
13940 14820 17365
15939 13988 14919
15179 17304 13983
17187 15859 15108
14574 15624 18513
15312 16137 18671
15991 15714 13538
14778 16147 18495
15784 18003 16723
15623 16189 17811
18302 16503 16119
15967 15523 18077
13780 13438 17235
15576 15634 18817
14610 16672 15001
16565 18746 15462
17021 17368 17813
14897 15879 18338
17956 16334 15687
17084 16530 15335
14936 18111 15630
14052 13950 17658
15523 18118 15879
15425 15749 18547
16191 14853 15041
18027 17430 15781
18138 15681 16333
14727 14817 18684
16228 17223 16665
16977 15766 15096
16093 15769 17716
14222 15195 18727
16724 17106 17962
16155 18255 17569
16336 15078 15476
16411 17254 16820
16362 18688 15157
16209 18269 17145
18323 16570 16951
16622 16445 15053
15800 17953 15980
17127 18671 15164
14380 15338 18345
14847 17913 16349
18598 16606 16463
17055 18557 15810
15063 16924 18195
15669 17189 15026
15641 15403 14892
16448 17004 15560
14339 13717 15753
16840 15832 18568
18085 16518 17622
16686 17686 14931
14938 17960 15463
15256 15089 18316
16821 18007 15478
15563 14899 16331
15965 16235 15831
17465 16767 15077
14538 16488 15623
16966 15396 16200
15281 15130 18754
16180 16152 15014
15634 15671 18884
15567 17142 16957
14401 15216 17154
16663 16693 15547
15345 17800 14663
17673 15834 17388
14585 15377 16270
15036 16951 16785
17313 18089 15264
15408 14839 16123
15344 16766 18947
16971 18609 15399
16862 15761 15692
15438 16338 14858
16423 18079 17052
15778 18194 15694
18204 16008 16255
15494 18418 16818
16286 15869 17734
15386 17170 18204
15886 15010 14454
16120 16499 14806
17179 17834 16443
18010 16365 16989
15777 16628 17637
15195 16901 14192
15226 14878 17757
16224 15462 15132
16076 18284 15457
16308 17059 18682
13805 14564 17418
16733 15273 16466
15118 16072 17698
16207 16698 16331
16020 16650 17320
15605 18145 15836
14196 14674 16207
16511 17873 16725
15045 15122 14912
15575 16046 18563
15021 16937 16963
15858 16771 18743
16180 16617 18627
17905 16558 16405
16491 17825 17289
16281 17344 15759
17152 16384 15165
17429 18019 16620
14885 15872 18662
16387 17481 17796
16178 16478 18787
13671 14345 16768
13419 15474 13889
13507 16335 15030
16809 17713 15415
16991 17131 16932
17548 16459 17051
15098 16652 18508
15889 14558 14290
15707 15993 16164
15732 18060 18239
15701 16179 14532
17823 16838 18103
16172 18019 15632
16774 15073 16523
14712 16248 18148
15817 15332 15882
17668 15843 15869
14404 14517 15736
16067 15281 18317
14560 14897 18054
15397 17513 17983
15067 17825 16362
16338 14508 14408
14153 17513 16283
15437 14980 18435
17327 16741 16505
14322 14519 17728
16428 17793 14728
15579 14685 17366
14969 15570 17626
15954 14233 15320
16577 17979 15656
15856 16702 14901
17203 16203 15617
14146 16276 14246
17061 16925 16705
15932 16974 15586
14670 15858 18028
17224 16412 16713
15148 17908 17553
13611 14398 15966
14301 15992 16786
15343 15518 16585
16427 15110 17784
16155 17747 17785
16995 16790 15822
17394 18222 16452
15007 16997 14781
17939 17263 16178
17761 16661 15898
14762 17766 15948
17374 17235 18252
17008 16780 16109
16771 18592 15663
17503 15923 15903
14617 16870 15135
15508 17902 15916
17194 17981 16221
15249 16976 18364
16115 17207 14664
16967 18219 15135
13704 14407 15518
14425 14509 14586
16898 15370 16544
15796 16797 18163
15447 18489 16462
16010 17496 17024
15704 15770 18545
17128 16761 17062
16605 14834 15803
14276 16961 16129
15081 16290 14941
16068 19159 16397
16664 17223 15730
14927 14610 17313
15207 14519 15788
17042 17979 17245
15912 17852 16140
17035 15257 15156
15347 16731 17818
13250 14559 16921
14528 16551 14584
16626 15714 16694
13727 12842 14515
15101 16261 17693
15471 16294 18445
16423 17102 15807
17004 15762 17439
17507 17142 17806
12681 14730 16809
16446 18593 15630
14580 13742 16760
13787 14846 14946
15317 15782 17360
15782 17768 15813
15841 17740 16023
15772 15400 15466
17077 16629 16700
16281 16617 16356
15333 17097 18327
17839 17528 15948
11980 13447 14133
17417 16192 17857
15201 15438 17836
16023 14999 17645
15343 16390 18204
15514 17504 17966
16277 15877 17774
17124 17182 16080
15563 18286 16417
16181 17705 16672
15158 17766 15198
15507 18016 16907
17375 15719 16512
17098 14398 16546
14915 14048 13347
14388 15496 16035
14647 14862 17288
18118 16456 16361
15655 14539 16836
14937 16986 16327
15999 15660 18271
15445 17515 17475
16496 17660 16644
14910 16031 16064
17276 16731 15489
17193 18116 17400
15620 16389 19105
14759 17932 15926
18279 17381 16037
17085 16837 15950
17549 16068 16962
15690 18172 16478
15706 15129 16294
16863 15241 15040
16239 18624 16778
13982 16535 14772
16114 18202 15163
17622 15738 15815
14244 14766 16974
18416 17006 16552
16179 16707 15395
15829 17030 18970
15775 17881 15514
14934 16800 18136
15505 16729 14792
17712 17662 16040
15583 15724 15917
15654 14498 14525
17093 17681 16449
16966 18080 16644
16860 15185 15705
13955 14032 16252
15886 14855 16001
18438 16381 16312
15171 16754 14308
16206 18099 16798
16557 17064 18637
16890 17453 15766
15470 16109 17843
16328 16144 15992
16077 18309 16640
14318 15222 17751
15351 18200 15912
15686 18487 15736
16986 16575 16536
16671 18280 17074
16281 16146 16623
16492 16974 14710
14150 15060 18303
16804 15206 16418
13010 12735 14625
17083 14526 16615
13185 15225 16023
16262 18017 15228
14944 15919 18579
16393 17270 17437
16739 18417 17663
14145 16759 16270
18045 16760 17897
17881 16155 15690
14706 15972 13936
15572 17452 17081
14941 16703 16602
16408 15971 15160
13796 14578 15988
16097 15515 17764
16693 16815 15960
15092 17314 17767
16317 18724 16443
16499 18675 17048
16255 17468 15874
16382 17568 16202
15842 15558 16640
14736 17704 17242
16658 18362 15615
16597 16400 17308
17371 16181 16746
15480 17233 15387
14597 14302 15681
17371 15559 17515
15051 15892 14419
15250 15774 18752
13600 15602 15927
15951 16569 18802
16358 14523 15578
15757 16457 17539
15445 15746 18104
16679 16030 15289
15112 16689 17445
16030 17565 17616
16910 16533 16088
15997 18454 15463
14918 16088 18251
17240 16877 16826
15300 14377 15331
16001 16787 17456
17264 16138 15312
14890 14401 16183
16572 15819 15362
17313 15483 16340
16322 17476 17463
15832 15582 17865
16777 16706 18469
15730 15963 16510
15027 14458 17284
17526 17090 16737
15459 16923 16808
14498 16143 18233
16662 17466 16581
15216 16300 15810
15959 16818 16625
14684 16622 14385
15617 16208 17254
14948 16930 17659
15382 17129 17062
15911 16462 15730
15767 15942 16120
14794 15832 18294
16428 17481 16793
15074 16561 16793
17419 17770 15782
15716 14126 15323
16600 18298 16009
15564 16234 18198
15886 15276 15998
14421 15375 17422
14176 14268 16419
17039 18052 15331
16142 16837 15178
17948 16350 17822
16444 16735 14609
17299 15798 15907
17030 16103 17322
16696 18671 15881
14671 15933 15268
17022 16977 17345
14451 16370 17929
14436 16475 16355
14985 15923 19090
16907 16712 17208
17543 16791 16574
14292 15777 18467
15760 15107 17732
17583 17215 16371
15644 15319 17992
16488 15184 15960
16387 18043 16557
16568 16708 15308
15904 16894 17662
17421 17909 15827
17025 15087 16856
14347 15891 14101
17479 15827 16727
15650 16116 17186
16628 15905 18725
16071 15116 16541
16409 17041 15335
13933 15726 15226
15176 14936 15648
14349 16994 15124
15146 16029 17036
16876 16294 18379
16629 17238 16152
15842 16161 15080
14521 16072 18705
16398 17326 15415
17216 17282 17827
15689 16596 19062
15243 17992 15412
15960 15492 17802
16054 16199 16591
17853 16798 15202
16668 16283 16201
15805 15893 14575
17423 16578 17420
14548 15015 18657
15759 15052 17632
15634 17500 16654
14688 16018 17888
13766 14853 17120
16154 18005 16580
17003 17832 16294
15424 16908 17820
15759 15271 15313
16190 17454 16161
17277 17371 16350
16406 18058 16662
16161 17252 16931
16730 16697 16933
17069 16738 15912
17026 16065 16842
17132 18015 16492
17558 15746 16564
17254 15960 17427
14116 14900 17139
17472 16121 15257
15909 15664 17511
17752 15903 17162
16493 15196 16308
13799 16076 15945
12839 14590 14585
16267 17841 15421
16588 16553 17571
15111 15015 17349
15964 18181 17526
15247 16843 15286
14246 16674 15092
12955 14263 16437
14906 15152 17110
13872 14185 16841
17164 16529 18337
15631 14749 18393
16994 15285 14941
13185 14223 13488
17058 15759 15016
13761 16195 16156
15799 16439 14579
16116 17248 16673
15171 14243 16578
18096 17236 16356
15933 16072 15703
13870 14126 15745
16866 16705 15840
17617 16221 16684
15181 14071 17088
14938 16261 17903
15914 14813 16595
16746 18074 16640
14927 16704 17594
15045 17117 16116
15626 15703 17763
15977 15767 15916
16468 16699 14769
15943 18685 16732
16751 17667 16307
15359 17169 14515
17366 15193 17143
15197 17615 16510
16540 16577 16996
17097 16376 17267
16944 18296 16231
17316 17115 17552
16573 15199 17265
13259 13694 16640
15091 17323 14521
15972 17348 16020
15506 15132 17368
17786 16173 17946
16934 16085 16199
17311 16696 15962
15714 18094 15808
16041 16228 19016
15809 17534 16480
15240 15449 17195
16211 15768 15684
17509 16182 16601
15125 16331 15159
14350 15484 18342
16064 16494 18689
17423 17019 16104
16850 17476 16576
15122 14702 18520
16073 17275 17099
15415 17601 15804
16676 16723 17005
15222 15096 17215
16904 16802 17388
15700 16331 17848
16779 16510 18168
15622 16420 17735
15196 14519 16697
16212 17983 17797
14987 15366 18570
15237 17624 16112
14877 16185 17939
13754 16448 15821
16987 17568 16384
15488 16817 15234
16668 17317 17948
16888 15370 17036
15368 14207 14560
17051 16584 16264
15293 18028 16292
17706 16626 16073
14530 16421 15775
15907 16147 13985
16768 16527 16647
16137 15817 15708
15637 18277 17281
16397 17709 16552
15548 14793 15004
14891 15470 17362
14804 15738 17867
16196 16093 18430
15043 17267 16426
15987 16176 16928
16314 18083 15769
14972 16724 17639
15964 18128 16278
15556 15579 19038
15290 15054 16299
14845 16127 18784
15093 16247 17618
15645 15471 16194
15097 15592 18782
15588 15383 16058
16985 14943 16289
17451 17770 17518
15695 17902 16570
15203 16386 15271
17115 17234 16638
17368 17057 17717
16476 16911 17079
16062 17713 17496
15818 17355 16078
16952 17907 16167
15520 14426 15347
15218 15155 18691
16988 18693 15915
15767 15776 18814
16173 16624 15954
16082 15084 14177
15212 14540 15363
15418 15931 17113
15907 17478 16267
14432 15217 15791
16040 18521 16295
17175 18476 15786
16987 18556 16477
15857 17379 14914
17464 17290 16025
15581 18416 16630
13449 15254 16988
17760 16634 15718
15810 18105 15633
14924 14576 15297
16102 14696 16175
14187 16241 17216
16127 16544 14864
18077 16098 17113
15459 14291 14806
16697 16965 16303
16368 16063 17524
16248 15865 19131
15456 17482 15973
14512 15510 15689
16535 17809 17662
15391 16746 16733
17374 17232 15611
17171 17984 16451
16015 16811 16179
18173 16312 17239
16597 17070 16516
14780 14566 16191
15890 16368 16743
17321 18127 16728
17020 16976 18145
16708 18290 15169
16247 15852 15478
13952 14682 17355
13634 14607 15916
15702 18004 16628
