2739 92.2344
15996 15982 17568
14600 17040 18033
17637 17737 16526
17387 16291 15565
15144 17750 17695
16421 16506 18324
16682 17113 16640
16009 16327 17740
14668 15526 18132
15843 18027 17167
17314 16582 16328
15279 15103 18074
15849 16036 18134
14937 14525 17907
15880 15071 16278
15985 16063 17992
16745 17510 16564
16995 18123 15941
14870 15252 18006
16793 16930 16657
16376 17122 17665
17769 16887 17155
16166 16702 18519
17221 16872 16533
16269 18346 15407
16453 15645 15764
16013 16806 16234
16724 16890 17009
16967 18298 16463
17573 17203 16052
17631 17642 16568
16805 18308 15173
15559 15921 18015
16500 16764 17460
17877 17149 16423
15732 16814 18153
16428 16598 17888
16033 17181 17215
15744 16688 17425
15599 17007 18076
17502 17033 16793
16851 17649 15227
16196 17066 17280
15904 17545 17696
15867 18174 17114
16912 18404 15604
16624 16409 17164
15839 17828 16738
15750 18119 16298
15791 17263 17342
15763 17874 17039
17032 16667 17537
16270 17818 17369
16084 17480 16724
16089 16085 18421
17670 17191 16106
16141 17000 17216
17780 16462 16619
15957 18298 16776
16656 16392 17530
16708 16685 17809
16938 16672 16555
16459 17713 15548
16739 18093 16735
15594 17427 17193
16894 17557 15363
15120 15979 18001
17156 17393 16373
16761 18461 16175
15608 16401 17490
16019 17100 15967
17014 17754 15168
16611 16890 17935
15903 17489 17301
17928 16652 16474
16687 17530 16871
17462 17031 16575
16348 17491 15960
13564 15216 16661
16280 18944 16151
16057 17808 17439
15666 17048 17385
17133 17108 17605
17498 16202 17010
16528 18325 16106
16439 15678 17310
16432 17869 17001
16785 17067 17392
17004 17576 17438
16504 16870 17440
17368 17463 15292
15685 16264 17844
15846 15988 16843
16864 17727 16725
16940 17225 17268
15352 17611 16952
16449 16534 17740
16673 17919 16235
16117 15779 18367
17094 16859 16313
15343 17196 13890
16826 16586 17362
15847 18322 16730
15236 16669 17747
15963 18530 15802
17786 17375 16378
15315 15379 18209
16283 16773 17022
15711 17386 17495
17126 17724 16191
17115 16963 16728
16083 18216 15790
16255 16788 16364
17277 17474 16750
16628 17400 16110
15205 16200 16454
17270 17574 15339
16691 18144 15480
16809 16160 17337
16360 17877 15871
15793 15964 17134
17167 16885 16364
15146 17329 17393
16833 18424 15384
16527 17761 17507
16428 18819 15771
17268 17308 17107
15692 16973 17460
16582 17411 15946
15476 16111 17939
17187 17858 16394
16419 18169 14547
16285 16646 17340
17067 17078 16670
16655 15609 17407
16239 18663 16049
16849 17163 16803
15750 18079 16940
16025 18324 16631
14205 16351 15053
14849 15103 17684
15611 18268 17225
16654 17078 17184
17120 16387 17713
15022 16638 17063
17053 16236 16935
15657 17195 16281
16349 16508 17827
15654 16406 16737
16807 17993 15497
16665 18040 15851
16592 17605 16267
16937 18007 17271
16041 15569 16457
17816 17189 15703
14553 17007 17181
15912 15420 17195
16952 17675 16167
17142 16949 16595
17081 16242 16390
17260 17285 16903
15310 17994 17561
17688 16910 17052
17485 16965 17486
14382 16397 17090
17931 16644 16328
17583 17265 15791
16829 17255 15829
16417 16775 16417
15933 17936 15813
17136 17459 16542
17667 17027 16443
16400 18103 16992
16475 16938 17320
16082 18188 15769
16067 16751 18200
15488 17355 17865
15002 17284 14981
17395 17797 15737
16472 17121 17710
16620 16557 18226
16066 17441 16932
15366 17510 15388
15520 17203 15575
16340 18140 15133
16129 17914 15902
16903 18458 16018
17345 16661 15818
16771 18324 15568
15644 15442 18132
16049 17931 15913
16183 18321 16277
16373 17606 16783
15932 16149 17636
17106 17909 16436
15868 16038 16999
14520 15663 17684
15490 15479 17494
16227 18419 16165
15761 15679 16570
16009 16712 17687
17170 17218 16926
15415 15316 17367
17418 16730 15796
16278 17973 16986
16701 17682 17266
16089 16215 17654
16576 17571 17808
15603 16738 17778
17284 17612 15366
15368 15476 17604
16053 18228 16622
15495 17029 17158
15456 16913 14165
16792 17808 16481
15464 14707 15228
17389 17361 17666
16703 16389 18335
17522 17565 16777
16735 17710 14837
16623 18080 17250
16267 18052 17053
16039 17645 17301
16808 18193 16722
17418 17756 16089
15474 16535 17243
17337 17968 15773
16086 16007 17364
16902 17574 16580
16882 17156 15566
16117 15889 17401
16599 15980 17000
15644 18641 16899
15873 18624 16548
16869 16782 17826
16246 16881 17184
17427 17279 15232
16724 18269 15872
16415 17681 16216
16394 16145 16932
17641 17726 16351
15826 18419 16264
15982 16899 17660
16152 16981 16377
17810 17116 16622
16588 17080 18261
16768 18254 16682
16700 17452 17116
16906 17495 16003
15564 15136 16988
16358 17974 16656
15845 16646 17995
15720 16920 17288
15494 17353 16274
16846 17822 16559
16824 17906 15484
15253 18083 16509
15869 17184 16862
15836 17740 15413
17119 18220 16369
16621 18045 16285
16859 18159 16386
14394 16906 17362
17319 17409 16756
15181 16885 18076
16863 17950 16841
15886 16890 17826
15884 17212 17592
16928 16376 17507
17080 17707 17893
17765 16882 17105
15866 17375 15779
14786 16748 17946
16250 18552 17220
15847 17713 16952
17582 16948 16276
15790 17525 16740
16376 18029 16311
15424 16231 16039
17482 17548 16776
17278 17190 17580
16143 17141 15040
15620 17279 17099
16406 18240 16324
16110 17122 17648
17503 17898 16035
16556 17786 16782
17623 17257 16348
17819 17291 16961
16066 18020 15900
14451 15373 16558
17223 17166 16409
14452 15886 16899
17167 16386 16874
16859 16730 17500
16921 16680 16656
16392 16397 18222
15826 18394 15542
17029 16420 16067
16906 18390 15841
