2100 258.717
18405 17379 17806
17656 18633 16936
17551 18667 17100
17396 17187 18281
17199 17390 18303
17080 18649 17606
17396 17187 18281
17085 18545 17713
17710 17296 18215
17954 18286 17014
18059 17922 17569
17972 17550 17983
17219 18619 17309
17479 18577 17331
17656 18633 16936
17608 18504 17146
17320 18471 17689
17160 18499 17583
18237 17944 17246
18030 17668 17961
18321 17446 17772
17542 17483 18261
17448 18342 17757
18105 17417 17886
17630 18589 17053
17515 17787 18178
17960 17731 17931
17380 17565 18276
18018 17467 18030
17593 18417 17261
18405 17379 17806
17920 17615 18175
18289 17590 17727
17880 17647 18110
17360 18355 17790
17625 18037 17956
17999 18253 17117
17578 18089 18065
18253 17831 17286
17420 18294 17855
17268 18457 17727
18333 17509 17632
17199 17390 18303
18279 17758 17384
17531 18161 17910
18094 18081 17374
17303 18565 17413
17279 18221 18010
18135 17975 17345
18306 17672 17173
17287 18550 17532
17776 18015 17842
17728 17985 18052
17667 18605 17035
17716 18404 17282
17806 17729 18120
17909 17896 17846
17489 18251 17801
17796 18181 17586
18366 17408 17750
17242 18488 17834
18261 17799 17458
17992 17340 18078
17710 17296 18215
17430 17896 18158
17230 18527 17576
17602 17717 18151
17992 17340 18078
17817 18446 17172
17862 18330 17229
18184 17812 17463
17948 18223 17197
18333 17509 17632
17928 18273 17217
17663 18361 17423
18168 17857 17480
18366 17408 17750
17685 17888 18094
17518 18437 17597
17742 18162 17641
17682 18387 17387
17342 17689 18192
17342 17689 18192
17985 17702 17895
17244 18517 17570
18149 17943 17428
17938 17965 17739
18195 18029 17077
17551 18667 17100
18195 18029 17077
17747 17886 18139
17646 18099 17809
18214 17754 17517
17160 18499 17583
18126 17822 17635
17695 17463 18265
17983 18060 17677
17932 18189 17364
18009 17846 17820
17389 17633 18235
17389 17633 18235
17710 18142 17655
17827 18414 17186
17699 18317 17467
18157 17886 17432
17837 18303 17450
17895 18103 17484
17971 17883 17869
18005 18055 17517
17937 17754 17875
17891 17991 17769
18008 17974 17611
17892 18392 17039
18126 17867 17563
17978 17862 17821
17954 18093 17560
17968 18063 17544
17837 18130 17739
17819 18196 17503
17730 18233 17566
17873 18181 17496
17697 18205 17730
17828 18218 17471
17554 18269 17687
17554 18269 17687
17839 18201 17452
17759 18141 17605
17854 18111 17567
17867 18073 17687
17676 18067 17799
17674 18215 17597
17848 18084 17573
17935 18101 17506
17699 17998 17903
17682 18334 17411
17772 18283 17518
18008 18113 17406
18008 18113 17406
17675 18080 17792
17745 18141 17633
17767 18222 17541
17873 18064 17601
17699 17998 17903
17772 18283 17518
17710 18142 17655
17730 18233 17566
17849 18185 17408
17837 18130 17739
17767 18222 17541
17849 18185 17408
17993 18053 17475
17909 18094 17393
17691 18248 17399
17681 17802 17741
17580 18202 17686
17923 17949 17739
17668 18184 17713
17839 18178 17423
17850 18083 17514
17600 18187 17600
17761 18147 17534
17787 18041 17665
17993 18053 17475
17711 18025 17701
17758 18204 17498
17951 17991 17625
17968 18027 17599
17751 18139 17575
17821 18044 17525
17773 18085 17574
17741 18089 17653
17835 18020 17643
17950 17975 17634
17840 18111 17481
17937 17990 17639
17848 17957 17705
17777 18193 17488
17917 18029 17482
17745 18049 17626
17757 18187 17528
17969 17959 17338
17904 17726 17693
17615 18186 17374
17571 18139 17702
17571 18139 17702
17686 17847 17684
17755 18133 17499
17876 17883 17658
17942 17857 17603
17835 18087 17456
17786 18026 17532
17928 17975 17639
17597 18178 17649
17840 17979 17548
17637 18034 17522
17892 18050 17422
17840 18050 17478
17827 18083 17483
17838 18135 17413
17619 18003 17686
17826 18039 17511
17962 18010 17513
17882 18022 17510
17947 17898 17244
17911 17850 17563
17817 18135 17368
17807 17940 17626
17454 18103 17542
17645 18019 17521
17870 17970 17588
17832 18061 17456
17700 18117 17384
17672 18114 17400
17699 17987 17493
17921 17915 17556
17662 18069 17480
17940 18001 17478
17941 17895 17236
17832 17852 17525
17814 18113 17325
17784 17968 17587
17543 18096 17356
17572 18041 17454
17867 17958 17494
17831 17985 17296
17703 18059 17420
17819 17920 17538
17738 18058 17398
17708 18062 17349
17779 18112 17343
17843 17883 17432
17727 17828 17511
17680 17850 17562
17576 18042 17277
17548 18027 17404
17757 18002 17315
17829 17955 17467
17643 18011 17380
17839 17933 17494
17713 17937 17531
17560 17858 17545
17798 17935 17134
17602 17875 17511
17516 17980 17278
17548 17910 17448
17729 17876 17481
17738 17953 17391
17779 17942 17390
17770 17744 17178
17719 17925 17378
17632 17928 17333
17605 17882 17016
18405 17379 17806
17656 18633 16936
17551 18667 17100
17396 17187 18281
17199 17390 18303
17080 18649 17606
17396 17187 18281
17710 17296 18215
17085 18545 17713
17992 17340 18078
17515 17787 18178
18237 17944 17246
17279 18221 18010
17342 17689 18192
18289 17590 17727
17160 18499 17583
17308 18347 17872
17447 18343 17802
17479 18577 17331
17954 18286 17014
18253 17831 17286
18279 17758 17384
17542 17483 18261
17242 18488 17834
18321 17446 17772
18135 17975 17345
17630 18589 17053
18030 17668 17961
18261 17799 17458
18091 17524 17971
18195 18029 17077
18354 17677 17328
17602 17717 18151
17827 18414 17186
17758 18524 17098
18021 18095 17430
17667 18605 17035
17199 17390 18303
17638 18392 17467
17377 18338 17839
17730 18370 17406
17350 18468 17589
18380 17530 17621
18179 17573 17817
17770 17803 18001
17747 17886 18139
18105 17417 17886
18069 17858 17690
18222 17983 17224
17928 18273 17217
17598 18554 17155
17572 18126 18028
18397 17618 17298
17920 17615 18175
17656 18633 16936
17695 17463 18265
17160 18499 17583
17972 17550 17983
17529 18158 17930
18214 17754 17517
17462 18297 17737
17710 17296 18215
17985 17702 17895
18366 17408 17750
18310 17552 17658
17555 18421 17526
17611 18120 17905
17806 17729 18120
18045 18041 17485
17841 18316 17381
17360 18355 17790
17737 18345 17274
17802 18486 17112
17540 18573 17144
18046 17873 17850
17622 17929 18056
17616 18455 17413
17219 18619 17309
17916 17734 18083
17898 18267 17508
17590 18057 17995
17562 18230 17667
17880 17647 18110
17867 17962 17866
18149 17842 17567
17667 18545 17126
18159 17936 17361
17817 18446 17172
17622 18658 16975
17626 17912 18095
17683 18036 18038
18113 17895 17566
18333 17509 17632
18405 17379 17806
18180 17650 17540
17790 18021 17882
17622 18658 16975
17781 18142 17757
17586 18405 17568
17886 17964 17852
17389 17633 18235
17389 17633 18235
17219 18619 17309
18165 17995 17086
17942 18030 17697
17727 17903 18015
17651 18151 17830
17831 18101 17653
17716 18206 17645
17690 18249 17630
17993 18077 17631
17753 18239 17513
18333 17509 17632
18062 18005 17357
17949 18110 17610
17642 18261 17661
17841 18202 17575
17713 18302 17549
17700 18144 17785
17817 18446 17172
17536 18190 17747
17794 18168 17578
18008 18052 17565
17956 18091 17552
17874 17921 17939
17851 18079 17766
17944 18187 17537
18042 17904 17684
17857 18153 17617
17875 17991 17812
17905 17994 17743
17845 18206 17557
17975 17996 17686
18062 18005 17357
17793 18166 17680
17874 17921 17939
17931 18087 17660
17734 18122 17760
17861 18083 17682
17675 18182 17742
17673 18266 17584
17712 18090 17781
18008 18052 17565
17952 18097 17559
17687 18161 17688
17843 18078 17794
17675 18182 17742
17845 17932 17885
17945 18084 17609
17941 17810 17757
17750 18240 17438
17520 18251 17623
17465 18083 17859
17899 18110 17543
17606 18169 17668
17567 17883 17838
17673 17924 17812
17848 18138 17550
17880 17971 17719
17797 18054 17727
17496 17987 17820
17547 17926 17835
17644 18224 17548
17845 18059 17694
17711 17843 17841
17917 17837 17712
17625 18133 17777
17780 18023 17742
17727 18126 17650
17736 18161 17619
17779 18010 17764
17657 18168 17631
17778 18091 17643
17733 18089 17682
17712 18096 17757
17734 18055 17752
17860 18084 17491
17808 17905 17673
17712 18091 17740
17478 18217 17336
17596 18210 17541
17673 18176 17426
17782 18138 17470
17745 17964 17696
17736 18167 17384
17758 18076 17565
17799 17934 17640
17838 17999 17637
17840 18056 17531
17734 18021 17730
17735 18101 17599
17777 18040 17666
17716 18145 17589
17789 18029 17624
17852 17975 17536
17697 18157 17613
17702 18155 17542
17728 18081 17653
17842 17971 17607
17849 17999 17393
17723 17854 17683
17590 18182 17523
17581 18025 17739
17836 17882 17443
17740 18106 17430
17680 18073 17492
17655 17947 17696
17770 17959 17585
17765 18038 17661
17823 17972 17528
17800 17949 17551
17625 18098 17585
17669 18042 17674
17638 18090 17687
17660 18096 17569
17803 18012 17514
17767 18013 17513
17811 17926 17407
17751 18012 17392
17739 17843 17546
17583 17939 17674
17446 18132 17415
17785 17989 17467
17726 17844 17584
17636 17899 17651
17671 18032 17632
17618 17989 17637
17757 17931 17507
17669 18106 17404
17726 17952 17528
17632 18074 17523
17708 18089 17412
17711 18016 17516
17775 17946 17423
17675 17990 17342
17622 17777 17625
17607 18065 17515
17571 17927 17649
17442 18025 17573
17484 18013 17591
17649 17948 17363
17625 17940 17569
17599 17967 17616
17593 17988 17599
17659 17932 17596
17590 17572 17441
17530 17914 17362
17491 18041 17495
17448 17954 17608
17440 17976 17554
17517 17913 17437
17514 17912 17416
18405 17379 17806
17656 18633 16936
17551 18667 17100
17396 17187 18281
17199 17390 18303
17080 18649 17606
17396 17187 18281
