2217 135.608
18193 17159 17198
17622 17990 16842
17267 16959 18774
17200 18258 17823
16908 17383 18881
16684 17456 18802
17915 17089 18380
18127 17571 17050
17267 16959 18774
17622 17990 16842
16826 17651 18613
16684 17456 18802
18050 17613 17578
17508 18109 17891
17543 18164 17871
18003 17787 17448
17219 18022 18101
17040 17910 18317
16963 17245 18872
18185 17235 17256
17532 17129 18723
17429 18061 17998
17890 17850 17820
17099 17225 18832
17231 17111 18793
17158 18058 18185
17955 17757 17700
17865 17523 18175
17273 18225 17815
18054 17672 17085
18056 17553 17658
18170 17375 17128
17707 17938 17651
17007 17797 18436
17666 17777 17921
17519 18185 17329
17482 17414 18599
16826 17651 18613
18043 17583 17754
17461 17960 18140
17063 17683 18548
17249 17741 18268
17876 17167 18284
17199 17500 18679
17144 18217 17844
17553 18100 17398
17808 17136 18472
17176 17999 18238
17573 17328 18568
17138 17727 18396
17285 17489 18647
17650 17275 18656
17519 18185 17329
17660 17832 17953
17903 17208 18143
17725 17346 18349
18020 17433 17880
18111 17470 17854
17803 17677 18029
17569 17931 17779
17692 17978 17602
17983 17412 18041
17686 17191 18539
16988 17378 18700
17768 17769 17903
17399 17183 18714
17927 17916 17732
17941 17235 18123
17634 17314 18483
17739 17885 17795
17833 17263 18330
17626 17692 18069
17822 17158 18378
18007 17220 18054
17194 17660 18534
17382 17593 18421
17643 17824 17962
17328 17491 18514
18170 17375 17128
17368 17882 18215
17611 17810 17985
16963 17245 18872
17553 18100 17398
17843 17576 18076
18153 17299 17370
17086 17883 18263
16870 17443 18804
16908 17383 18881
17619 17407 18335
17354 17755 18231
18003 17787 17448
17325 17568 18509
18088 17568 17625
17593 17637 18129
17569 17976 17725
17963 17610 17842
17749 17648 18080
17468 17716 18157
16870 17443 18804
17584 17542 18332
17116 17291 18818
17785 17609 18196
18088 17568 17625
17476 17527 18360
17359 17891 18188
18131 17482 17175
17445 17648 18249
18131 17482 17175
17701 17346 18412
17116 17291 18818
17768 17311 18450
17200 18258 17823
17576 17425 18364
16993 18017 18241
18153 17299 17370
17239 17815 18249
18152 17467 17278
18002 17713 17739
17371 17627 18371
17413 17441 18526
17410 17709 18339
17544 17623 18299
18152 17467 17278
17558 17593 18204
17406 17560 18446
16994 17806 18439
17399 17466 18453
17469 17606 18345
17835 17445 18209
17639 17549 18221
17603 17457 18304
17433 17609 18390
17423 17713 18252
17311 17756 18217
17602 17476 18314
17596 17488 18350
17663 17624 18097
17537 17467 18413
17311 17756 18217
17362 17479 18558
17362 17479 18558
17661 17468 18201
17354 17755 18231
17701 17346 18412
17651 17463 18127
17643 17540 17697
17450 17218 18453
17328 17876 18033
17069 17694 18285
17153 17598 18355
17631 17497 17850
17304 17733 18050
17629 17502 17982
17625 17338 18218
17243 17669 18271
17610 17257 18348
17336 17448 18414
17257 17648 18249
17493 17525 18325
17649 17379 18188
17458 17548 18290
17557 17564 18085
17364 17626 18351
17636 17396 18137
17310 17628 18243
17534 17502 18096
17595 17432 18326
17396 17610 18333
17479 17612 18201
17574 17558 18090
17622 17577 18054
17512 17560 18263
17406 17413 18350
17524 17481 18245
17421 17617 18197
17435 17624 18165
17444 17587 18252
17526 17493 18160
17430 17666 18129
17599 17457 18160
17405 17566 18275
17397 17576 18343
17449 17504 18349
17604 17384 18005
17593 17403 17829
17561 17370 18319
17403 17639 17976
17327 17427 18397
17292 17622 18316
17351 17571 18217
17326 17446 18395
17479 17598 17880
17481 17522 18053
17526 17434 18112
17572 17426 18154
17438 17592 18014
17474 17491 18260
17457 17482 18283
17465 17472 18273
17382 17533 18316
17462 17547 18221
17476 17435 18085
17466 17583 18104
17472 17542 18234
17571 17542 18044
17383 17592 18112
17515 17366 18228
17422 17178 18316
17306 17590 17984
17289 17382 18390
17140 17619 18122
17251 17555 18259
17472 17537 18160
17297 17471 18244
17442 17518 18222
17457 17369 18294
17492 17320 18094
17443 17517 17874
17334 17537 18022
17214 17207 18349
16968 17501 18205
17471 17434 17988
17378 17350 18282
17344 17404 18210
17407 17492 18192
17372 17531 18156
17450 17375 18112
17417 17383 17994
17462 17362 18188
17452 17365 17849
17392 17470 17817
17343 17509 18129
17224 17113 18252
17320 17318 18197
17421 17357 18060
17353 17171 18180
17444 17283 18153
17350 17474 17942
17407 17454 17907
17397 17441 18160
17368 17456 18134
17426 17276 17767
17348 17288 18130
17202 17485 18062
17286 17435 17874
17337 17390 18067
17217 17459 17879
17312 17204 18011
17193 17442 17812
17155 17277 18046
17293 17337 17934
17182 17409 17780
18193 17159 17198
18127 17571 17050
17267 16959 18774
17200 18258 17823
16908 17383 18881
16684 17456 18802
17267 16959 18774
17800 17086 18408
16826 17651 18613
18050 17613 17578
16684 17456 18802
16994 17806 18439
18003 17787 17448
17508 18109 17891
17830 17702 17951
18185 17235 17256
17955 17757 17700
17099 17225 18832
17331 17425 18580
17415 17739 18336
16963 17245 18872
17468 17374 18679
17273 18225 17815
17289 18034 18071
17429 18061 17998
17040 17910 18317
17484 17832 18164
17890 17850 17820
17540 17331 18600
18054 17672 17085
17368 17882 18215
17977 17486 17928
17144 18217 17844
17231 17111 18793
17020 17691 18502
17692 17978 17602
17158 18058 18185
18170 17375 17128
17532 17129 18723
17219 18022 18101
17519 18185 17329
17577 17824 18044
18088 17568 17625
17543 18164 17871
18020 17659 17754
17519 18185 17329
17857 17646 17912
17553 18100 17398
17180 17477 18625
17748 17130 18508
17611 18016 17665
17812 17876 17782
18063 17571 17134
17063 17683 18548
17116 17291 18818
17637 17626 18238
17141 17498 18636
17235 17207 18693
17393 17903 18079
17650 17275 18656
18003 17787 17448
17701 17959 17658
17318 17457 18560
17350 17595 18513
18030 17667 17691
16870 17443 18804
17765 17186 18407
17399 17183 18714
